Date,MINDAIND
2016-12-12,312.05
2016-12-13,310.75
2016-12-14,308.8
2016-12-15,321.9
2016-12-16,318.05
2016-12-19,319.35
2016-12-20,312.9
2016-12-21,317.35
2016-12-22,301.5
2016-12-23,304.95
2016-12-26,295.35
2016-12-27,293.7
2016-12-28,297.9
2016-12-29,299.3
2016-12-30,301.6
