Date,HONAUT
2016-01-01,8912.6
2016-01-04,8941.05
2016-01-05,8937.95
2016-01-06,8911.1
2016-01-07,8916.15
2016-01-08,8901.4
2016-01-11,8802.6
2016-01-12,8808.5
2016-01-13,8863.9
2016-01-14,8901.9
2016-01-15,8823.7
2016-01-18,8452.65
2016-01-19,8520.35
2016-01-20,8224.2
2016-01-21,8297.85
2016-01-22,8602.75
2016-01-25,8658.25
2016-01-27,8592.75
2016-01-28,8595.15
2016-01-29,8575.2
2016-02-01,8604.75
2016-02-02,8506.1
2016-02-03,8486.1
2016-02-04,8447.3
2016-02-05,8448.15
2016-02-08,8485.9
2016-02-09,8478.2
2016-02-10,8435.9
2016-02-11,8176.7
2016-02-12,8085.4
2016-02-15,8141.0
2016-02-16,8039.15
2016-02-17,7997.65
2016-02-18,8182.8
2016-02-19,8178.1
2016-02-22,8303.35
2016-02-23,8494.45
2016-02-24,8466.55
2016-02-25,8427.6
2016-02-26,8401.6
2016-02-29,8448.6
2016-03-01,8473.1
2016-03-02,8419.35
2016-03-03,8485.7
2016-03-04,8644.3
2016-03-08,8683.95
2016-03-09,8620.6
2016-03-10,8699.9
2016-03-11,8606.7
2016-03-14,8743.55
2016-03-15,8690.25
2016-03-16,8599.4
2016-03-17,8637.9
2016-03-18,8513.1
2016-03-21,8591.4
2016-03-22,8617.8
2016-03-23,8508.15
2016-03-28,8586.15
2016-03-29,8566.3
2016-03-30,8644.1
2016-03-31,8596.05
2016-04-01,8645.75
2016-04-04,8678.65
2016-04-05,8565.8
2016-04-06,8599.95
2016-04-07,8589.85
2016-04-08,8666.9
2016-04-11,8870.95
2016-04-12,8888.75
2016-04-13,9135.15
2016-04-18,9285.6
2016-04-20,9227.45
2016-04-21,9330.65
2016-04-22,9524.45
2016-04-25,9583.25
2016-04-26,9537.75
2016-04-27,9523.85
2016-04-28,9243.15
2016-04-29,9169.3
2016-05-02,9175.8
2016-05-03,9160.2
2016-05-04,9141.35
2016-05-05,9177.15
2016-05-06,9293.15
2016-05-09,9239.0
2016-05-10,9194.3
2016-05-11,9148.55
2016-05-12,9182.65
2016-05-13,9186.55
2016-05-16,9193.15
2016-05-17,9466.15
2016-05-18,9338.15
2016-05-19,9167.45
2016-05-20,9023.3
2016-05-23,8840.7
2016-05-24,8657.85
2016-05-25,8800.8
2016-05-26,8858.25
2016-05-27,8825.3
2016-05-30,8838.95
2016-05-31,8924.4
2016-06-01,8921.9
2016-06-02,8998.0
2016-06-03,9001.45
2016-06-06,9018.45
2016-06-07,8994.7
2016-06-08,9150.15
2016-06-09,9147.05
2016-06-10,9185.6
2016-06-13,9165.2
2016-06-14,9217.15
2016-06-15,9286.35
2016-06-16,9246.7
2016-06-17,9410.4
2016-06-20,9425.85
2016-06-21,9471.55
2016-06-22,9498.5
2016-06-23,9393.5
2016-06-24,9274.4
2016-06-27,9333.35
2016-06-28,9475.15
2016-06-29,9551.55
2016-06-30,9529.95
2016-07-01,9564.1
2016-07-04,9649.7
2016-07-05,9668.0
2016-07-07,9592.55
2016-07-08,9714.95
2016-07-11,9745.75
2016-07-12,9784.3
2016-07-13,9800.0
2016-07-14,9780.5
2016-07-15,9682.15
2016-07-18,9749.1
2016-07-19,9761.8
2016-07-20,9829.55
2016-07-21,9954.3
2016-07-22,9985.4
2016-07-25,9993.1
2016-07-26,10008.3
2016-07-27,10002.5
2016-07-28,9992.75
2016-07-29,9921.75
2016-08-01,9898.45
2016-08-02,9897.4
2016-08-03,9888.15
2016-08-04,9906.65
2016-08-05,9967.25
2016-08-08,9980.95
2016-08-09,9991.95
2016-08-10,9787.15
2016-08-11,9723.6
2016-08-12,9921.65
2016-08-16,9685.4
2016-08-17,9836.75
2016-08-18,9921.9
2016-08-19,9965.45
2016-08-22,9882.95
2016-08-23,9889.2
2016-08-24,9917.2
2016-08-25,9872.0
2016-08-26,9942.6
2016-08-29,9891.5
2016-08-30,9811.0
2016-08-31,9778.15
2016-09-01,9710.5
2016-09-02,9835.8
2016-09-06,9828.6
2016-09-07,9792.0
2016-09-08,9748.3
2016-09-09,9770.2
2016-09-12,9534.7
2016-09-14,9183.55
2016-09-15,9125.7
2016-09-16,8938.55
2016-09-19,9054.0
2016-09-20,9198.4
2016-09-21,9215.2
2016-09-22,9294.95
2016-09-23,9269.8
2016-09-26,9274.55
2016-09-27,9196.1
2016-09-28,9190.15
2016-09-29,9057.95
2016-09-30,9265.15
2016-10-03,9240.95
2016-10-04,9180.35
2016-10-05,9141.25
2016-10-06,9202.95
2016-10-07,9198.0
2016-10-10,9271.7
2016-10-13,9149.25
2016-10-14,9077.2
2016-10-17,9092.2
2016-10-18,9142.35
2016-10-19,9121.0
2016-10-20,9059.55
2016-10-21,9128.35
2016-10-24,9046.8
2016-10-25,8849.15
2016-10-26,8974.0
2016-10-27,8965.6
2016-10-28,8884.4
2016-10-30,9007.4
2016-11-01,8892.7
2016-11-02,8899.8
2016-11-03,8888.0
2016-11-04,8785.5
2016-11-07,8686.85
2016-11-08,8599.1
2016-11-09,8567.3
2016-11-10,8775.35
2016-11-11,8696.5
2016-11-15,8594.45
2016-11-16,8488.3
2016-11-17,8406.4
2016-11-18,8483.45
2016-11-21,8328.55
2016-11-22,8396.1
2016-11-23,8446.8
2016-11-24,8519.95
