Date,SHREECEM
2016-01-01,11383.55
2016-01-04,11059.3
2016-01-05,11124.3
2016-01-06,11452.35
2016-01-07,10978.95
2016-01-08,11152.9
2016-01-11,10912.05
2016-01-12,10596.1
2016-01-13,10540.15
2016-01-14,10192.75
2016-01-15,9801.4
2016-01-18,9703.7
2016-01-19,9843.0
2016-01-20,9716.5
2016-01-21,9525.3
2016-01-22,9923.15
2016-01-25,10015.05
2016-01-27,9965.15
2016-01-28,10116.65
2016-01-29,10549.75
2016-02-01,10681.1
2016-02-02,10411.55
2016-02-03,10166.95
2016-02-04,10539.9
2016-02-05,10384.05
2016-02-08,10303.2
2016-02-09,10304.7
2016-02-10,10325.25
2016-02-11,10340.45
2016-02-12,10491.55
2016-02-15,10499.1
2016-02-16,10222.3
2016-02-17,10074.35
2016-02-18,10894.0
2016-02-19,10653.9
2016-02-22,10801.05
2016-02-23,10492.7
2016-02-24,10496.8
2016-02-25,10496.75
2016-02-26,10339.35
2016-02-29,10003.7
2016-03-01,10406.5
2016-03-02,10814.25
2016-03-03,11189.0
2016-03-04,11055.85
2016-03-08,11357.05
2016-03-09,11140.25
2016-03-10,11133.15
2016-03-11,11258.85
2016-03-14,11551.95
2016-03-15,11317.95
2016-03-16,11490.45
2016-03-17,11649.1
2016-03-18,12262.8
2016-03-21,12599.4
2016-03-22,12630.8
2016-03-23,12497.95
2016-03-28,12235.4
2016-03-29,12111.4
2016-03-30,12197.25
2016-03-31,12420.5
2016-04-01,12252.45
2016-04-04,12441.4
2016-04-05,12147.1
2016-04-06,12408.45
2016-04-07,12324.6
2016-04-08,12231.1
2016-04-11,12485.85
2016-04-12,12500.05
2016-04-13,12756.75
2016-04-18,12956.6
2016-04-20,13000.3
2016-04-21,12797.2
2016-04-22,12721.6
2016-04-25,12668.25
2016-04-26,12537.3
2016-04-27,12726.05
2016-04-28,12799.6
2016-04-29,12693.9
2016-05-02,12562.15
2016-05-03,12424.75
2016-05-04,12415.9
2016-05-05,12429.4
2016-05-06,12620.2
2016-05-09,12832.45
2016-05-10,12906.1
2016-05-11,13348.15
2016-05-12,13468.95
2016-05-13,13670.55
2016-05-16,13341.15
2016-05-17,12881.65
2016-05-18,13185.25
2016-05-19,13537.3
2016-05-20,13007.05
2016-05-23,13095.55
2016-05-24,12974.3
2016-05-25,13199.15
2016-05-26,12946.65
2016-05-27,13140.05
2016-05-30,13401.35
2016-05-31,13129.95
2016-06-01,13318.8
2016-06-02,13733.6
2016-06-03,13611.6
2016-06-06,13888.5
2016-06-07,14014.65
2016-06-08,14012.95
2016-06-09,13464.8
2016-06-10,13582.35
2016-06-13,13540.8
2016-06-14,13500.05
2016-06-15,13455.55
2016-06-16,13541.25
2016-06-17,13722.75
2016-06-20,13710.85
2016-06-21,13869.8
2016-06-22,14148.3
2016-06-23,14442.1
2016-06-24,14245.95
2016-06-27,14438.9
2016-06-28,14212.75
2016-06-29,14440.55
2016-06-30,14546.45
2016-07-01,14867.7
2016-07-04,14656.0
2016-07-05,14882.1
2016-07-07,15486.4
2016-07-08,15648.5
2016-07-11,15926.0
2016-07-12,16032.15
2016-07-13,15516.15
2016-07-14,15675.9
2016-07-15,15698.45
2016-07-18,16007.35
2016-07-19,16116.8
2016-07-20,16261.6
2016-07-21,16431.25
2016-07-22,16305.8
2016-07-25,16074.85
2016-07-26,15988.6
2016-07-27,15988.25
2016-07-28,16287.6
2016-07-29,16110.25
2016-08-01,16287.35
2016-08-02,17084.05
2016-08-03,16780.35
2016-08-04,16643.7
2016-08-05,16681.1
2016-08-08,16867.4
2016-08-09,17135.45
2016-08-10,16500.9
2016-08-11,16710.9
2016-08-12,16998.5
2016-08-16,17339.85
2016-08-17,17147.1
2016-08-18,17055.8
2016-08-19,16990.5
2016-08-22,17086.15
2016-08-23,16779.2
2016-08-24,17018.7
2016-08-25,17053.05
2016-08-26,17103.65
2016-08-29,16934.75
2016-08-30,17058.6
2016-08-31,17174.8
2016-09-01,17252.25
2016-09-02,17231.15
2016-09-06,17986.1
2016-09-07,17723.55
2016-09-08,17691.25
2016-09-09,17342.9
2016-09-12,16910.75
2016-09-14,16866.25
2016-09-15,16679.65
2016-09-16,16721.05
2016-09-19,16706.3
2016-09-20,16810.25
2016-09-21,16685.3
2016-09-22,17046.05
2016-09-23,16960.8
2016-09-26,17014.3
2016-09-27,16800.6
2016-09-28,16824.2
2016-09-29,16988.9
2016-09-30,17042.7
2016-10-03,17892.9
2016-10-04,17715.15
2016-10-05,17767.6
2016-10-06,17559.6
2016-10-07,17637.65
2016-10-10,17595.7
2016-10-13,17484.45
2016-10-14,17114.65
2016-10-17,17454.8
2016-10-18,17581.7
2016-10-19,17287.05
2016-10-20,17340.7
2016-10-21,17231.85
2016-10-24,17259.65
2016-10-25,17237.45
2016-10-26,16846.55
2016-10-27,16719.1
2016-10-28,16719.25
2016-10-30,16888.65
2016-11-01,16815.25
2016-11-02,16465.8
2016-11-03,16122.15
2016-11-04,16826.9
2016-11-07,16400.9
2016-11-08,16963.1
2016-11-09,16352.6
2016-11-10,15753.1
2016-11-11,15269.35
2016-11-15,14267.45
2016-11-16,13931.5
2016-11-17,13501.55
2016-11-18,14129.0
2016-11-21,14394.85
2016-11-22,14923.95
2016-11-23,15010.5
2016-11-24,14969.15
2016-11-25,15442.4
2016-11-28,15448.15
2016-11-29,15593.55
2016-11-30,15571.6
2016-12-01,14990.3
2016-12-02,15063.3
2016-12-05,15105.3
2016-12-06,15506.3
2016-12-07,15198.85
2016-12-08,15395.35
2016-12-09,15227.7
2016-12-12,14752.65
2016-12-13,14832.55
2016-12-14,14773.2
2016-12-15,14709.45
2016-12-16,14112.8
2016-12-19,14059.15
2016-12-20,14011.25
2016-12-21,14097.8
2016-12-22,13471.05
2016-12-23,13628.45
2016-12-26,13395.2
2016-12-27,13527.9
2016-12-28,13737.1
2016-12-29,13854.45
2016-12-30,14733.4
