Date,SRTRANSFIN
2016-09-26,1159.55
2016-09-27,1147.95
2016-09-28,1179.9
2016-09-29,1123.5
2016-09-30,1162.65
2016-10-03,1219.15
2016-10-04,1213.35
2016-10-05,1232.2
2016-10-06,1206.4
2016-10-07,1191.0
2016-10-10,1178.05
2016-10-13,1151.3
2016-10-14,1156.95
2016-10-17,1131.5
2016-10-18,1153.75
2016-10-19,1141.7
2016-10-20,1139.45
2016-10-21,1151.45
2016-10-24,1154.6
2016-10-25,1157.15
2016-10-26,1127.95
2016-10-27,1091.05
2016-10-28,1079.8
2016-10-30,1085.45
2016-11-01,1053.75
2016-11-02,1062.95
2016-11-03,1046.65
2016-11-04,1030.85
2016-11-07,1035.05
2016-11-08,1056.45
2016-11-09,987.95
2016-11-10,966.45
2016-11-11,882.05
2016-11-15,837.4
2016-11-16,852.2
2016-11-17,845.05
2016-11-18,831.75
2016-11-21,828.55
2016-11-22,825.5
2016-11-23,852.35
2016-11-24,871.65
2016-11-25,914.1
2016-11-28,928.0
2016-11-29,908.55
2016-11-30,904.45
2016-12-01,901.6
2016-12-02,895.55
2016-12-05,896.5
2016-12-06,920.55
2016-12-07,898.2
2016-12-08,909.8
2016-12-09,889.75
2016-12-12,867.8
2016-12-13,843.85
2016-12-14,840.85
2016-12-15,852.35
2016-12-16,848.35
2016-12-19,829.1
2016-12-20,810.65
2016-12-21,809.65
2016-12-22,791.45
2016-12-23,803.65
2016-12-26,785.25
2016-12-27,808.35
2016-12-28,814.65
2016-12-29,832.05
2016-12-30,853.45
