Date,BAJAJHLDNG
2016-01-01,1677.1
2016-01-04,1660.15
2016-01-05,1652.6
2016-01-06,1655.0
2016-01-07,1657.95
2016-01-08,1668.7
2016-01-11,1644.4
2016-01-12,1620.9
2016-01-13,1625.35
2016-01-14,1630.95
2016-01-15,1617.3
2016-01-18,1552.4
2016-01-19,1505.25
2016-01-20,1478.05
2016-01-21,1414.8
2016-01-22,1474.9
2016-01-25,1469.3
2016-01-27,1456.4
2016-01-28,1470.65
2016-01-29,1480.45
2016-02-01,1473.3
2016-02-02,1426.1
2016-02-03,1435.85
2016-02-04,1459.7
2016-02-05,1471.05
2016-02-08,1432.4
2016-02-09,1421.4
2016-02-10,1380.45
2016-02-11,1349.9
2016-02-12,1359.35
2016-02-15,1404.2
2016-02-16,1380.55
2016-02-17,1383.35
2016-02-18,1404.0
2016-02-19,1383.7
2016-02-22,1394.75
2016-02-23,1387.9
2016-02-24,1392.95
2016-02-25,1412.4
2016-02-26,1419.8
2016-02-29,1349.15
2016-03-01,1406.55
2016-03-02,1416.75
2016-03-03,1412.7
2016-03-04,1431.4
2016-03-08,1423.3
2016-03-09,1429.9
2016-03-10,1439.4
2016-03-11,1454.5
2016-03-14,1443.6
2016-03-15,1420.25
2016-03-16,1401.15
2016-03-17,1459.9
2016-03-18,1427.0
2016-03-21,1439.25
2016-03-22,1426.15
2016-03-23,1434.2
2016-03-28,1425.0
2016-03-29,1430.0
2016-03-30,1437.3
2016-03-31,1468.5
2016-04-01,1482.35
2016-04-04,1474.65
2016-04-05,1435.5
2016-04-06,1441.9
2016-04-07,1429.95
2016-04-08,1451.8
2016-04-11,1450.45
2016-04-12,1464.05
2016-04-13,1504.55
2016-04-18,1509.3
2016-04-20,1507.4
2016-04-21,1499.45
2016-04-22,1482.65
2016-04-25,1477.45
2016-04-26,1467.35
2016-04-27,1455.8
2016-04-28,1434.1
2016-04-29,1438.95
2016-05-02,1442.1
2016-05-03,1435.0
2016-05-04,1419.35
2016-05-05,1409.65
2016-05-06,1434.6
2016-05-09,1430.3
2016-05-10,1488.1
2016-05-11,1478.6
2016-05-12,1511.4
2016-05-13,1520.2
2016-05-16,1538.25
2016-05-17,1515.0
2016-05-18,1534.05
2016-05-19,1509.95
2016-05-20,1481.8
2016-05-23,1493.7
2016-05-24,1507.65
2016-05-25,1501.75
2016-05-26,1530.6
2016-05-27,1532.95
2016-05-30,1517.3
2016-05-31,1527.7
2016-06-01,1518.05
2016-06-02,1522.0
2016-06-03,1507.05
2016-06-06,1545.0
2016-06-07,1540.45
2016-06-08,1541.35
2016-06-09,1548.3
2016-06-10,1550.25
2016-06-13,1542.35
2016-06-14,1529.8
2016-06-15,1534.45
2016-06-16,1534.65
2016-06-17,1554.7
2016-06-20,1578.4
2016-06-21,1590.95
2016-06-22,1596.15
2016-06-23,1565.15
2016-06-24,1542.85
2016-06-27,1564.5
2016-06-28,1585.35
2016-06-29,1637.6
2016-06-30,1665.15
2016-07-01,1681.05
2016-07-04,1673.55
2016-07-05,1620.4
2016-07-07,1607.35
2016-07-08,1600.95
2016-07-11,1659.1
2016-07-12,1631.05
2016-07-13,1625.0
2016-07-14,1618.95
2016-07-15,1613.25
2016-07-18,1631.25
2016-07-19,1626.1
2016-07-20,1661.7
2016-07-21,1705.55
2016-07-22,1788.85
2016-07-25,1808.6
2016-07-26,1829.75
2016-07-27,1844.55
2016-07-28,1799.95
2016-07-29,1807.7
2016-08-01,1838.7
2016-08-02,1788.2
2016-08-03,1781.6
2016-08-04,1801.4
2016-08-05,1800.8
2016-08-08,1818.3
2016-08-09,1808.25
2016-08-10,1798.2
2016-08-11,1814.6
2016-08-12,1816.45
2016-08-16,1808.9
2016-08-17,1797.4
2016-08-18,1791.75
2016-08-19,1810.2
2016-08-22,1790.6
2016-08-23,1785.45
2016-08-24,1780.85
2016-08-25,1798.25
2016-08-26,1806.9
2016-08-29,1791.25
2016-08-30,1799.85
2016-08-31,1808.25
2016-09-01,1820.95
2016-09-02,1869.75
2016-09-06,1868.6
2016-09-07,1866.8
2016-09-08,1895.55
2016-09-09,1868.1
2016-09-12,1831.8
2016-09-14,1843.05
2016-09-15,1864.0
2016-09-16,1796.65
2016-09-19,1843.6
2016-09-20,1839.95
2016-09-21,1849.95
2016-09-22,1840.1
2016-09-23,1872.0
2016-09-26,1880.25
2016-09-27,1905.05
2016-09-28,1950.0
2016-09-29,1905.0
2016-09-30,1909.6
2016-10-03,1938.2
2016-10-04,1991.7
2016-10-05,2130.4
2016-10-06,2094.75
2016-10-07,2053.8
2016-10-10,2005.8
2016-10-13,2018.45
2016-10-14,2086.85
2016-10-17,2100.0
2016-10-18,2106.6
2016-10-19,2106.6
2016-10-20,2131.7
2016-10-21,2172.6
2016-10-24,2155.0
2016-10-25,2169.15
2016-10-26,2159.15
2016-10-27,2140.0
2016-10-28,2177.4
2016-10-30,2211.65
2016-11-01,2190.7
2016-11-02,2202.4
2016-11-03,2195.0
2016-11-04,2190.1
2016-11-07,2122.4
2016-11-08,2187.05
2016-11-09,2067.45
2016-11-10,2149.75
2016-11-11,2119.9
2016-11-15,2011.55
2016-11-16,1975.6
2016-11-17,1919.4
2016-11-18,1902.2
2016-11-21,1852.4
2016-11-22,1924.15
2016-11-23,1999.8
2016-11-24,2122.15
2016-11-25,2041.1
2016-11-28,2073.35
2016-11-29,2103.3
2016-11-30,2135.45
2016-12-01,2053.35
2016-12-02,2018.75
2016-12-05,1976.4
2016-12-06,2027.1
2016-12-07,2009.7
2016-12-08,2039.55
2016-12-09,2014.25
2016-12-12,2037.4
2016-12-13,1996.85
2016-12-14,1994.2
2016-12-15,1946.9
2016-12-16,1931.2
2016-12-19,1898.35
2016-12-20,1843.4
2016-12-21,1840.35
2016-12-22,1796.8
2016-12-23,1806.85
2016-12-26,1767.2
2016-12-27,1757.85
2016-12-28,1767.85
2016-12-29,1810.7
2016-12-30,1819.35
