Date,BAYERCROP
2016-01-01,3463.85
2016-01-04,3406.55
2016-01-05,3363.9
2016-01-06,3319.25
2016-01-07,3298.1
2016-01-08,3357.15
2016-01-11,3380.6
2016-01-12,3385.3
2016-01-13,3428.45
2016-01-14,3428.2
2016-01-15,3421.4
2016-01-18,3331.95
2016-01-19,3396.6
2016-01-20,3349.7
2016-01-21,3393.85
2016-01-22,3383.65
2016-01-25,3386.05
2016-01-27,3398.05
2016-01-28,3325.7
2016-01-29,3381.65
2016-02-01,3390.6
2016-02-02,3472.3
2016-02-03,3355.85
2016-02-04,3361.55
2016-02-05,3438.25
2016-02-08,3506.1
2016-02-09,3400.4
2016-02-10,3339.05
2016-02-11,3271.9
2016-02-12,3167.95
2016-02-15,3305.4
2016-02-16,3310.2
2016-02-17,3308.4
2016-02-18,3386.25
2016-02-19,3399.25
2016-02-22,3428.9
2016-02-23,3389.55
2016-02-24,3391.7
2016-02-25,3355.95
2016-02-26,3428.85
2016-02-29,3368.85
2016-03-01,3317.6
2016-03-02,3333.55
2016-03-03,3405.7
2016-03-04,3504.85
2016-03-08,3588.25
2016-03-09,3563.35
2016-03-10,3501.2
2016-03-11,3542.7
2016-03-14,3546.75
2016-03-15,3603.7
2016-03-16,3556.85
2016-03-17,3556.55
2016-03-18,3644.65
2016-03-21,3725.8
2016-03-22,3796.05
2016-03-23,3835.9
2016-03-28,3755.35
2016-03-29,3814.5
2016-03-30,3739.65
2016-03-31,3793.55
2016-04-01,3784.1
2016-04-04,3677.95
2016-04-05,3657.75
2016-04-06,3739.3
2016-04-07,3732.9
2016-04-08,3717.05
2016-04-11,3745.15
2016-04-12,3761.85
2016-04-13,3836.85
2016-04-18,3741.0
2016-04-20,3718.55
2016-04-21,3734.1
2016-04-22,3711.15
2016-04-25,3673.8
2016-04-26,3808.8
2016-04-27,3894.55
2016-04-28,3950.4
2016-04-29,3996.3
2016-05-02,3927.85
2016-05-03,3883.35
2016-05-04,3894.75
2016-05-05,3917.7
2016-05-06,3863.55
2016-05-09,3891.65
2016-05-10,3886.0
2016-05-11,3958.85
2016-05-12,4064.5
2016-05-13,4080.4
2016-05-16,3949.95
2016-05-17,3950.2
2016-05-18,3986.8
2016-05-19,3989.15
2016-05-20,3910.0
2016-05-23,3911.15
2016-05-24,3854.75
2016-05-25,3858.4
2016-05-26,3864.45
2016-05-27,3905.15
2016-05-30,3985.45
2016-05-31,3958.2
2016-06-01,3946.65
2016-06-02,3943.9
2016-06-03,3934.45
2016-06-06,3937.15
2016-06-07,3932.6
2016-06-08,3931.05
2016-06-09,3946.05
2016-06-10,3962.9
2016-06-13,3939.8
2016-06-14,3899.25
2016-06-15,4005.1
2016-06-16,3970.95
2016-06-17,3928.6
2016-06-20,3910.05
2016-06-21,3941.75
2016-06-22,3935.25
2016-06-23,3919.65
2016-06-24,3946.05
2016-06-27,3999.7
2016-06-28,3956.35
2016-06-29,3925.85
2016-06-30,3899.65
2016-07-01,3917.35
2016-07-04,3935.45
2016-07-05,3961.2
2016-07-07,3940.35
2016-07-08,4048.1
2016-07-11,3992.25
2016-07-12,3935.2
2016-07-13,3902.85
2016-07-14,3920.9
2016-07-15,3866.75
2016-07-18,3881.6
2016-07-19,3874.75
2016-07-20,3842.85
2016-07-21,3778.0
2016-07-22,3842.25
2016-07-25,3946.95
2016-07-26,3992.15
2016-07-27,3994.1
2016-07-28,3982.65
2016-07-29,4005.8
2016-08-01,4000.2
2016-08-02,4010.1
2016-08-03,4002.05
2016-08-04,4044.5
2016-08-05,4033.3
2016-08-08,4003.65
2016-08-09,4050.0
2016-08-10,4108.25
2016-08-11,4151.05
2016-08-12,4104.6
2016-08-16,4115.35
2016-08-17,4103.45
2016-08-18,4083.75
2016-08-19,4032.8
2016-08-22,4044.05
2016-08-23,3994.5
2016-08-24,4023.6
2016-08-25,4068.15
2016-08-26,4035.2
2016-08-29,3968.0
2016-08-30,4002.9
2016-08-31,4024.6
2016-09-01,3924.7
2016-09-02,4101.5
2016-09-06,4083.85
2016-09-07,4050.65
2016-09-08,4035.0
2016-09-09,4065.05
2016-09-12,4063.4
2016-09-14,4114.9
2016-09-15,4134.6
2016-09-16,4082.75
2016-09-19,4114.15
2016-09-20,4105.35
2016-09-21,4167.6
2016-09-22,4215.1
2016-09-23,4317.5
2016-09-26,4311.85
2016-09-27,4479.7
2016-09-28,4478.5
2016-09-29,4506.0
2016-09-30,4471.85
2016-10-03,4505.1
2016-10-04,4512.45
2016-10-05,4468.2
2016-10-06,4456.6
2016-10-07,4455.5
2016-10-10,4389.25
2016-10-13,4395.55
2016-10-14,4460.65
2016-10-17,4478.9
2016-10-18,4457.95
2016-10-19,4524.45
2016-10-20,4365.3
2016-10-21,4324.8
2016-10-24,4324.65
2016-10-25,4254.4
2016-10-26,4229.0
2016-10-27,4226.65
2016-10-28,4264.2
2016-10-30,4296.15
2016-11-01,4167.8
2016-11-02,4250.05
2016-11-03,4120.75
2016-11-04,4053.5
2016-11-07,4003.45
2016-11-08,4132.35
2016-11-09,4184.25
2016-11-10,4164.9
2016-11-11,4093.65
2016-11-15,4012.55
2016-11-16,3987.5
2016-11-17,3907.8
2016-11-18,3916.3
2016-11-21,3775.1
2016-11-22,3954.2
2016-11-23,3942.45
2016-11-24,3932.65
2016-11-25,3885.3
2016-11-28,3922.4
2016-11-29,3970.25
2016-11-30,4089.75
2016-12-01,4037.3
2016-12-02,4075.0
2016-12-05,4051.45
2016-12-06,4063.35
2016-12-07,4107.5
2016-12-08,4156.7
2016-12-09,4097.65
2016-12-12,4253.7
2016-12-13,4204.6
2016-12-14,4177.0
2016-12-15,4130.25
2016-12-16,4158.0
2016-12-19,4138.5
2016-12-20,4127.65
2016-12-21,4217.7
2016-12-22,4118.85
2016-12-23,4101.5
2016-12-26,4008.25
2016-12-27,4023.25
2016-12-28,4120.45
2016-12-29,4150.95
2016-12-30,4234.65
