Date,ECLERX
2016-01-01,1429.55
2016-01-04,1400.95
2016-01-05,1391.95
2016-01-06,1392.35
2016-01-07,1410.9
2016-01-08,1397.85
2016-01-11,1379.15
2016-01-12,1366.55
2016-01-13,1338.8
2016-01-14,1345.3
2016-01-15,1284.55
2016-01-18,1302.1
2016-01-19,1300.55
2016-01-20,1299.0
2016-01-21,1351.95
2016-01-22,1374.4
2016-01-25,1370.55
2016-01-27,1407.5
2016-01-28,1421.75
2016-01-29,1409.85
2016-02-01,1341.6
2016-02-02,1350.15
2016-02-03,1332.65
2016-02-04,1331.45
2016-02-05,1344.25
2016-02-08,1341.75
2016-02-09,1328.4
2016-02-10,1326.65
2016-02-11,1320.7
2016-02-12,1323.3
2016-02-15,1330.4
2016-02-16,1314.6
2016-02-17,1318.8
2016-02-18,1323.9
2016-02-19,1329.0
2016-02-22,1347.95
2016-02-23,1337.05
2016-02-24,1325.15
2016-02-25,1336.7
2016-02-26,1329.75
2016-02-29,1322.85
2016-03-01,1349.95
2016-03-02,1334.7
2016-03-03,1345.7
2016-03-04,1329.2
2016-03-08,1320.1
2016-03-09,1314.9
2016-03-10,1317.45
2016-03-11,1314.75
2016-03-14,1314.9
2016-03-15,1299.1
2016-03-16,1289.35
2016-03-17,1281.7
2016-03-18,1270.4
2016-03-21,1266.1
2016-03-22,1260.5
2016-03-23,1217.3
2016-03-28,1199.55
2016-03-29,1229.35
2016-03-30,1279.6
2016-03-31,1299.15
2016-04-01,1301.8
2016-04-04,1322.3
2016-04-05,1324.95
2016-04-06,1328.15
2016-04-07,1330.5
2016-04-08,1341.5
2016-04-11,1323.65
2016-04-12,1326.7
2016-04-13,1323.4
2016-04-18,1348.75
2016-04-20,1359.75
2016-04-21,1358.9
2016-04-22,1339.2
2016-04-25,1352.95
2016-04-26,1324.4
2016-04-27,1319.2
2016-04-28,1291.5
2016-04-29,1319.65
2016-05-02,1327.65
2016-05-03,1321.25
2016-05-04,1330.4
2016-05-05,1309.2
2016-05-06,1314.9
2016-05-09,1331.15
2016-05-10,1333.9
2016-05-11,1316.25
2016-05-12,1387.45
2016-05-13,1391.8
2016-05-16,1389.9
2016-05-17,1390.5
2016-05-18,1422.55
2016-05-19,1450.25
2016-05-20,1409.95
2016-05-23,1397.5
2016-05-24,1399.8
2016-05-25,1401.0
2016-05-26,1375.0
2016-05-27,1354.45
2016-05-30,1376.1
2016-05-31,1425.7
2016-06-01,1431.65
2016-06-02,1439.6
2016-06-03,1397.6
2016-06-06,1418.35
2016-06-07,1435.25
2016-06-08,1461.35
2016-06-09,1523.05
2016-06-10,1539.15
2016-06-13,1495.9
2016-06-14,1499.85
2016-06-15,1492.35
2016-06-16,1463.45
2016-06-17,1465.75
2016-06-20,1453.2
2016-06-21,1438.6
2016-06-22,1435.95
2016-06-23,1418.6
2016-06-24,1412.15
2016-06-27,1420.1
2016-06-28,1451.95
2016-06-29,1453.65
2016-06-30,1446.0
2016-07-01,1434.65
2016-07-04,1413.55
2016-07-05,1411.9
2016-07-07,1450.55
2016-07-08,1453.7
2016-07-11,1441.55
2016-07-12,1450.5
2016-07-13,1471.75
2016-07-14,1499.95
2016-07-15,1462.7
2016-07-18,1466.9
2016-07-19,1523.65
2016-07-20,1530.7
2016-07-21,1519.45
2016-07-22,1509.25
2016-07-25,1520.0
2016-07-26,1493.15
2016-07-27,1528.05
2016-07-28,1548.05
2016-07-29,1556.15
2016-08-01,1529.3
2016-08-02,1534.45
2016-08-03,1525.05
2016-08-04,1536.15
2016-08-05,1541.15
2016-08-08,1565.6
2016-08-09,1573.2
2016-08-10,1524.85
2016-08-11,1515.75
2016-08-12,1517.7
2016-08-16,1606.65
2016-08-17,1555.05
2016-08-18,1579.65
2016-08-19,1570.95
2016-08-22,1563.75
2016-08-23,1567.95
2016-08-24,1587.55
2016-08-25,1589.9
2016-08-26,1628.75
2016-08-29,1623.3
2016-08-30,1613.1
2016-08-31,1610.15
2016-09-01,1571.35
2016-09-02,1569.3
2016-09-06,1585.1
2016-09-07,1553.95
2016-09-08,1560.9
2016-09-09,1537.45
2016-09-12,1514.7
2016-09-14,1525.65
2016-09-15,1540.7
2016-09-16,1539.65
2016-09-19,1549.05
2016-09-20,1541.9
2016-09-21,1532.55
2016-09-22,1513.8
2016-09-23,1511.9
2016-09-26,1499.55
2016-09-27,1496.85
2016-09-28,1495.4
2016-09-29,1483.3
2016-09-30,1503.6
2016-10-03,1493.5
2016-10-04,1495.4
2016-10-05,1499.15
2016-10-06,1518.9
2016-10-07,1495.95
2016-10-10,1516.5
2016-10-13,1519.5
2016-10-14,1517.1
2016-10-17,1542.6
2016-10-18,1630.8
2016-10-19,1632.35
2016-10-20,1639.2
2016-10-21,1623.7
2016-10-24,1642.6
2016-10-25,1660.6
2016-10-26,1671.05
2016-10-27,1499.9
2016-10-28,1518.1
2016-10-30,1520.3
2016-11-01,1513.5
2016-11-02,1495.6
2016-11-03,1497.4
2016-11-04,1499.3
2016-11-07,1509.25
2016-11-08,1498.2
2016-11-09,1423.7
2016-11-10,1421.65
2016-11-11,1406.15
2016-11-15,1396.95
2016-11-16,1388.5
2016-11-17,1410.4
2016-11-18,1424.5
2016-11-21,1447.8
2016-11-22,1461.05
2016-11-23,1459.75
2016-11-24,1467.35
2016-11-25,1516.25
2016-11-28,1496.25
2016-11-29,1484.25
2016-11-30,1500.4
2016-12-01,1490.0
2016-12-02,1512.35
2016-12-05,1484.25
2016-12-06,1486.75
2016-12-07,1465.2
2016-12-08,1485.5
2016-12-09,1488.3
2016-12-12,1477.5
2016-12-13,1436.1
2016-12-14,1434.5
2016-12-15,1403.15
2016-12-16,1399.95
2016-12-19,1402.9
2016-12-20,1394.5
2016-12-21,1377.9
2016-12-22,1352.4
2016-12-23,1345.35
2016-12-26,1352.1
2016-12-27,1358.3
2016-12-28,1364.75
2016-12-29,1396.1
2016-12-30,1400.0
