Date,SOLARINDS
2016-12-15,681.4
2016-12-16,680.7
2016-12-19,681.5
2016-12-20,680.6
2016-12-21,680.8
2016-12-22,666.05
2016-12-23,660.65
2016-12-26,656.7
2016-12-27,661.95
2016-12-28,660.0
2016-12-29,671.1
2016-12-30,674.9
