Date,ATUL
2016-06-02,1872.45
2016-06-03,1838.35
2016-06-06,1884.9
2016-06-07,1891.7
2016-06-08,1871.65
2016-06-09,1891.15
2016-06-10,1886.95
2016-06-13,1859.85
2016-06-14,1867.95
2016-06-15,1874.3
2016-06-16,1867.85
2016-06-17,1897.05
2016-06-20,1892.05
2016-06-21,1884.35
2016-06-22,1874.65
2016-06-23,1864.55
2016-06-24,1828.95
2016-06-27,1907.25
2016-06-28,1877.75
2016-06-29,1937.0
2016-06-30,2050.5
2016-07-01,2026.0
2016-07-04,2021.8
2016-07-05,2012.55
2016-07-07,2038.0
2016-07-08,2034.7
2016-07-11,2038.6
2016-07-12,2047.15
2016-07-13,2027.25
2016-07-14,2105.45
2016-07-15,2090.45
2016-07-18,2135.0
2016-07-19,2127.95
2016-07-20,2151.55
2016-07-21,2170.5
2016-07-22,2093.1
2016-07-25,2071.55
2016-07-26,1983.6
2016-07-27,1929.0
2016-07-28,1963.3
2016-07-29,1921.65
2016-08-01,1921.8
2016-08-02,1951.55
2016-08-03,1931.1
2016-08-04,1907.15
2016-08-05,1963.6
2016-08-08,1921.85
2016-08-09,1923.8
2016-08-10,1908.45
2016-08-11,1914.8
2016-08-12,1963.65
2016-08-16,1970.65
2016-08-17,1993.65
2016-08-18,2105.75
2016-08-19,2137.5
2016-08-22,2130.1
2016-08-23,2188.25
2016-08-24,2150.5
2016-08-25,2107.25
2016-08-26,2124.95
2016-08-29,2135.2
2016-08-30,2200.9
2016-08-31,2226.45
2016-09-01,2178.85
2016-09-02,2189.75
2016-09-06,2201.85
2016-09-07,2161.15
2016-09-08,2132.4
2016-09-09,2157.8
2016-09-12,2066.0
2016-09-14,2137.05
2016-09-15,2177.3
2016-09-16,2182.0
2016-09-19,2151.7
2016-09-20,2179.6
2016-09-21,2195.05
2016-09-22,2210.45
2016-09-23,2241.7
2016-09-26,2248.85
2016-09-27,2307.2
2016-09-28,2301.95
2016-09-29,2239.55
2016-09-30,2284.35
2016-10-03,2384.9
2016-10-04,2418.05
2016-10-05,2440.05
2016-10-06,2380.05
2016-10-07,2381.35
2016-10-10,2414.95
2016-10-13,2362.85
2016-10-14,2384.35
2016-10-17,2348.05
2016-10-18,2410.05
2016-10-19,2439.55
2016-10-20,2429.3
2016-10-21,2419.3
2016-10-24,2353.15
2016-10-25,2380.8
2016-10-26,2313.45
2016-10-27,2304.25
2016-10-28,2309.3
2016-10-30,2334.9
2016-11-01,2292.6
2016-11-02,2240.65
2016-11-03,2195.15
2016-11-04,2173.1
2016-11-07,2196.5
2016-11-08,2175.5
2016-11-09,2252.4
2016-11-10,2272.75
2016-11-11,2160.25
2016-11-15,2026.45
2016-11-16,2059.5
2016-11-17,2043.4
2016-11-18,2070.65
2016-11-21,1996.8
2016-11-22,2014.95
2016-11-23,2028.95
2016-11-24,2000.25
2016-11-25,2044.75
2016-11-28,2145.6
2016-11-29,2198.25
2016-11-30,2234.75
2016-12-01,2165.7
2016-12-02,2099.2
2016-12-05,2123.6
2016-12-06,2117.75
2016-12-07,2161.7
2016-12-08,2170.5
2016-12-09,2152.45
2016-12-12,2133.0
2016-12-13,2106.15
2016-12-14,2102.65
2016-12-15,2099.95
2016-12-16,2085.0
2016-12-19,2090.8
2016-12-20,2070.15
2016-12-21,2064.35
2016-12-22,2031.35
2016-12-23,2020.15
2016-12-26,1969.05
2016-12-27,2008.15
2016-12-28,2051.95
2016-12-29,2068.5
2016-12-30,2077.9
