Date,ACC
2016-06-09,1533.0
2016-06-10,1555.65
2016-06-13,1546.8
2016-06-14,1539.95
2016-06-15,1560.15
2016-06-16,1544.95
2016-06-17,1555.4
2016-06-20,1570.15
2016-06-21,1559.0
2016-06-22,1571.05
2016-06-23,1571.6
2016-06-24,1568.1
2016-06-27,1601.0
2016-06-28,1598.4
2016-06-29,1598.95
2016-06-30,1616.05
2016-07-01,1617.4
2016-07-04,1605.6
2016-07-05,1589.3
2016-07-07,1604.7
2016-07-08,1597.65
2016-07-11,1616.8
2016-07-12,1620.1
2016-07-13,1617.2
2016-07-14,1626.2
2016-07-15,1613.0
2016-07-18,1595.5
2016-07-19,1602.55
2016-07-20,1631.8
2016-07-21,1708.2
2016-07-22,1681.55
2016-07-25,1675.65
2016-07-26,1675.55
2016-07-27,1665.15
2016-07-28,1685.1
2016-07-29,1688.7
2016-08-01,1688.85
2016-08-02,1670.75
2016-08-03,1668.8
2016-08-04,1666.25
2016-08-05,1721.05
2016-08-08,1715.15
2016-08-09,1685.95
2016-08-10,1618.9
2016-08-11,1618.4
2016-08-12,1652.5
2016-08-16,1663.85
2016-08-17,1675.0
2016-08-18,1692.7
2016-08-19,1691.2
2016-08-22,1660.95
2016-08-23,1654.65
2016-08-24,1647.4
2016-08-25,1645.8
2016-08-26,1638.2
2016-08-29,1634.95
2016-08-30,1688.6
2016-08-31,1709.8
2016-09-01,1687.55
2016-09-02,1669.55
2016-09-06,1698.85
2016-09-07,1696.35
2016-09-08,1692.75
2016-09-09,1653.35
2016-09-12,1582.4
2016-09-14,1620.0
2016-09-15,1611.2
2016-09-16,1626.3
2016-09-19,1652.75
2016-09-20,1632.3
2016-09-21,1629.25
2016-09-22,1666.05
2016-09-23,1617.0
2016-09-26,1610.95
2016-09-27,1608.4
2016-09-28,1616.15
2016-09-29,1588.4
2016-09-30,1599.85
2016-10-03,1631.95
2016-10-04,1637.1
2016-10-05,1638.0
2016-10-06,1629.75
2016-10-07,1625.4
2016-10-10,1668.5
2016-10-13,1632.05
2016-10-14,1640.25
2016-10-17,1604.7
2016-10-18,1616.0
2016-10-19,1610.55
2016-10-20,1609.45
2016-10-21,1566.15
2016-10-24,1565.9
2016-10-25,1551.65
2016-10-26,1543.0
2016-10-27,1525.0
2016-10-28,1516.7
2016-10-30,1517.75
2016-11-01,1503.85
2016-11-02,1488.15
2016-11-03,1510.1
2016-11-04,1490.05
2016-11-07,1487.65
2016-11-08,1507.9
2016-11-09,1455.2
2016-11-10,1456.8
2016-11-11,1400.45
2016-11-15,1334.55
2016-11-16,1338.85
2016-11-17,1301.4
2016-11-18,1309.7
2016-11-21,1272.25
2016-11-22,1293.0
2016-11-23,1302.75
2016-11-24,1325.15
2016-11-25,1309.4
2016-11-28,1317.7
2016-11-29,1320.0
2016-11-30,1342.4
2016-12-01,1338.0
2016-12-02,1325.7
2016-12-05,1340.0
2016-12-06,1350.55
2016-12-07,1350.0
2016-12-08,1358.65
2016-12-09,1379.15
2016-12-12,1345.9
2016-12-13,1339.75
2016-12-14,1313.45
2016-12-15,1314.95
2016-12-16,1294.15
2016-12-19,1277.7
2016-12-20,1295.15
2016-12-21,1300.0
2016-12-22,1294.4
2016-12-23,1296.3
2016-12-26,1284.1
2016-12-27,1294.8
2016-12-28,1294.8
2016-12-29,1309.95
2016-12-30,1331.05
