Date,SETFGOLD
2016-01-01,2316.65
2016-01-04,2346.55
2016-01-05,2369.55
2016-01-06,2393.45
2016-01-07,2420.6
2016-01-08,2390.4
2016-01-11,2409.95
2016-01-12,2405.05
2016-01-13,2370.9
2016-01-14,2416.4
2016-01-15,2402.15
2016-01-18,2424.85
2016-01-19,2420.4
2016-01-20,2438.1
2016-01-21,2441.85
2016-01-22,2446.65
2016-01-25,2448.55
2016-01-27,2479.65
2016-01-28,2482.7
2016-01-29,2462.4
2016-02-01,2481.15
2016-02-02,2495.65
2016-02-03,2506.25
2016-02-04,2522.2
2016-02-05,2536.7
2016-02-08,2562.0
2016-02-09,2609.9
2016-02-10,2589.85
2016-02-11,2637.15
2016-02-12,2675.7
2016-02-15,2619.45
2016-02-16,2619.9
2016-02-17,2635.85
2016-02-18,2631.8
2016-02-19,2660.3
2016-02-22,2638.2
2016-02-23,2662.45
2016-02-24,2666.9
2016-02-25,2687.45
2016-02-26,2686.25
2016-02-29,2699.7
2016-03-01,2697.9
2016-03-02,2660.95
2016-03-03,2667.7
2016-03-04,2713.4
2016-03-08,2734.95
2016-03-09,2705.2
2016-03-10,2675.35
2016-03-11,2721.95
2016-03-14,2698.45
2016-03-15,2652.55
2016-03-16,2653.4
2016-03-17,2705.6
2016-03-18,2685.35
2016-03-21,2640.3
2016-03-22,2675.2
2016-03-23,2620.2
2016-03-28,2605.55
2016-03-29,2614.25
2016-03-30,2635.8
2016-03-31,2631.5
2016-04-01,2631.95
2016-04-04,2618.5
2016-04-05,2638.85
2016-04-06,2648.35
2016-04-07,2662.55
2016-04-08,2670.75
2016-04-11,2692.85
2016-04-12,2711.4
2016-04-13,2707.15
2016-04-18,2708.65
2016-04-20,2711.15
2016-04-21,2740.15
2016-04-22,2728.4
2016-04-25,2708.45
2016-04-26,2703.4
2016-04-27,2714.1
2016-04-28,2750.85
2016-04-29,2785.35
2016-05-02,2811.4
2016-05-03,2811.15
2016-05-04,2785.8
2016-05-05,2764.4
2016-05-06,2784.05
2016-05-09,2783.2
2016-05-10,2761.4
2016-05-11,2770.5
2016-05-12,2759.5
2016-05-13,2782.05
2016-05-16,2781.1
2016-05-17,2776.45
2016-05-18,2774.1
2016-05-19,2755.75
2016-05-20,2761.35
2016-05-23,2748.55
2016-05-24,2740.75
2016-05-25,2689.65
2016-05-26,2687.9
2016-05-27,2660.65
2016-05-30,2667.3
2016-05-31,2656.2
2016-06-01,2669.0
2016-06-02,2670.75
2016-06-03,2669.9
2016-06-06,2702.05
2016-06-07,2689.25
2016-06-08,2703.75
2016-06-09,2719.75
2016-06-10,2731.65
2016-06-13,2761.55
2016-06-14,2759.45
2016-06-15,2760.2
2016-06-16,2780.25
2016-06-17,2761.9
2016-06-20,2765.35
2016-06-21,2780.15
2016-06-22,2756.85
2016-06-23,2730.85
2016-06-24,2820.95
2016-06-27,2850.1
2016-06-28,2833.65
2016-06-29,2831.8
2016-06-30,2832.85
2016-07-01,2850.8
2016-07-04,2880.95
2016-07-05,2876.4
2016-07-07,2916.25
2016-07-08,2885.95
2016-07-11,2887.95
2016-07-12,2914.6
2016-07-13,2890.6
2016-07-14,2846.75
2016-07-15,2850.55
2016-07-18,2847.55
2016-07-19,2853.8
2016-07-20,2847.1
2016-07-21,2847.5
2016-07-22,2845.2
2016-07-25,2845.05
2016-07-26,2855.5
2016-07-27,2849.6
2016-07-28,2864.3
2016-07-29,2861.95
2016-08-01,2881.25
2016-08-02,2888.75
2016-08-03,2914.3
2016-08-04,2891.35
2016-08-05,2900.7
2016-08-08,2855.1
2016-08-09,2864.25
2016-08-10,2904.0
2016-08-11,2912.3
2016-08-12,2882.7
2016-08-16,2910.15
2016-08-17,2894.6
2016-08-18,2895.75
2016-08-19,2916.1
2016-08-22,2906.1
2016-08-23,2902.95
2016-08-24,2904.8
2016-08-25,2877.15
2016-08-26,2878.8
2016-08-29,2864.15
2016-08-30,2872.35
2016-08-31,2869.8
2016-09-01,2841.9
2016-09-02,2849.65
2016-09-06,2877.7
2016-09-07,2891.75
2016-09-08,2893.9
2016-09-09,2880.45
2016-09-12,2883.8
2016-09-14,2886.75
2016-09-15,2873.55
2016-09-16,2884.55
2016-09-19,2890.9
2016-09-20,2871.2
2016-09-21,2885.25
2016-09-22,2897.15
2016-09-23,2903.2
2016-09-26,2886.6
2016-09-27,2892.8
2016-09-28,2872.55
2016-09-29,2894.05
2016-09-30,2889.4
2016-10-03,2870.95
2016-10-04,2863.75
2016-10-05,2792.9
2016-10-06,2787.5
2016-10-07,2751.25
2016-10-10,2770.6
2016-10-13,2779.25
2016-10-14,2763.4
2016-10-17,2736.3
2016-10-18,2756.05
2016-10-19,2771.15
2016-10-20,2771.0
2016-10-21,2771.8
2016-10-24,2765.35
2016-10-25,2767.25
2016-10-26,2777.4
2016-10-27,2779.55
2016-10-28,2774.45
2016-10-30,2799.9
2016-11-01,2800.4
2016-11-02,2827.05
2016-11-03,2812.9
2016-11-04,2830.2
2016-11-07,2813.9
2016-11-08,2809.05
2016-11-09,2828.4
2016-11-10,2811.9
2016-11-11,2769.7
2016-11-15,2737.65
2016-11-16,2730.05
2016-11-17,2716.35
2016-11-18,2676.3
2016-11-21,2692.4
2016-11-22,2700.25
2016-11-23,2701.4
2016-11-24,2672.85
2016-11-25,2662.15
2016-11-28,2674.9
2016-11-29,2661.95
2016-11-30,2649.95
2016-12-01,2611.8
2016-12-02,2603.65
2016-12-05,2597.3
2016-12-06,2594.55
2016-12-07,2604.05
2016-12-08,2593.5
2016-12-09,2588.7
2016-12-12,2574.3
2016-12-13,2561.45
2016-12-14,2568.95
2016-12-15,2556.0
2016-12-16,2554.65
2016-12-19,2559.55
2016-12-20,2584.1
2016-12-21,2569.75
2016-12-22,2584.65
2016-12-23,2593.45
2016-12-26,2596.05
2016-12-27,2589.7
2016-12-28,2587.2
2016-12-29,2574.5
2016-12-30,2561.35
