Date,GODFRYPHLP
20130102,0.4650091637967312
20130103,0.5827639771203851
20130104,-0.010367482608512224
20130107,-0.5950734799903452
20130108,0.6505866312201247
20130109,-0.11480080768888758
20130110,-1.5067207826914235
20130111,-0.03986852550974107
20130114,0.4131417851360766
20130115,-0.2681388621523899
20130116,0.9752771252549716
20130117,0.18986056149229108
20130118,-2.7883962609822994
20130121,0.773745096791562
20130122,-0.42374929787704413
20130123,0.5334483787491522
20130124,-1.6584979370448014
20130125,1.1972862421614971
20130128,-1.2074223176355545
20130129,-0.5123407437913733
20130130,-0.45414294643699543
20130131,0.026904029002019644
20130201,0.6937596548075637
20130204,1.199095002408978
20130205,0.10132913241397545
20130206,1.9046687874141672
20130207,-1.9500886293419877
20130208,-0.8665918845792144
20130211,-0.2739174873439728
20130212,1.1993018121694226
20130213,-0.12312627348414533
20130214,0.5031266524425375
20130215,0.622196105565535
20130218,-0.9062702965412892
20130219,1.8462768204997593
20130220,1.1608865007066942
20130221,0.24916576650253974
20130222,0.3809091467927267
20130225,-1.8170517589372035
20130226,-0.1476798085441653
20130227,-0.917772894822728
20130228,-0.08907431710647506
20130301,-0.8406598969888179
20130304,1.3339831586443998
20130305,-0.9060661169236741
20130306,0.05609145047715958
20130307,1.0833298219964118
20130308,0.9443091851488092
20130311,-0.02264293005046772
20130312,-0.7309398317077507
20130313,-0.34923372262914065
20130314,-0.5516904831669507
20130315,-1.654765995415917
20130318,0.9145126141965181
20130319,-0.7193792331299336
20130320,1.3088775266125532
20130321,2.2698442302239332
20130322,0.8029816494958285
20130325,-0.1235597888688183
20130326,0.2479708246607448
20130328,2.0690069548514805
20130401,1.6122988785273722
20130402,2.1505682597327462
20130403,0.9354424980603373
20130404,-1.2796667933783168
20130405,0.8473328932072289
20130408,-5.098984500529409
20130409,2.057072618064785
20130410,-1.027959127495591
20130411,0.7701133577527589
20130412,1.4301535109110963
20130415,2.1778671897671864
20130416,0.14752874782992156
20130417,0.6123047557640626
20130418,0.7851258138375611
20130422,0.5587228562284654
20130423,-0.06323279308081636
20130425,1.8999952416774128
20130426,0.36050670929281825
20130429,-0.8666664612701089
20130430,-0.05119825065333883
20130502,0.3136184656431162
20130503,-0.4526957978610604
20130506,0.5148315853240019
20130507,-0.6351354228347781
20130508,-19.568013755694288
20130509,-6.213676234587637
20130510,-6.512207936120203
20130511,-0.32973977816580535
20130513,-0.14354046510273077
20130514,-3.4212844257035457
20130515,-0.39029286878622316
20130516,0.5543187040260836
20130517,0.4765451129535565
20130520,-0.1657431720918023
20130521,-0.5241584839573702
20130522,0.28112537178948993
20130523,3.1474416721217495
20130524,1.0093512473500459
20130527,-0.7874998490083861
