Date,AVANTIFEED
20150415,-1.091388040653853
20150416,2.0468861466774504
20150417,-1.6321292379396395
20150420,-0.5379949455566735
20150421,4.501847516393784
20150422,0.34582153223201495
20150423,2.0839690148218226
20150424,-1.5119322798540105
20150427,-5.458490657388958
20150428,4.6571174844625105
20150429,-3.6457832852381573
20150430,-7.547331544377567
20150504,-1.2973171444800133
20150505,-1.3498530425926074
20150506,1.157831304938691
20150507,2.5666058178149034
20150508,-0.33162691187210624
20150511,2.375697566964136
20150512,-0.8329602889759893
20150513,1.6665461496052127
20150514,-0.08419237983260153
20150515,3.1164633256373184
20150518,1.0793418379845674
20150519,0.12841506664698826
20150520,0.540846254056687
20150521,3.108080177046814
20150522,0.9386370387472176
20150525,1.8473439682734232
20150526,-0.5059573291940589
20150527,0.16541395067348813
20150528,0.11014511705162916
20150529,2.188595284239991
20150601,-1.7400354179928663
20150602,-0.77420441281397
20150603,1.1872291012768557
20150604,0.8562044335202741
20150605,0.8661540531013052
20150608,-1.2738918311452694
20150609,-0.2603740680125335
20150610,1.4986339903130057
20150611,0.8652624225159036
20150612,0.9191011034527077
20150615,-0.06929919516061744
20150616,-0.0482124086393414
20150617,0.005966281530724427
20150618,-2.0597661189824135
20150619,0.03295829632177999
20150622,1.590132702134112
20150623,1.3945948742312622
20150624,0.46012490038801646
20150625,0.28465290262046805
20150626,0.6584857637556045
20150629,1.2101401985923088
20150630,1.6294716933954276
20150701,1.314684270092658
20150702,-1.2389346368504526
20150703,-5.437370346126647
20150706,-5.081110022031481
20150707,0.8158562001113148
20150708,-7.418376716399729
20150709,-5.526200431846554
20150710,-2.7879397491496385
20150713,-5.602669681137243
20150714,0.7728035207209241
20150715,2.9025313863294198
20150716,-2.3731576575369115
20150717,1.2457805120628043
20150720,4.911888627909391
20150721,1.5836464767324179
20150722,2.6686263665018473
20150723,1.2444283847003395
20150724,-2.9860531149367993
20150727,-3.022459206869282
20150728,1.9297558031688469
20150729,-2.7779690844659357
