Date,DEN
20130102,0.6304730994885034
20130103,0.4456309194090249
20130104,1.6467670150990328
20130107,-0.29578324951449364
20130108,-2.3735430549104293
20130109,-0.4373413871464593
20130110,-2.236802382381251
20130111,0.579730106260957
20130114,0.599329896903124
20130115,0.820278417645667
20130116,-3.1699110185511112
20130117,-0.50946534748204
20130118,0.024661587744559593
20130121,-9.096343726115556
20130122,-0.21449959666170904
20130123,0.2805573890918034
20130124,0.7176803530341758
20130125,-6.625230730556264
20130128,1.1646787670804635
20130129,-0.8069287325311763
20130130,0.5962204648351657
20130131,0.587549065213034
20130201,0.8505170933314445
20130204,-0.5465021717792937
20130205,-0.7574496279587308
20130206,-0.7634522258086975
20130207,-0.5642493210466573
20130208,-0.7579234653768507
20130211,-0.15982356399677333
20130212,-0.09744269638633901
20130213,0.053899870335507916
20130214,-0.011918183661185022
20130215,2.898334968457476
20130218,3.4164494738004887
20130219,-4.016885380735596
20130220,-1.335185450493991
20130221,-0.05920811005431892
20130222,-0.3332679093684002
20130225,-0.3683120169590336
20130226,-0.1792423904378786
20130227,2.7745262326283076
20130228,7.5583822169862405
20130301,-1.3000258736252535
20130304,-4.913696083444049
20130305,-0.7128793720128332
20130306,1.695519528343571
20130307,2.856754566548938
20130308,-0.9342004896319458
20130311,1.5089284048516918
20130312,1.7132458012664236
20130313,-0.6605608326456496
20130314,-0.7641955914908893
20130315,-3.3820698986028095
20130318,-2.356431512722727
20130319,-2.2319955840989976
20130320,-1.3881955720318868
20130321,-1.0542957117545861
20130322,2.743723257466396
20130325,-1.461041303384353
20130326,-0.00991050786809725
20130328,0.8139288494495953
20130401,-0.6962667851214386
20130402,-3.341199888755992
20130403,-1.522673646451361
20130404,0.004809559376962147
20130405,0.34632173631839996
20130408,-2.587388681008035
20130409,2.139827514828339
20130410,-1.2611747496118366
20130411,-3.434624305928354
20130412,-2.3387487394903195
20130415,-0.5111438165607
20130416,-1.2738106572366048
20130417,-0.36523136617057794
20130418,0.8810852365989793
20130422,1.7338048714856291
20130423,-0.34788787934697407
20130425,0.704068797089814
20130426,-0.6449987770880314
20130429,0.27584374351045826
20130430,-2.306800762290098
20130502,0.589785915336849
20130503,-1.6714570080672226
20130506,-1.7511149203955634
20130507,2.428456579100347
20130508,-0.5091893358840238
