Date,CHENNPETRO
20130102,0.9447911034462539
20130103,0.9903488062249128
20130104,-1.1949387361138069
20130107,-0.007259020496761748
20130108,-0.6318999897919324
20130109,-0.33678992065728275
20130110,-3.5707563119537657
20130111,-3.063321454872476
20130114,0.39630548606382454
20130115,0.4941753102860605
20130116,-0.8741309802448616
20130117,-2.011971300682327
20130118,-3.022661330821368
20130121,1.1038425628709276
20130122,-0.6252752387351805
20130123,2.62172006422161
20130124,3.07854140632751
20130125,2.292803079511932
20130128,0.5919014196206649
20130129,-1.4827719174755543
20130130,-2.691384653984347
20130131,1.549757328586402
20130201,0.5242442273400105
20130204,-1.8669527613763954
20130205,-0.8698318804083081
20130206,0.6293805570214555
20130207,-0.6648598041913256
20130208,-1.4446575867126945
20130211,0.3999759105075718
20130212,1.8206287815924775
20130213,3.991052362899672
20130214,-1.163508381373106
20130215,1.4455664072826275
20130218,-0.016627463299533463
20130219,1.7163081069090824
20130220,-0.9395658949674928
20130221,-1.1515220742583545
20130222,-1.2837196229656753
20130225,-1.335836027241848
20130226,-0.9960380431084468
20130227,0.8006538828448634
20130228,0.3696306011484545
20130301,-0.8594800738694077
20130304,-2.9332826805876775
20130305,-0.20785129133776725
20130306,1.5057721236931374
20130307,2.709125856838435
20130308,1.1634105805834773
20130311,1.4602982040036887
20130312,0.16267996771365095
20130313,0.5960615513297438
20130314,2.0137065447656677
20130315,2.758188307756602
20130318,-0.28649364163170077
20130319,-1.2688726371056753
20130320,-1.4580068182396566
20130321,0.21749841660771652
20130322,-1.1702199438592487
20130325,-4.269898037942944
20130326,-2.038370849565554
20130328,-1.6241470954162067
20130401,3.8641878769443423
20130402,-1.2330907298149474
20130403,-1.0004439045568208
20130404,-1.6019238044546709
20130405,2.850170510281357
20130408,-1.7915011851495408
20130409,-1.5764710940006998
20130410,-0.8597271711826731
20130411,0.37769551730567325
20130412,-1.8673171021962234
20130415,0.7717566063736693
20130416,2.3236317898816483
20130417,0.43903956449587456
20130418,10.328222982761956
20130422,-0.4495862642752781
20130423,0.71191516439259
20130425,0.6348426751635089
20130426,-0.06314534713488362
20130429,-0.08268514136667998
20130430,1.39773322126553
20130502,-0.4855710931391186
20130503,-0.7947282310018768
20130506,1.2947863730528035
20130507,0.12718433475329127
20130508,0.13974939817363852
20130509,-0.35448712179708464
20130510,0.12167590790356012
20130511,-0.5442893047644807
20130513,0.2716989932177989
20130514,0.2081382172943227
20130515,2.737257291279465
20130516,-1.0945581850508312
20130517,0.40798469341825955
20130520,-0.3860024221344052
20130521,0.2500182675351189
20130522,0.35101364127604506
20130523,-0.8730108449128038
20130524,-0.3090612385767977
20130527,1.2567496342996263
20130528,0.9274130663881526
20130529,3.0817769553217538
20130530,1.7238197176558214
20130531,-0.9162022796260517
20130603,0.23801291588221274
20130604,0.8563635172794796
20130605,2.583363477807797
20130606,3.531658242210092
20130607,1.5820973816340458
20130610,-1.2570633468948595
20130611,0.656743117488193
20130612,3.3468170279189033
20130613,-0.3288157672127012
20130614,-0.08010054435212588
20130617,5.327877730734901
20130618,-2.0751538048904212
20130619,1.8487137396954412
20130620,-1.1918366665522189
20130621,-13.400588784632294
20130624,2.933783702576793
20130625,4.679646820142851
20130626,0.6864315330780768
20130627,1.065042033137274
20130628,-2.6913722986354833
20130701,1.3800225003347184
20130702,-0.16732237998594235
20130703,-0.8920846248377596
20130704,0.8982848501792329
20130705,2.346473968876899
20130708,-0.3983633139047888
20130709,1.5091762749269086
