Date,KANANIIND
20130102,0.5247271129604191
20130103,3.7160872377409264
20130104,1.2603625026025185
20130107,6.479129819827251
20130108,6.685797229715343
20130109,4.260406932057874
20130110,-3.574986819370468
20130111,1.7893863331933815
20130114,6.429977230164922
20130115,2.0905062367818488
20130116,-4.602295114226873
20130117,-2.185024834386269
20130118,1.5311199462832064
20130121,5.2214670173120545
20130122,6.222797526572604
20130123,-1.7055141634608435
20130124,-1.7098384596498626
20130125,1.5488152335370962
20130128,2.495258191633437
20130129,1.0175716865937812
20130130,-1.5471254300263557
20130131,0.9859227257316379
20130201,5.046475562752167
20130204,1.494015094345312
20130205,-1.870969813653827
20130206,-1.1767270202048257
20130207,1.912351357395294
20130208,-0.764256906397601
20130211,-0.8721451506945183
20130212,3.497514486130468
20130213,0.5365441736635705
20130214,3.4867385192026417
20130215,2.839816019508441
20130218,4.482014363324162
20130219,4.693646902025311
20130220,-1.7695169006990732
20130221,-0.8311469912149568
20130222,-2.120108103430609
20130225,0.04839019771283781
20130226,-1.43877240260535
20130227,-1.0927902360899624
20130228,-1.0669945097498443
20130301,1.519375551419193
20130304,-0.5477759706195624
20130305,-2.0920656040956827
20130306,2.050335705760217
20130307,-1.471647483703788
20130308,-0.9006773632947184
20130311,1.5253590261250078
20130312,-1.9781679789772242
20130313,1.2246946589803114
20130314,1.8462701755529984
20130315,-1.1040410952754498
20130318,0.769151893489598
20130319,3.1755127775390695
20130320,-5.156495003162759
20130321,3.4940472244017013
20130322,4.063982175645933
20130325,4.261900221931676
20130326,3.1567893952743
20130328,4.293115985983877
20130401,0.357348964284836
20130402,-0.5937912256402973
20130403,0.29312363191383684
20130404,-0.4619059095051905
20130405,-2.4059258427374046
20130408,-5.136596528863579
20130409,2.3250228030213442
20130410,-0.5987551543455566
20130411,-0.493648337665439
20130412,3.046463343336944
20130415,2.767888998390396
20130416,-1.0680013102610104
20130417,1.637581026832508
20130418,5.296840864399306
20130422,2.697871922058068
20130423,1.5385908761023968
20130425,5.009720794643278
20130426,-0.12127485758956691
20130429,2.4787370255043966
20130430,-2.654272621219814
20130502,-4.121705573723774
20130503,0.11507746485115067
20130506,1.4681437706971368
20130507,1.7310569846494968
20130508,-1.7392205067877216
20130509,-6.277690076472733
20130510,-0.8014133108233028
20130511,-2.3437997994770754
20130513,-6.688394112272788
20130514,3.1220224126452134
20130515,0.15459380352229135
20130516,0.11195585583260434
20130517,1.7418075122792085
20130520,-3.148623186067574
20130521,-5.014331642561172
20130522,9.239775713874646
20130523,-1.467368544230344
20130524,-1.9903235874958614
20130527,-1.3966732807199294
20130528,1.148628047473401
20130529,-0.27395839741361794
20130530,0.21100055650366026
20130531,3.3260920971627685
