Date,RAJSREESUG
20130102,0.6399602368818592
20130103,0.37089007701449384
20130104,-1.1782401971369438
20130107,1.1052987037525477
20130108,-1.3742155250607477
20130109,0.5260843863063127
20130110,0.16511764879034063
20130111,3.2547977693167853
20130114,-1.4791477305556562
20130115,0.9228754680791915
20130116,-0.8146116180496543
20130117,-0.0823220597979073
20130118,-3.0871951423449344
20130121,0.02711504230806472
20130122,-0.558276139421793
20130123,-1.1742734668107135
20130124,1.0388661792820344
20130125,3.2632971663256827
20130128,2.6952289057817778
20130129,-2.342987568982339
20130130,3.930235509038016
20130131,1.4240888814124801
20130201,0.10492871975411461
20130204,-1.3682460400715648
20130205,0.3128750037030561
20130206,2.039962317326079
20130207,-1.0824586741022797
20130208,1.1517883454947273
20130211,1.7897520598297718
20130212,-1.8710766123171
20130213,1.5874710282121423
20130214,-2.2550079328412567
20130215,-3.30394682591982
20130218,-10.52920695092033
20130219,-2.9746773320055957
20130220,3.200929060529442
20130221,1.8659388406814643
20130222,-2.458024809561866
20130225,5.143747111993056
20130226,1.7352378573701746
20130227,-6.113439217916588
20130228,1.1352069643712515
20130301,-2.326406845627173
20130304,1.4570362234120413
20130305,-6.690953241959588
20130306,6.151812463522328
20130307,0.9241076551371293
20130308,0.8898034810017741
20130311,-0.8270923876611289
20130312,1.0411832178451839
20130313,-1.3905443515510962
20130314,-1.5963491277250874
20130315,4.194325930923926
20130318,-2.824235448638502
20130319,0.8575392391541161
20130320,-1.2629907050431166
20130321,-2.5705669060636502
20130322,2.0824721520989646
20130325,-1.720713874276107
20130326,-8.517096274046711
20130328,-4.0277339461972
20130401,3.5201414836989775
20130402,5.786042441693848
20130403,0.8809806723725995
20130404,-2.0804379323317628
20130405,-0.4648247275754393
20130408,1.1850351959795233
20130409,1.7951775292527088
20130410,0.12912939428588688
20130411,0.12274253250910007
20130412,-3.160702582767472
20130415,0.1650199415333859
20130416,0.8623666392247227
20130417,-0.9801223965855836
20130418,2.0480731297682375
20130422,-0.0466461273177845
20130423,-0.2557646699308328
20130425,-1.216644083086334
20130426,-0.08825539309747127
20130429,-0.5765720722985802
20130430,-1.0460299093619354
20130502,0.6472548479059963
20130503,-4.862374538859047
20130506,2.953666064415802
20130507,-1.870663578007185
20130508,3.5448623553383904
20130509,0.4378992333037929
20130510,0.19622200408576795
20130511,3.6941556288288973
20130513,-2.3599284950615473
20130514,0.8348164424574265
20130515,2.4583746678371403
20130516,1.2496715583243294
20130517,-0.7124195009037803
20130520,0.1790014719738674
20130521,-1.1584228912244976
20130522,0.5225912957676951
20130523,-0.2678183214155143
20130524,-0.0851680728853975
20130527,-1.7253374962239918
20130528,1.347135498426312
20130529,0.39445217633362367
20130530,-2.0889785738014996
20130531,-2.002846721222895
20130603,-1.95180991768237
20130604,-0.6545714986880061
20130605,-0.7848191259711279
20130606,4.243483682271269
20130607,-0.6086621173402463
20130610,0.8651586235740325
20130611,1.1276782669555478
20130612,-2.314102300727133
20130613,-1.1597639261243844
20130614,3.767632032669228
20130617,-1.2027364816172803
20130618,5.919104031700555
20130619,0.48596083608031415
20130620,-1.687078200734625
20130621,-0.6306245216672586
20130624,2.018245356337323
20130625,-1.0302094976482659
20130626,-1.7929243992732156
20130627,-0.3883384881029942
20130628,-2.573670657004807
20130701,-0.21361518909800253
20130702,-1.385100245273682
20130703,-2.247549852676193
20130704,-4.9307830549987175
20130705,-2.7929889700935044
20130708,6.075867893201352
20130709,-2.9398998374539853
20130710,7.137017802344878
20130711,-8.068914807255293
20130712,7.063045333816725
20130715,-12.268294823919499
20130716,11.101214836691712
20130717,-5.805168656272462
20130719,-4.2871189888174035
20130722,6.2930988089082
20130723,-1.9020712794733194
20130724,9.08837473762839
20130726,-0.9426392128311947
20130730,5.208351264779479
20130731,13.861937878405294
20130801,-20.156192789247868
20130802,-1.1815223329373603
20130805,4.960213800401331
20130806,-2.303632099521669
20130807,-1.699195260358163
20130808,1.0872279391024557
20130812,3.0901360743337265
20130813,-0.8774090805127245
20130814,-1.5255703600865549
20130816,0.8226772870887027
20130819,-1.4833354817151794
20130820,-1.5767804868876212
20130821,-2.12542953366827
20130822,-1.5004099567244462
20130823,-3.309385698537053
20130826,2.656211315835492
20130827,-9.50936257345218
20130828,-1.1091035523599748
20130829,-8.27300391263998
20130830,5.500253879767779
20130902,-10.226826805098368
20130903,0.625983315267091
20130904,-0.0016923779978136877
20130905,1.8231541778129992
20130906,-2.438759314390574
20130910,0.7618397776158952
20130911,2.3911507396923892
20130912,1.2455039402376111
20130913,0.5846229825700862
