Date,SHARDAMOTR
20150903,1.9483038236835095
20150904,0.45963416340264773
20150907,1.2990187927323187
20150909,3.480331607825784
20150910,4.9728466667110665
20150911,0.6500377952016774
20150914,-0.6556772202533709
20150915,-9.574059133632158
20150921,2.137574567413454
20150922,3.037285031726572
20150923,-8.356071692526484
20150928,0.10750485173820062
20150929,9.341162011337612
20150930,-3.649198601281819
20151001,1.0564305303931953
20151005,0.6227410070951312
20151006,0.8471821806696251
20151007,1.1144517575190442
20151008,2.013858576926944
20151009,-3.5968546220768
20151012,4.077963232901607
20151013,-0.8280844221933847
20151014,2.0290801196216863
20151015,0.3720123396933784
20151016,-2.8514049977845124
20151019,1.125909318053079
20151020,7.235287956274319
20151021,-0.007157004284887289
20151023,-4.002325090523692
20151026,0.934205252279076
20151027,-0.7773453158189201
20151028,1.2689561007918915
20151029,-1.208025131203856
20151030,3.617443119160474
20151103,-3.1644714287387146
20151104,-6.714282323736308
20151105,-6.67211834485961
20151106,3.9845510689537837
20151109,0.5493026698423115
20151110,-0.6082729227463579
20151111,1.557705987887259
20151113,3.8868104553320473
20151116,-5.827667299035674
20151117,1.7527564234769586
20151119,2.8743379231841493
20151120,-7.168727733272436
20151123,-4.699502157506847
20151124,1.663135313809783
20151126,-1.400035045409373
20151127,3.300433741254489
20151130,0.21705560053218909
20151201,2.8058084825897502
20151202,3.1226666662933713
20151203,1.7205905005985525
20151204,-11.13131003098685
20151207,2.4812724118573484
20151208,2.5249291865603394
20151209,2.0219618525220144
20151210,1.4634018600815708
20151211,0.2848192437957461
20151214,0.4544038861976822
20151215,0.7531348637880687
20151216,1.3646462445124772
20151217,1.135610379765665
20151218,-0.4657415788967829
20151221,-4.233920867400721
20151222,0.3269854614231881
20151223,0.18901442359004805
20151224,2.8535731631102976
20151228,-1.6776659826552915
20151229,-1.1787279965143107
20151230,0.3591798497882363
20151231,0.6756384344239816
20160104,-0.2711178783567348
20160105,2.0040773586088196
20160106,0.6329279128520208
20160107,-0.9251675439433704
20160108,-0.3698592037634507
20160111,2.8571198501380706
20160112,-1.1712323734817884
20160113,0.2547260369875888
20160114,3.512134949537961
20160115,-1.0222661101788406
20160118,1.4222904389626043
20160119,0.6789740035801002
20160120,-2.3707619006848
20160121,-0.6975273349700521
20160122,3.8243953282949503
20160125,1.494896091527759
20160127,-1.5069731413553331
20160128,0.028732179722751328
20160129,-1.1336610604236141
20160201,1.3240736818041448
20160202,2.7402827305307484
20160203,-0.6917623108688324
20160204,-0.800915805520974
20160205,1.0484405611190877
20160208,-2.2602085018273397
20160209,-1.6255874029726827
20160210,1.1942058932239024
20160211,-1.2148345601215853
20160212,0.9549252202034035
20160215,-0.5847167982217476
20160216,-0.9167800584521009
20160217,3.4012340198343405
20160218,0.6111347146626457
20160219,-5.192819959760475
20160222,4.844316711031055
20160223,-1.838041805978287
20160224,2.521483362533777
20160225,-0.7353445083713567
20160226,-2.9993512746190905
20160229,1.1398286658584742
20160301,-0.005356184994704805
20160302,-4.743755525243063
20160303,0.4732360042291461
20160304,3.8482756129230102
20160308,0.6393780620394782
20160309,0.159279129377265
20160310,0.15060784726924775
20160314,3.0054240590833374
20160315,0.5356133886716017
20160316,-2.1856115139110823
20160317,1.6883815186771505
20160318,2.0609705319798444
20160321,-1.0809397002206786
20160322,-3.3065202799132436
20160323,1.811611001574307
20160328,1.514621316374365
20160329,-0.023309683368017697
20160330,-2.3951601708461077
20160331,2.941968227725996
20160401,-1.0175504609830655
20160404,1.5794340980366601
20160405,-1.5229140013160851
20160406,-4.299864527602076
20160408,2.4517084065822816
20160411,-1.5926136684753653
20160412,-2.324323117500601
20160413,2.474784556731994
20160418,2.2791002934150892
20160420,-1.0547315167849403
20160421,-3.2046948508969395
20160422,1.9737455674050393
20160425,-0.856649186163702
20160426,2.2557627092819166
20160427,-4.315497850952441
20160428,1.094533972929288
20160429,-0.2902615677629228
20160502,1.89143382949363
20160503,-1.7393532408111658
20160504,0.291207874784036
20160505,2.02684978641717
20160506,0.35907717931596606
20160509,-0.901571091842218
20160510,2.6053424065785973
20160511,2.119316506789575
20160512,-3.124023447879863
20160513,-0.16769926830081244
20160516,2.8746818346426743
20160517,-2.3977364537131693
