Date,SHALPAINTS
20130102,1.026654734784752
20130103,0.3942384866344043
20130104,1.6387356748650816
20130107,2.3194679879450053
20130108,1.822679905836058
20130109,-0.04285346426513039
20130110,0.2639876753589524
20130111,3.618124164425708
20130114,2.6230819697227417
20130115,-19.74549655064429
20130116,-0.11517873229325071
20130117,-1.156754195776291
20130118,3.5623766562854384
20130121,1.1999689847976098
20130122,-7.818552693794522
20130123,-0.25141283668750647
20130124,-1.0778746116770708
20130125,0.6059311391937107
20130128,7.597813670943729
20130129,-0.43252280020217404
20130130,0.6629356833353852
20130131,-1.3691233182034401
20130201,-3.2450076012525786
20130204,1.3091524339210558
20130205,-3.3073757289976347
20130206,5.014398143428579
20130207,-2.93252334302018
20130208,-3.0574015469131255
20130211,-2.4418818646208695
20130212,-1.0102780335289885
20130213,1.67263916976938
20130214,1.7361370324636969
20130215,1.0214104997763358
20130218,-1.131442247160881
20130219,-1.9342350228785605
20130220,-0.13933484833283272
20130221,-1.5758491474282672
20130222,0.6600404887096268
20130225,0.026013213235029475
20130226,2.041154906904587
20130227,-1.816454780349574
20130228,3.377575191511643
20130301,2.461086395541583
20130304,-3.5921329028440336
20130305,4.64475963841889
20130306,-2.2606481035964214
20130307,2.2543005702490997
20130308,2.184729776335978
20130311,-19.54775279875809
20130312,-2.2720336606078746
20130313,3.003439828139639
20130314,1.983871152742083
20130315,-5.950752438532213
20130318,3.192918301889069
20130319,2.5794997971465694
20130320,2.6497036508775795
20130321,0.7686796524699124
20130322,1.7632596157217406
20130325,-1.6178714405121908
20130326,2.6879432993989503
20130328,-0.1519108349986591
20130401,-1.9961411370004236
20130402,0.2553472666391916
20130403,1.0648934670347043
20130404,2.041302760002654
20130405,0.417192164017925
20130408,-2.699789596594626
20130409,1.5141708894592703
20130410,-1.1034599283745015
20130411,0.09036426349045978
20130412,0.3201880470350913
20130415,-0.6248481395957382
20130416,0.40007368134228055
20130417,-3.0005914192410343
20130418,1.8757295211898368
20130422,-4.631723046559838
20130423,0.899706669434309
20130425,-1.9101971657477237
20130426,1.917861458204856
20130429,0.1493732453346495
20130430,1.357851296159759
20130502,-2.00790775215877
20130503,-1.4947602361229086
20130506,0.6562074328395227
20130507,-3.289380867237935
20130508,-3.540614157420369
20130509,3.7025013507736495
20130510,-0.1791143394395734
20130511,-0.511033588414442
20130513,-0.9282004930370474
20130514,-1.9061169664601925
20130515,1.483454814701136
20130516,0.6662732204380526
20130517,1.9806493687168687
20130520,0.7887133793965874
20130521,-0.4502178735110808
20130522,-0.394764804097169
20130523,1.3290193738402403
20130524,1.1476144476994166
20130527,3.0900790359083876
20130528,1.205642149354486
20130529,-1.2484005512238388
20130530,-1.5537209219934958
20130531,2.1671540875610993
20130603,-0.1291301925804722
20130604,-0.7973568967003235
20130605,1.305668317697895
20130606,0.5096342870050815
20130607,-0.14004372752898575
20130610,-0.43217572568926993
20130611,-1.8423743479228638
20130612,-1.509206242954456
20130613,0.16610563177182303
20130614,2.6390703389427537
20130617,4.263909963350823
20130618,0.3789396317806485
20130619,-0.2434231784022149
20130620,-0.9425939516805057
20130621,1.8785557220574347
20130624,0.1823846055942484
20130625,3.40071979629722
20130626,-2.9628076390780564
20130627,1.8121137778391385
20130628,0.5381652974998588
20130701,-2.157638471335659
20130702,-2.0004329516233765
20130703,0.9130666891403818
20130704,2.154670046517278
20130705,-0.340439850137778
20130708,0.8835407428301831
20130709,-0.9368424456679478
20130710,-9.350053424061118
20130711,5.44299422064946
20130712,3.0257686581946492
20130715,0.35114004496786144
20130716,3.1603874270801358
20130717,0.9411134036595403
20130718,2.9194379721114867
20130719,-3.0773992941411428
20130722,-1.3037478660663688
20130723,1.6821422328400033
20130724,2.5942017150209615
20130725,0.19392191402299241
20130726,-0.8905924234793524
20130729,2.002453483103288
20130730,1.280019539956665
20130731,2.3062302442697655
20130801,4.639343758193488
20130802,18.352233984969104
20130805,-9.262546349005238
20130806,7.051926655007579
20130807,0.25125974719951677
20130808,7.460246776458009
20130812,1.0035096606228486
20130813,-3.5910940558628557
