Date,ASHOKA
20130102,0.8709960858896325
20130103,-1.0146221371643422
20130104,-1.511498833000133
20130107,-2.7804038580550943
20130108,2.3829265588027253
20130109,2.0839994345064587
20130110,0.7238726193642724
20130111,1.194065347470033
20130114,1.185140064419813
20130115,1.7163695925156166
20130116,-1.7866511691631661
20130117,0.6174572265412042
20130118,1.206885608725064
20130121,-1.9840038131513926
20130122,0.056645625085937845
20130123,-1.2552304924717697
20130124,-1.439923594139402
20130125,1.6591752812305605
20130128,0.4680822645847204
20130129,-1.4033023942830396
20130130,0.6800792780937147
20130131,-1.0326365358553904
20130201,-2.5224081049746014
20130204,-6.154007871899273
20130205,-2.4402565438578168
20130206,-1.4292751284078995
20130207,-4.025069371107763
20130208,2.7592195080885515
20130211,-3.833668241938848
20130212,0.9865384233748463
20130213,2.345515709047928
20130214,3.3120370245742055
20130215,-1.478795629940055
20130218,-1.3338123635471473
20130219,2.33714080224006
20130220,2.90454803370627
20130221,-5.156248217449782
20130222,1.102905176113531
20130225,3.0270367472186352
20130226,-4.373905322721183
20130227,3.075890145559144
20130228,-3.6890750007439808
20130301,-0.9155771286180319
20130304,-1.6573867606982555
20130305,1.9669098052100207
20130306,3.71229942703046
20130307,-2.020015750572532
20130308,3.4045373704372768
20130311,-1.7059488374156895
20130312,-1.4832986882628534
20130313,-0.18485347583072964
20130314,1.1072185260647913
20130315,-0.16259002259730115
20130318,-0.2865637634429603
20130319,-5.141466022405574
20130320,0.6870354403561278
20130321,-1.8631751195983397
20130322,-1.8478487901485474
20130325,2.0725162123674346
20130326,0.7838621566623474
20130328,2.4606231368389078
20130401,0.8427126657764006
20130402,1.7033545467691704
20130403,0.13486355724265064
20130404,-2.6716352013408606
20130405,0.7599585837408944
20130408,-0.47058811999258504
20130409,0.9159567702961917
20130410,1.0829932584931288
20130411,-0.749925448133537
20130412,-2.0109171659724288
20130415,1.715665848215111
20130416,-1.619157696482294
20130417,-0.7511969386592501
20130418,1.6448238994117619
20130422,0.8085302980983599
20130423,1.5624966218703822
20130425,-0.6672608921423122
20130426,-0.3352101167092685
20130429,0.1945729849579472
20130430,-1.1233068359228524
20130502,-7.968555245813414
20130503,-7.4630969488054335
20130506,-0.049671427438308435
20130507,1.1623873723564686
20130508,4.923674659068927
20130509,-0.9626354766440501
20130510,-4.187671938073178
20130511,-1.7873907678398993
20130513,3.3047618044162923
20130514,-2.1315164209682513
20130515,2.567358832002502
20130516,2.9160768015000067
