Date,INDOCO
20130102,0.6226188063213821
20130103,0.6707416040319639
20130104,0.5026073311910437
20130107,0.20491216870466036
20130108,0.045000139271755286
20130109,-0.759944492293971
20130110,1.0794882262986643
20130111,0.05906073975435644
20130114,-0.5612381456861807
20130115,-0.120432365366929
20130116,0.26912462817782135
20130117,-1.2104521282469094
20130118,1.1820882725778858
20130121,-2.5820274280850333
20130122,1.9522069233384503
20130123,-0.62230669372374
20130124,-2.523101849341864
20130125,1.7689203990182694
20130128,1.6270667299023063
20130129,0.08449419707298685
20130130,1.3784395692779154
20130131,0.07675283847814453
20130201,-2.335531730525787
20130204,0.7767152926930114
20130205,0.012952378887227278
20130206,1.1189926755693171
20130207,-0.5366968309510467
20130208,-0.3579784747164542
20130211,-0.02375372089401137
20130212,1.4828218181059267
20130213,-0.7641750823984168
20130214,-0.24405984617525134
20130215,-0.5520128337552527
20130218,-0.4012542195125448
20130219,0.07653023566628703
20130220,-3.377343500090248
20130221,-3.931282020583656
20130222,4.067478904996561
20130225,-4.6102394096194885
20130226,-2.2866083504664623
20130227,1.9476600432868094
20130228,0.6113118266280543
20130301,2.780748999786561
20130304,-1.6813439856116617
20130305,0.03188918803786167
20130306,1.9733461764597613
20130307,-0.013590910259143385
20130308,1.5946234150732748
20130311,-3.1704987699393463
20130312,-0.507753371425367
20130313,-0.6212660312790125
20130314,0.9364526676003492
20130315,2.122076033126242
20130318,0.23057690216701188
20130319,-0.5737118284128614
20130320,0.01445549539029789
20130321,-0.5244305102901886
20130322,2.326026571813204
20130325,4.26546956722502
20130326,-3.1885354748916965
20130328,3.323092411799326
20130401,-3.417496825295523
20130402,-1.8158549308660068
20130403,-0.16897725008997966
20130404,2.569975472069003
20130405,0.2442240917258604
20130408,0.9690703096012125
20130409,-1.7615537113112198
20130410,-0.23025273867938434
20130411,-0.5716863566881722
20130412,1.1592452884720443
20130415,-1.6308408760167854
20130416,-3.709074593981042
20130417,0.10684580254129072
20130418,-2.192195161971541
20130422,-0.5949037970512604
20130423,4.32297727674298
20130425,-3.634147491869056
20130426,2.48041179551487
20130429,-0.6821467460411149
20130430,1.246218715008712
20130502,0.4120811574935288
20130503,-0.2663861588451036
20130506,0.26638407072575365
20130507,1.6347146310984926
20130508,0.6515115869570235
20130509,-4.856362050046295
20130510,2.8179084686412437
20130511,0.7977214773438557
20130513,-3.184009443532597
20130514,1.1164661677249093
20130515,0.5596131528906965
20130516,-1.0414625605695096
20130517,0.056068724973127704
20130520,1.8627826822569395
20130521,3.402036327135489
20130522,-0.11184651572790595
20130523,1.2709296297242587
20130524,0.0702727270435362
20130527,1.1453159084377784
20130528,-3.261599327094136
20130529,-1.0530243989894514
20130530,-0.9009812343938141
20130531,-0.32482018989425243
20130603,-3.5852203496936617
20130604,-0.632963667023565
20130605,1.5813581044795686
20130606,2.2610572280273673
20130607,-0.8956968612249951
20130610,0.38657493843576674
20130611,-0.012451885565611165
