Date,LYKALABS
20130102,1.0838105930457498
20130103,1.0855800820952728
20130104,-1.159328334559004
20130107,0.5147178192057552
20130108,-0.9615756308339133
20130109,-2.799651698706505
20130110,1.9980288489466158
20130111,2.400229042947133
20130114,-6.2490125720766
20130115,4.471030187350219
20130116,1.485856581278451
20130117,0.8838150518607846
20130118,-0.270462695038811
20130121,1.1879183053254065
20130122,-1.6335545775626479
20130123,2.866909701567809
20130124,0.6416346834679931
20130125,0.8417468072669456
20130128,-0.7570807192456674
20130129,3.031760459357956
20130130,0.4095859211254754
20130131,-5.330593890686424
20130201,4.282525960392314
20130204,-4.142152758887836
20130205,-1.578388623705782
20130206,-0.6230300647026432
20130207,1.1978934690829828
20130208,-1.0976201537154615
20130211,-4.053158859697584
20130212,2.2421009363112994
20130213,-1.4116851834338782
20130214,-1.627725111867968
20130215,-0.9492166200801833
20130218,-1.7904023186903943
20130219,4.170321231532898
20130220,-3.73852022895586
20130221,-3.187008665430069
20130222,4.597479339009011
20130225,1.2297617359029256
20130226,-3.9130252246402257
20130227,3.3947361188632628
20130228,-0.39923687699788013
20130301,1.8333998437440464
20130304,-3.351912497001714
20130305,-2.1392263477275737
20130306,7.1519798462613675
20130307,-0.32622160497837593
20130308,-5.75873379148184
20130311,1.0204730459808116
20130312,-0.973334704399144
20130313,4.1175596590978945
20130314,-0.18110997691370348
20130315,4.8227712996928265
20130318,-0.3319086122135665
20130319,0.8518956792381895
20130320,-1.8469425115747886
20130321,-1.4642064425014942
20130322,0.8745350403658261
20130325,0.3200531098780529
20130326,-0.7246089361086244
20130328,-1.5232453196619888
20130401,2.0098013059886304
20130402,2.1325198525377362
20130403,-3.27570260291121
20130404,2.630661079660773
20130405,-2.7186269056826173
20130408,1.059646857173054
20130409,-2.9427619374699416
20130410,-6.186537122282645
20130411,1.9768035339274095
20130412,1.268335497471798
20130415,-0.11490411189704053
20130416,2.410434544376076
20130417,-3.6538248802346507
20130418,2.8309809949051155
20130422,-2.1458629746172075
20130423,3.12474164370958
20130425,0.7380764527477588
20130426,-0.5559722060825418
20130429,1.9159375227601045
20130430,-1.6824989706740738
20130502,-1.9184076568914217
20130503,1.1279055967681737
20130506,1.398734416949432
20130507,-0.5182241636807574
20130508,0.3118167139632231
20130509,-1.0677482899911204
20130510,-2.19909397304325
20130511,4.80970986943881
20130513,-1.834934631962488
20130514,-0.982418364294921
20130515,1.8851688666187263
20130516,1.1654642066809044
20130517,-1.2760048939401727
20130520,2.0225696162636564
20130521,-4.182504208957774
20130522,-2.8159704183961733
20130523,0.8860023901629464
20130524,-2.052809400774614
20130527,-3.4329153145715763
20130528,5.973933492581525
20130529,0.21085353926846334
20130530,-1.5304578048424493
20130531,-2.7414010852433925
20130603,-3.843791672690774
20130604,2.2379774036233173
20130605,0.6825411670640533
20130606,-2.7530972117503847
20130607,-1.7392923027508582
20130610,-6.661727821658581
20130611,8.117613608405353
20130612,-6.258764308205057
20130613,-0.011090447251727031
20130614,4.323293246795616
20130617,-5.1184750542158834
20130618,-7.826055337679818
20130619,2.3162666993517638
20130620,-0.30018896784353855
20130621,0.9967752512308785
20130624,2.916872592986198
20130625,-0.16973815101245904
20130626,-3.5209960349653957
20130627,-4.447160826332658
20130628,4.27589549843518
20130701,0.8508335814262686
20130702,-1.128433992882023
20130703,1.2836693299806055
20130704,2.8217708944965674
20130705,4.5262945144177475
20130708,0.002650595079469964
20130709,1.1983607458255359
20130710,2.037454748499465
20130711,-3.2544740679175335
20130712,-2.900068775370867
20130715,-17.54713017489397
20130716,-8.183976463127854
20130717,-2.5195453900694766
20130718,8.02612769318488
20130719,3.2496069152335574
20130722,4.555366952891088
