Date,ORIENTHOT
20130102,0.5690185027109407
20130103,-0.5448620619595055
20130104,-2.5420026942475156
20130107,1.2015372066866312
20130108,0.3927243391557838
20130109,0.8973649560981187
20130110,0.20320072651979676
20130111,-1.5528037049021841
20130114,0.7345290778411965
20130115,-0.77521133884634
20130116,0.43722808457204276
20130117,-2.1716810690731663
20130118,1.8030685093346535
20130121,-0.909736666717628
20130122,-0.23092944779718155
20130123,0.2245667589868663
20130124,-0.38984486361328086
20130125,7.209282575631898
20130128,-0.11874490779274105
20130129,0.2553551732609297
20130130,0.21015664191918246
20130131,-1.1171819173742916
20130201,1.6657250119536384
20130204,-1.3175544078623238
20130205,-1.5006409638889322
20130206,2.217739323429277
20130207,-0.5836889855295033
20130208,0.21224195378261224
20130211,1.5301218846268534
20130212,-1.5565081249289379
20130213,1.0171797470576105
20130214,-0.994477941019134
20130215,-0.12477027016401004
20130218,-0.1612374945231011
20130219,2.9405759017437987
20130220,-2.2554747258622885
20130221,1.559777753315908
20130222,-2.21872236553893
20130225,0.26569211588583697
20130226,0.7625672058083857
20130227,-2.20890575782757
20130228,0.5925506333726889
20130301,0.4785999238259218
20130304,0.4189482321751814
20130305,1.8691008734611245
20130306,2.429783972010859
20130307,-0.21666545295492645
20130308,0.6738943576421108
20130311,0.2481375873048959
20130312,-1.123289723692688
20130313,1.2991306717405806
20130314,-2.6786663216373636
20130315,1.417853348036973
20130318,2.470649419130101
20130319,-1.439682477306266
20130320,-1.4422478614643504
20130321,3.892336123683169
20130322,-0.9565830826485977
20130325,-0.402799765854451
20130326,-0.05288638968574416
20130328,-4.318089675809285
20130401,-0.7226149707622493
20130402,3.6227970196808474
20130403,1.523115878656569
20130404,-0.039274331861236744
20130405,0.007976149676905391
20130408,-2.494478516578752
20130409,-0.644394703476294
20130410,1.6170390464595878
20130411,-3.0645541979564412
20130412,0.401115963111655
20130415,-6.023053544239203
20130416,0.6590851279953228
20130417,-4.300728283668103
20130418,1.8529779430344706
20130422,2.7482114937251265
20130423,-1.052751543837068
20130425,0.6623983323305878
