Date,RML
20130102,0.7721470450097612
20130103,1.695019683967668
20130104,-1.3471288472062377
20130107,-0.6387348055423707
20130108,-1.165505508765827
20130109,-4.400675541206807
20130110,0.4530493603352267
20130111,-1.544790845146438
20130114,2.2166582234630776
20130115,-0.6605303031868892
20130116,1.1376755574975164
20130117,0.3346108615917423
20130118,-2.462981236093628
20130121,-2.020971603479071
20130122,0.8109260617047624
20130123,5.516343838652077
20130124,2.2382810983701376
20130125,-1.4811812027944184
20130128,-1.0539318943153317
20130129,-0.040123860305668224
20130130,0.7701092342696189
20130131,0.7957563447725352
20130201,0.11393835092191396
20130204,1.5397214133265091
20130205,-0.9792433601164721
20130206,3.068281852542495
20130207,0.42969948061263374
20130208,0.3699699805476968
20130211,1.3589008848936317
20130212,0.1001378155655091
20130213,0.7530249016845174
20130214,-1.5410508275840642
20130215,0.7524777848489455
20130218,-1.375679846767612
20130219,0.8308313045620422
20130220,0.6500546251889163
20130221,0.03371100093775814
20130222,-1.2248285998104977
20130225,1.8352480752594753
20130226,-1.1454263928258333
20130227,-7.721769238054817
20130228,5.844520805081929
20130301,-4.934398799717309
20130304,-3.6602587433598126
20130305,2.8976111434431444
20130306,0.5200289757745099
20130307,-1.3861931413720272
20130308,1.9470722851248765
20130311,2.0660252382362616
20130312,3.6895353216483042
20130313,-0.49765232270363413
20130314,2.033623041441775
20130315,0.6895299197040905
20130318,2.2351401139322076
20130319,-1.0112103245963544
20130320,-1.9147961090822279
20130321,0.8353770931441531
20130322,-0.6097402451775487
20130325,2.6826398586309885
20130326,-0.5401351412325635
20130328,2.1574413194004087
20130401,-6.303408049835582
20130402,-0.6167742200436739
20130403,0.3991136465230043
20130404,-0.04606808767631532
20130405,0.5010691121994046
20130408,2.5763587554166976
20130409,-3.7854001979382548
20130410,-0.5830763822411213
20130412,2.227404489279432
20130415,-0.5818312256318786
20130416,-0.43454815706407424
20130417,-0.5970350085455828
20130418,-0.5518305160007122
20130422,1.4633592624521568
20130423,0.046452039905961306
20130425,-0.6667778333093026
20130426,-2.6687205686263233
20130429,-0.12144254726815903
20130430,3.248718088942066
20130502,0.5199626836922254
20130503,-1.2980383845892165
20130506,-0.06522908668619543
20130507,1.4709390007908913
20130508,-0.2484378591079327
20130509,-1.1516134573274566
20130510,-0.2407570014087565
20130511,-0.2611624292744258
20130513,-1.224198890478668
20130514,3.112955227169625
20130515,0.6404964390847163
20130516,-9.736404317850868
20130517,1.6913781775959327
20130520,-0.29460590823747634
20130521,-1.7148591341279835
20130522,-2.146690542803051
20130523,-0.22136324077330993
20130524,0.22451133454927616
20130527,-0.8983820451594556
20130528,3.8382094137889506
20130529,0.36841570202561547
20130530,-0.5335579011100567
20130531,-0.5904818229365055
20130603,-1.3623075825600597
20130604,2.0552838917030316
20130605,0.02482887747826626
20130606,-0.5426945981514528
20130607,0.0061725973142574275
20130610,0.2616837053791815
20130611,-2.0394929947204092
20130612,0.6575288570392893
20130613,0.18439140591408587
20130614,0.22768541126596353
