Date,RELCNX100
20130328,0.6578086557147229
20130401,0.8524387411512846
20130402,1.5362360543506839
20130403,-1.2327851732294228
20130404,0.5477095892096634
20130405,-0.5076568183094468
20130408,2.1227794495465933
20130409,-1.0579184387357545
20130410,1.0305660971242272
20130411,-0.8526328171539401
20130412,-0.062226167655850984
20130416,-0.8146800845114678
20130417,-0.5397876274707875
20130418,0.4803332084342048
20130422,2.2399701401707537
20130423,-4.431558906039512
20130425,-0.7097472857217
20130426,1.2959681617291865
20130429,0.7564313185761651
20130430,-2.179956834382737
20130502,-1.5620487958743747
20130503,0.4542913754655873
20130506,0.1666693330878007
20130507,-0.12130561925591321
20130508,-0.2719331899408375
20130509,-0.29133325810510297
20130510,-0.02984722791143246
20130511,0.24833930470589796
20130513,-0.15548136193738993
20130514,0.8063715700965646
20130515,-1.3003622645881527
20130516,-0.2641338004069412
20130517,0.3004036068110729
20130520,-0.824038267879966
20130521,0.5389721760831122
20130522,0.06649662360988134
20130523,1.1332574253740613
20130524,0.31729299135475986
20130527,3.6089461889070926
20130528,-6.639399798469101
20130529,0.04539174266810289
20130530,1.7746666914944493
20130531,-1.0882236223878368
20130603,0.9573458676074202
20130604,-1.013134095805607
20130605,2.370843188967461
20130606,-4.639010767150637
20130610,3.5070865291927347
20130612,-2.2903276522113045
20130613,0.3148825990692352
20130614,1.0063235898489151
20130617,2.835233683584265
20130618,-0.6822296591520132
20130619,-4.79497952629862
20130621,6.844211987963069
20130624,-0.3201667040248334
20130626,-4.371401028574571
20130627,-1.680260240500287
20130628,6.8768903403606165
20130701,-4.009588866494803
20130702,0.1523617907585278
20130704,2.948908945069906
20130705,-2.32334472355233
20130708,0.8045275738639657
20130709,-0.3320965909774802
20130710,-0.35741588215188447
20130711,0.20326361097279433
20130712,2.7488699411789423
20130715,-3.3773889066616074
20130716,0.1524332371051093
20130717,-0.8626561184755681
20130718,0.7900903202245189
20130719,-1.3223099439851955
20130723,-0.04780059152346999
20130725,-3.8456259918853197
20130726,1.2651418885540866
20130729,-1.2911342276086304
20130730,4.92721552966845
20130731,1.7929072835366877
20130801,-2.205696557749663
20130802,-5.15655070246479
20130807,4.1597015416399685
20130808,2.213016421877092
20130812,-0.4332341294174933
20130813,-0.24110031378099728
20130814,-1.3137255762222804
20130816,3.8052785693512448
20130819,-5.335904355951061
20130820,-1.9508054895663183
20130821,1.6124586766166156
20130822,1.2589821786407653
20130823,-3.6548517550751067
20130826,-0.3636736481040743
20130827,11.53791951109084
20130828,-4.085682353054959
20130829,-6.076759540452502
20130830,3.558511453182145
20130902,-1.0569725866324657
20130903,-1.218521988599764
20130904,1.2405899760849042
20130905,-0.6671167035417294
20130906,10.630772887713668
20130910,-4.495480833005835
20130912,2.5895734285035554
20130913,0.9891350290434251
20130916,-7.685464474082465
20130917,6.4685538940010785
20130918,-4.36870497032631
20130919,-1.2071509917724226
20130920,-3.501034117930085
20130923,1.0587291671311274
20130926,-2.732458228160098
20130927,5.199452638652082
20130930,-4.718437364965441
20131003,4.826358961574439
20131004,-0.12424577695153188
20131007,-3.208773944972142
20131008,2.612250167667689
20131009,1.66938951615119
20131015,-4.118390452686954
20131018,-0.5947703623624144
20131021,2.335192444093273
20131022,-0.4249930059654412
20131023,-0.11867741369042502
20131024,-2.3262416170554068
20131025,0.6730923020101888
20131028,-0.07979313525130083
20131030,-1.3098810146488056
20131031,-2.811382968423023
