Date,KOTARISUG
20130102,0.4968358426533561
20130103,3.0439386162727917
20130104,-1.6717426399224031
20130107,-0.7568088798081762
20130108,-0.007975580048175508
20130109,0.7688242533061289
20130110,-0.19624142220760754
20130111,0.12939069761502164
20130114,-1.4873214494621463
20130115,-0.019457916418240653
20130116,-0.9531989141378933
20130117,-1.8119630424567366
20130118,-0.3386416295489934
20130121,-0.34402991658683907
20130122,-0.7601750150466597
20130123,-0.9975529353366219
20130124,0.15563783904343031
20130125,-0.009964715012221625
20130128,0.8903019409759817
20130129,0.7619382352582942
20130130,-1.0345045199089002
20130131,0.004952856419491312
20130201,3.590407589647184
20130204,-10.470225824935044
20130205,0.79297891381093
20130206,6.180582859012404
20130207,0.19197579822030897
20130208,-0.4970955343040395
20130211,2.4074888699752557
20130212,-0.3881469016987874
20130213,-0.19536497153139418
20130214,-1.5307223000889416
20130215,-2.536469310263749
20130218,-4.6222965862808945
20130219,4.737083964703391
20130220,4.579096342623636
20130221,-0.9877122266589283
20130222,-1.0064068533352546
20130225,0.6010092820145949
20130226,0.7413311968101752
20130227,-3.770289603383411
20130228,-0.0678586091493123
20130301,0.22206094918865849
20130304,3.1764053209230183
20130305,-0.6503176053328182
20130306,0.3850153300928292
20130307,-1.0885068725254554
20130308,4.9539520941045785
20130311,-3.029462473541742
20130312,1.3682650470825335
20130313,-5.7622290744153055
20130314,-0.8716142347421177
20130315,4.429554830908704
20130318,1.3239020629147418
20130319,-0.18739356532832485
20130320,-5.236767309397884
20130321,0.27400326510264716
20130322,-0.978115519800639
20130325,3.8589144405827467
20130326,0.8343596485529933
20130328,0.074121691970092
20130401,-0.4905098456519812
20130402,-3.148067408681521
20130403,2.074285841158983
20130404,-5.643165654632656
20130405,-1.5143595560032144
20130408,4.0175281226371675
20130409,1.234516961057639
20130410,1.1994218146876907
20130411,-18.221724330294535
20130412,-4.501679140105545
20130415,-2.0907189467594947
20130416,3.2306195161519744
20130417,3.7592593749767564
20130418,6.535646102630592
20130422,-0.6403994209342115
20130423,-0.7777385499149148
20130425,4.29009152686604
20130426,2.4208951156698317
20130429,-1.2960826029449617
20130430,1.369152306935694
20130502,4.0455325363240044
20130503,-2.9390826849385947
20130506,5.6159409562139775
20130507,-4.499436912343476
20130508,3.4128373721353102
20130509,3.5136525616934393
20130510,-3.518211903418213
20130511,0.8244673815731637
20130513,-1.9692799147065507
20130514,0.929086101332499
20130515,0.5600299402642572
