Date,ELECTHERM
20130301,-0.4334690066427713
20130304,3.3390158811964143
20130305,-0.9935262907227673
20130306,-0.8501256506191914
20130307,0.08705904138633813
20130308,-4.3063669429466325
20130311,3.2525454074163926
20130312,-4.786154861941282
20130313,2.5696011730707498
20130314,3.78930764645536
20130315,4.65763207929659
20130318,0.9137573337636271
20130319,-5.102635121203439
20130320,4.174014127227826
20130321,0.9996244159922096
20130322,4.245364687735753
20130325,0.8821614349331716
20130326,4.641658115329628
20130328,-3.43845896464584
20130401,-2.609438921225741
20130402,-3.881508791273875
20130403,-4.765548823032151
20130404,-3.6324031527164724
20130405,3.178674857463067
20130408,4.557857960872374
20130409,-5.12140671826153
20130410,-4.379501685723346
20130411,2.0698447059786194
20130412,2.473356627398482
20130416,1.6006721375152302
20130417,0.7746929397291642
20130418,4.9063954177284606
20130426,-4.258676449824058
20130430,5.667257787161274
20130502,4.095337869973815
20130503,4.22670311370106
20130506,4.82940425140767
20130507,5.7497703211539175
20130508,0.7754306283254317
20130509,2.018713815479193
20130510,1.6457255120918837
20130513,-0.1482983315529719
20130514,2.8146778945964623
20130515,-0.06797820892524536
20130516,-4.326695669163582
20130517,3.609659916160016
20130520,-3.835649081811047
20130521,-0.2485755976861563
20130522,3.3675620670560984
20130523,-1.406784369445941
20130527,-4.380331138122485
20130603,-0.20105303809343406
20130604,-2.5583466482920927
20130606,-3.514374704176456
20130607,-2.8309349747494186
20130610,4.614004219999484
20130611,-0.1293090673456131
20130612,4.4027645044216985
20130617,4.322506223704108
20130618,-5.645463499837598
20130620,4.884195380240982
20130621,-4.636549298384967
20130624,-5.2295389246294235
20130626,4.7964952559417195
20130703,4.969423008350175
20130704,-2.524989749869193
20130705,4.91714295328256
20130708,-0.5266660146233358
20130711,4.12060138227217
20130716,-0.29505306019475264
20130719,-4.750058529738366
20130722,2.2524379345658585
20130724,-2.9937546119266045
20130729,-4.063888630534416
20130802,3.603977723219082
20130805,1.505945796784673
20130806,0.49882853378856673
20130807,0.21794772769604825
20130808,6.4391941343355565
20130812,5.298178205256851
20130813,-4.057426854240784
20130814,0.350180184339424
20130820,0.2354395964292607
20130821,1.1681181061605561
20130822,-4.699239040543159
20130826,-0.5097931069124322
20130827,5.0263740711878615
20130828,1.1208451949168672
20130830,4.593311526096861
20130904,4.46370469418884
20130905,-2.42207946588659
20130911,5.422473763287502
20130912,-3.738502410624533
