Date,ASTEC
20130102,1.011302084957311
20130103,-2.121271835008797
20130104,1.2593334812652912
20130107,-1.5163170037901095
20130108,0.6627561164839102
20130109,-0.14777791300663845
20130110,0.021597844763492136
20130111,0.41466950210485143
20130114,0.35811260996155436
20130115,0.47495868765932786
20130116,-0.9042615460225001
20130117,3.9134031504352755
20130118,4.3194359731444525
20130121,0.1645152086851403
20130122,0.20157932425131242
20130123,-1.9803819133618035
20130124,-0.24205135631649766
20130125,-0.950757360252344
20130128,-2.2661596956258654
20130129,1.6426978364163065
20130130,2.05652274781618
20130131,-3.1250243114649385
20130201,4.300279471785191
20130204,3.833442361381152
20130205,0.003402262192371386
20130206,0.822106057650033
20130207,0.2162112989812358
20130208,-0.8110820354589839
20130211,-0.5785749920615386
20130212,3.422092054591168
20130213,0.22787904322150654
20130214,3.0031161673172106
20130215,5.8463975229947955
20130218,-7.206683946361363
20130219,0.9118961391648803
20130220,-9.481315399455317
20130221,4.006437780203531
20130222,-1.0752094547182962
20130225,-2.0381058434560893
20130226,7.870365033500708
20130227,1.7319249575779596
20130228,-3.5829654932939157
20130301,3.6007757245878382
20130304,3.972171882838057
20130305,0.6928247325463534
20130306,0.1455242737853124
20130307,6.624703043059807
20130308,-1.497597026866655
20130311,2.1903565044206204
20130312,4.531357736773055
20130313,-1.0793703040209062
20130314,0.5516551681605977
20130315,0.22164073809946838
20130318,2.29900850246624
20130319,3.1371487051121214
20130320,5.304767633376734
20130321,-8.92043607497285
20130322,6.256223181426137
20130325,-3.881259365075177
20130326,10.898084429451718
20130328,-6.19722066173795
20130401,-14.197968715171891
20130402,-7.3797596587010625
20130403,0.6552625085778221
20130404,9.341759293501157
20130405,-4.074327833597614
20130408,4.402866679955545
20130409,-6.2634758676959255
20130410,4.641264564312779
20130411,-1.2482788732017478
20130412,-0.20850863760832114
20130415,-1.173990355010749
20130416,1.173598208362995
20130417,4.174786474548823
20130418,-0.021183962359145436
20130422,-5.701954624341782
20130423,2.8177741923759427
20130425,4.106439940693717
20130426,5.054329114153635
20130429,0.9087405098350019
20130430,2.3808829365974065
20130502,0.40503567708816063
20130503,-1.070821661619565
20130506,-1.3399523544263183
20130507,-2.4191877140067324
20130508,-3.8320896873809103
20130509,4.8667069293559715
20130510,-3.901645420528153
20130511,3.6644214603282634
20130513,-8.089573451339348
20130514,4.360848884928945
20130515,2.731614115709524
20130516,-4.978647334264695
20130517,0.32543651681385205
20130520,2.4599833038156538
20130521,0.32658993636226574
20130522,1.1986581915342633
20130523,-1.0447971563799503
20130524,2.3110961929662506
20130527,-18.712144389744445
20130528,0.9706167542381434
20130529,6.496101869160482
20130530,0.6088221973560082
20130531,-0.5995409708835489
20130603,-5.177691029791944
20130604,-2.795130661054083
20130605,3.5589616291401827
20130606,0.05900344945495589
20130607,0.4487117802483735
20130610,2.110734866087453
20130611,1.0202111722912481
20130612,-2.620971166165261
20130613,3.407959662752836
20130614,-12.282972181341425
20130617,0.16910695778581164
20130618,3.041928296149197
20130619,2.796350354344075
20130620,4.2008962831981
20130621,-1.3348212947468794
20130624,3.1100061777202397
20130625,0.19699753074772358
20130626,-0.1736049370048966
20130627,-1.5558067399068136
20130628,3.745870195708429
20130701,-0.5369845232992696
20130702,3.9911769150381993
20130703,-1.4553725153917676
20130704,4.4925297653908425
20130705,-0.4763720348156536
20130708,2.8286940570210217
20130709,11.068844280649209
20130711,-8.153756520412712
20130716,-7.248590665522301
20130717,0.2753081765771262
20130723,12.508405344894998
20130724,-6.646939195152226
20130725,2.7288423776103343
20130726,0.7043167771139648
20130729,4.200142601198437
20130731,1.0726674637385722
20130802,5.588628699873849
20130805,0.35212628307687993
20130806,-2.1193519923553676
20130807,-1.7359442935856542
20130813,-18.28722517501506
20130814,6.98132620831187
20130819,-0.7096749415096641
20130823,-5.166317555463313
20130829,0.30948937548446076
20130904,2.33357051388041
20130905,-6.837203296854055
20130906,1.0205959874573947
20130911,-7.1785528518530235
20130912,-10.679226438283752
20130913,4.952418621435063
20130917,14.551688637085316
20130918,-14.163529761953756
20130919,-9.592816743176497
20130920,4.228639753507357
20130923,4.463084865696201
20130924,-13.037242944139916
20130925,0.4611366916084296
20130926,0.2842755568428611
20131003,12.67584699559649
20131004,4.8759811162224835
