Date,ZUARIGLOB
20130102,0.6650980549050739
20130103,0.7184376656897749
20130104,1.672468322000928
20130107,-1.9807877179234255
20130108,-0.2772572296837756
20130109,2.0271332797236967
20130110,-2.4495772582092314
20130111,1.7932890009578824
20130114,0.4231820617933349
20130115,1.1704322941895546
20130116,0.7524049360461935
20130117,1.186543739742871
20130118,0.49215258062787326
20130121,-0.32110473560189484
20130122,-0.38676083312562703
20130123,-1.0094567166738302
20130124,1.6259380113377158
20130125,3.1747202999066673
20130128,1.814454188980985
20130129,1.6051319487846154
20130130,1.8968275629371316
20130131,0.8264778187287142
20130201,-2.94157130403996
20130204,2.7317883232101225
20130205,1.9176214843828414
20130206,2.9490565134951305
20130207,0.8044659881088958
20130208,-2.052985776041619
20130211,0.06653025004336932
20130212,-0.7993318700309345
20130213,0.8269269633885006
20130214,-3.730058261448764
20130215,1.059428924604288
20130218,1.3802803402368942
20130219,0.10557757151307756
20130220,0.009746513471590612
20130221,-1.1175910047302415
20130222,-0.24278924821407627
20130225,0.1637655898299173
20130226,1.3239603577966341
20130227,2.3172663139467673
20130228,-1.5693233057454758
20130301,3.19715797500543
20130304,2.432919792415124
20130305,2.951026883147913
20130306,-17.539875109404928
20130307,-1.6631563804326088
20130308,5.2976051914309155
20130311,0.6615178168561581
20130312,-1.3921862536126897
20130313,0.23356559505227015
20130314,-0.21444814363646325
20130315,1.3495490501878413
20130318,1.4752093172869434
20130319,-2.0946683795091747
20130320,-7.381143162194979
20130321,0.9674961826257014
20130322,-1.7035782749272144
20130325,2.5632298135143
20130326,3.088954564934813
20130328,1.2649394333338106
20130401,0.6772555100715865
20130402,2.6424356922866665
20130403,-3.9771347442238585
20130404,1.457310961930824
20130405,2.575947115305219
20130408,0.7218317101920839
20130409,-1.3695573199351565
20130410,1.6537988750629475
20130411,0.8712752492579747
20130412,-0.05036053139608998
20130415,0.9079105618928547
20130416,-0.38699503682133707
20130417,-1.6295205979199374
20130418,1.8198491294874046
20130422,-0.39370478825542654
20130423,-0.41163214906177564
20130425,1.009249645585087
20130426,-0.9056265792627524
20130429,0.05482619760602597
20130430,-0.08921271148323623
20130502,-0.7540992186506192
20130503,0.13614017813994372
20130506,0.8968439855528558
20130507,-0.5195728319712674
20130508,0.31851132145118904
20130509,0.8491187480971922
20130510,-0.4725880612617106
20130511,0.252984865751231
20130513,-0.23345627560496351
20130514,-0.9632455629031216
20130515,1.6984015489884485
20130516,0.31827058893564886
20130517,-0.2411837124203806
20130520,0.2978426309093911
20130521,-1.5272439587042954
20130522,-0.09643526644975942
20130523,0.034946929129474835
20130524,0.4330109016312145
20130527,1.1576058837583147
20130528,0.07201591118928818
20130529,0.7969206876042049
20130530,0.31266822399285427
20130531,0.33644334128955333
20130603,2.974344930228515
