Date,KESORAMIND
20130102,0.8944163974893417
20130103,2.8406117213936697
20130104,1.5859806050585634
20130107,0.22982799733965031
20130108,1.22645268663281
20130109,0.8252637640285747
20130110,0.13674482138659672
20130111,1.060284201849545
20130114,0.1484932036612856
20130115,1.9401234897549409
20130116,-1.2665847189749377
20130117,0.32042873300116137
20130118,-1.0771271730300986
20130121,-1.325209830852085
20130122,0.4717374167286166
20130123,3.3127903860499694
20130124,-3.0615565957793036
20130125,0.5067459569563282
20130128,-2.1790625906720806
20130129,2.3010282800792936
20130130,2.874551716416201
20130131,-0.15672579303985038
20130201,0.7788701739040513
20130204,-6.098009572193551
20130205,3.1115762608910207
20130206,2.2163984668441077
20130207,3.2769687080770193
20130208,-1.1059614277879226
20130211,3.2392344799157478
20130212,-0.9432024590389975
20130213,-1.0005640637030895
20130214,2.4647073613384975
20130215,-0.9621715214620332
20130218,-0.23277479532538226
20130219,1.2432253277734313
20130220,-1.1276686998789982
20130221,0.10751538072025824
20130222,0.41275802172239817
20130225,-1.3173880216789888
20130226,-5.724059706863697
20130227,0.19169819651248826
20130228,1.3633007994790032
20130301,-1.0969303399230996
20130304,2.927133487845476
20130305,0.4796110450803732
20130306,-0.8237361018954816
20130307,-1.6634394781620627
20130308,1.3593652436522623
20130311,1.268139818734402
20130312,0.11312339818488815
20130313,3.501929256931917
20130314,-0.010293054143422298
20130315,7.069129771167555
20130318,-2.6640675470596067
20130319,-5.044815740520237
20130320,-0.9117321088649559
20130321,2.019922204095748
20130322,-0.2623941392033231
20130325,0.7359758709027904
20130326,-5.597594595602758
20130328,0.5881836196470471
20130401,4.527742323453802
20130402,2.195665453431296
20130403,0.7793888166333296
20130404,-1.6484625770293924
20130405,2.173084640172069
20130408,0.3123277820445922
20130409,-0.8638787065686812
20130410,1.6481281961537522
20130411,0.5417442291564832
20130412,-0.6125336757755957
20130415,1.3349598837176635
20130416,1.6451865012685434
20130417,-3.2406060315467364
20130418,-5.103929280857924
20130422,-11.711697528517833
20130423,-19.940315453789008
20130425,1.3694155585897896
20130426,-0.05719829124470288
20130429,4.237092385418873
20130430,2.4352621120004985
20130502,1.588013385877395
20130503,-2.910097972203033
20130506,0.2562249852952001
20130507,-8.868096385473208
20130508,-5.838483047701473
20130509,6.661996250272908
20130614,41.38199747587796
20130617,1.5159641880259151
20130618,-0.8723996807724539
20130619,0.9234165305013065
20130620,-1.3459075595557894
20130621,2.920518191958853
20130624,-1.7395045757182768
20130625,-0.41713295949699525
20130626,1.6447837473122524
20130627,-1.9091934179228827
20130628,-2.448998499157609
20130701,0.3896849790262302
20130702,3.973893147702648
20130703,-2.059401955064029
20130704,0.14735393003121505
20130705,-5.852149056905124
20130708,2.267371745847168
20130709,0.02849226790774717
20130710,1.4239773092636283
20130711,-1.3350514773445423
20130712,1.0204970011270569
20130715,-0.12349621005098177
20130716,2.613634572392507
20130717,0.6386411515076104
20130718,-0.13100704834516375
20130719,-0.11353068597959975
20130722,-0.7683341319802988
20130723,1.6714999425858972
20130724,2.8913510699972544
20130725,-1.1697826881835793
20130726,4.693806867115688
20130729,2.244571091372612
20130730,2.2015558803555284
20130731,-8.169866924653439
20130801,1.569514696769048
20130802,4.121652945829073
20130805,-6.320094546964252
20130806,0.6931924763424493
20130807,-0.22804726529919717
20130808,-2.0795312203445278
20130812,1.2144527826178275
20130813,2.399871859953342
20130814,-2.7048876248200013
20130816,3.5741909500095623
20130819,1.4039509330112514
20130820,-3.3593654719823696
20130821,-1.707605416778023
20130822,1.4683148934692052
20130823,-1.425647079700397
20130826,-0.7781035474291775
20130827,1.6216966049819677
20130828,-1.1630392476234857
20130829,1.5444980363460497
20130830,0.5986476729605251
20130902,-0.7528762214785218
20130903,-0.03869406451750934
20130904,0.3626268863891384
20130905,1.858345287594945
20130906,-7.6027194178962105
20130910,1.191273066771932
20130911,-2.1999570370979975
20130912,2.9137412895486907
20130913,0.17953007985220837
20130916,0.8149805720232108
20130917,0.17127796210248486
20130918,-0.8878482838950528
20130919,0.2585590150605621
20130920,0.6136731531883632
20130923,-0.41131277086736495
20130924,0.34375164531625735
20130925,-0.12088835372846427
20130926,2.060165671036936
20130927,-3.8529828337705156
20130930,-1.6876435631427447
20131001,1.04659357640373
20131003,-0.7165014234309135
20131004,-0.9507593328715834
20131007,0.8260832718987987
20131008,2.6005343901777733
20131009,0.862326458421832
