Date,ARROWTEX
20130102,1.0014985338512707
20130103,3.5422875576699306
20130104,-0.1627674510249859
20130107,-0.055320844474357256
20130108,-0.679988972214967
20130109,3.011776988690534
20130110,-1.3067459615017025
20130111,-0.9740042210576545
20130114,-2.912524723983008
20130115,3.8665051581555674
20130116,-1.9888269557697973
20130117,0.7046282700750299
20130118,-1.02641029104535
20130121,0.566342933245148
20130124,-1.929946992295295
20130125,1.0780564441147522
20130128,0.9492236304373001
20130129,-0.303973381296932
20130130,-0.24603688843093383
20130131,0.2655797316703196
20130201,-0.21458067047089358
20130204,-3.5296157854867425
20130205,2.8380892242268008
20130207,2.1537347373540228
20130208,2.322487880018872
20130211,-3.800373573449453
20130212,4.270298010311165
20130213,-4.746824493984972
20130214,-1.9467905131507335
20130215,-3.8168639551991816
20130218,0.012813993201608254
20130219,-0.19349542581535562
20130221,-1.775246400468824
20130222,2.396820683675866
20130225,-1.0657653250780015
20130226,1.4403949267088203
20130227,-2.739875631489089
20130301,3.0711144616097874
20130304,1.8468291694361647
20130305,3.0841254986162414
20130306,-2.9960561236072953
20130307,0.22685702570969069
20130308,4.316035893774119
20130311,-0.2843431422919158
20130312,-5.136505160718545
20130313,3.349807192183315
20130314,4.9386675822726085
20130315,0.2746943974249637
20130318,-1.462121832147361
20130319,3.4913165257513192
20130320,-1.8879009965044407
20130321,2.4074580907711045
20130322,-1.8319581716684128
20130326,2.189486081283631
20130401,-1.2908679832563639
20130402,6.230771838399984
20130403,3.693006660316743
20130404,2.1131339805369946
20130405,0.1433992691597977
20130509,-5.050523108350292
20130510,-4.696679288135396
20130516,-4.357815706723525
20130521,-0.6687715377076184
20130522,-4.765392825694785
20130523,3.283306693667001
20130524,4.565585294527488
20130527,4.646022284466207
20130529,-2.676735736824495
20130530,2.9152794798733916
20130531,3.455729764652957
20130606,0.471283724120785
20130607,-0.18556781967054956
20130610,4.506993992662392
20130902,15.389477968607329
20130903,-6.090891268529996
20130905,5.780352265580068
20130906,5.808503144654312
20130910,-1.859981604653679
20130911,-4.648263445282305
20130912,-4.6771002333977
20130913,-3.7554110536507967
20130919,-3.2328847988996516
20130923,2.50387845061388
20130926,5.034841333082369
20130930,3.2095891609669467
20131004,-4.277472383086461
20131014,1.203603627564738
20131015,-5.541454982694103
20131018,4.886240391645113
20131021,-3.3850377853439446
