Date,V2RETAIL
20130301,0.5479446370057384
20130304,-7.6102052012720245
20130305,3.115679916990965
20130306,6.752365840790102
20130307,1.3274427864976999
20130308,1.3118998284374812
20130311,4.486260014259033
20130312,0.7107383552911258
20130313,0.48297270174356277
20130314,-3.305616856233133
20130315,2.410581957585216
20130318,1.2647724045029367
20130319,2.8361378375499635
20130320,5.876680771484077
20130321,1.1657134905109483
20130322,2.7933703286060885
20130325,4.874072330257669
20130326,-2.515260067349001
20130328,0.12392807645690174
20130401,2.977463297444749
20130402,-6.476450076763519
20130403,-1.8779434557614396
20130404,2.4801685113861933
20130405,-0.20521849517828006
20130408,-4.469527172250624
20130409,2.605984667209654
20130410,-3.7640076719848112
20130411,2.586151214313719
20130412,-4.487455972142247
20130415,-0.6094045480016878
20130416,-1.8724466428270048
20130417,3.834401002652659
20130418,0.16058516474414977
20130422,-11.120438310479658
20130423,2.1818774035980226
20130425,-2.5523294519408153
20130426,-2.129834293556556
20130429,-0.92966357536131
20130430,1.5416302653980805
20130502,-7.1945291147042365
20130503,-11.901219692201124
20130506,-3.3412884147990995
20130507,4.9112748397443395
20130508,1.881336975415159
20130509,-3.362280028803718
20130614,15.18978859496933
20130617,-1.556246809183159
20130618,-1.2533794978534354
20130619,-2.610030330096268
20130620,2.080842484875746
20130621,3.725714261486564
20130624,-0.7545998661228109
20130625,-0.44560476464471643
20130626,0.054378248148864494
20130627,0.31575954516027976
20130628,-1.145483835187655
20130701,-1.2582173823229086
20130702,0.6615567485948057
20130703,1.2799364360782384
20130704,0.5339023748695837
20130705,0.16367176618802182
20130708,0.5991701632867765
20130709,5.500363180876464
20130710,2.9793246615957996
20130711,-0.3288096699203532
20130712,-2.988565735689534
20130715,0.9658541489492651
20130716,0.6806229638694601
20130717,5.662381121141712
20130718,4.388839776442961
20130719,0.9478799873195373
20130722,2.1286841750062413
20130723,1.5138457511525165
20130724,-6.481121082507559
20130725,4.002718649738299
20130726,9.903619032934905
20130729,-0.6429256330879947
20130730,-8.005307615862375
20130731,-15.907527428125595
20130801,12.72684025584116
20130802,5.492617500836063
20130805,-7.103902251060757
20130806,7.60765061981353
20130807,9.451868178001043
20130808,4.935945039088518
20130812,8.554134857018372
20130814,-0.9138671994645853
20130816,7.118142002033223
20130819,-5.8702570874298505
20130820,-0.47916114960668543
20130821,3.836096021068956
20130823,1.307138418364001
20130826,-2.6691007717411686
20130827,4.57502055166964
20130829,2.0152240630131333
20130903,6.84628687714844
20130904,4.157093913680721
20130905,-5.689599855353997
20130906,-8.626265123786304
20130910,1.249275680757083
20130911,8.719305217085754
20130912,5.52140451127225
20130913,-1.7102339249077119
20130916,1.7293691311980028
20130917,1.8522936311576905
20130918,-3.7986397062296247
20130919,-4.324615765399372
20130920,-4.328250908159532
20130923,1.1188756055947033
20130924,4.964662756630475
20130925,4.130773511370814
20130926,-1.306534316254047
20150223,-430.6727556886359
20150224,-5.6083817283226045
20150225,-4.15074855724986
20150226,3.528629379573271
20150227,-6.000888468075155
20150228,-0.4610906058717321
20150302,5.082409725096028
20150303,2.6433816295983013
20150304,3.163958650394653
20150305,3.4270472187606096
20150309,4.752271191761142
20150310,1.755589605518811
20150311,-0.5493066050338239
20150312,2.3156829264486936
20150313,1.1233539505758297
20150316,3.2148123683426677
20150317,-0.3812937297918212
20150318,2.12950399008917
20150319,4.482152230862419
20150320,2.1657568726013605
20150323,6.595494958157559
20150324,3.4179383675394623
20150325,-2.3989337839706737
20150326,-2.280448635057336
20150327,-0.5574895582007198
20150330,2.517201374811373
20150331,-0.22635154207708563
20150401,0.8354613280824141
20150406,-1.3626362201431736
