Date,TATASTEEL
20130102,0.8424379901857585
20130103,0.3669708734865077
20130104,2.7469899289925888
20130107,-1.649991179355843
20130108,1.9859981032406584
20130109,1.9256320482002094
20130110,-0.07869907826022254
20130111,0.34718500736346625
20130114,1.00999482416116
20130115,0.34911851894200474
20130116,0.5303477761017148
20130117,0.34119269096440696
20130118,1.4066981484958505
20130121,1.19829831504573
20130122,-0.03426978711462181
20130123,-0.7055040094437401
20130124,-2.484083622712735
20130125,1.9315664335072156
20130128,-0.24497685403278244
20130129,-0.010335726406896395
20130130,-1.6753081090679907
20130131,0.7498996258077422
20130201,0.8772199754746433
20130204,-0.030057930220376283
20130205,-0.7396075727152696
20130206,-0.36176090836462343
20130207,0.01991682789039495
20130208,-0.6112881706141087
20130211,1.6794884272520079
20130212,-0.13412031216780965
20130213,0.8649422436627059
20130214,-3.597524828227968
20130215,1.5387685169112602
20130218,-1.1397056194320083
20130219,1.0491373779012307
20130220,1.7696157141120388
20130221,1.3990808576025828
20130222,0.06012958886100114
20130225,-0.025869099754322278
20130226,0.8088666077529028
20130227,-1.3285015229251897
20130228,-0.3399956769296839
20130301,0.022563957282061453
20130304,0.35123146966449004
20130305,-0.5548262540236073
20130306,-1.2781448511402913
20130307,1.1379106413171094
20130308,-0.8677983365124098
20130311,-0.14377292423992846
20130312,0.01653736037846021
20130313,-0.07840772354811487
20130314,0.19440543351081496
20130315,-0.4780988247090372
20130318,0.08425354219235381
20130319,-0.46570268684295657
20130320,-2.087207668467257
20130321,0.13617142945620908
20130322,1.0276933150079341
20130325,1.4703631559372299
20130326,1.8975470949661997
20130328,0.11679853028380727
20130401,1.2983854114895927
20130402,1.7230511056935998
20130403,-0.020665032617341095
20130404,1.272038217516395
20130405,-1.5811301384029828
20130408,1.3553269957259002
20130409,-1.3074535329735244
20130410,2.374480012592846
20130411,2.5965544052344156
20130412,-0.2665809204110107
20130415,2.4081473418108756
20130416,1.7567509423938075
20130417,0.13936014388494783
20130418,1.146880161355369
20130422,1.558578860934162
20130423,-1.3024417467800995
20130425,0.008812226515645172
20130426,0.4260857038329049
20130429,2.9423324928021444
20130430,-0.27606028773420427
20130502,1.7966749260960797
20130503,-2.1365225338830784
20130506,-2.4871439439171317
20130507,0.5213085867366118
20130508,1.8377206586809485
20130509,0.2246212964119524
20130510,-0.08954567049391648
20130511,0.6360076762087801
20130513,0.9248193493955119
20130514,1.4847827457504974
20130515,1.4939660720779833
20130516,-0.5327388515286647
20130517,0.6664744030755371
20130520,-1.6717580595291577
20130521,0.7830140430248611
20130522,-0.5417722211774837
20130523,-1.7519089244394497
20130524,-3.5836955000701884
20130527,1.1420732700802247
20130528,-0.9459054864795209
20130529,0.9979429965883329
20130530,3.817932696283493
20130531,0.13265905605809447
20130603,-1.783027086457876
20130604,-1.007164811558028
20130605,1.0402035439724138
20130606,1.0539069716506229
20130607,-0.06979218299944612
20130610,-1.3915876683592612
20130611,-0.4034247203491863
20130612,2.4290284432553446
20130613,0.6102152042684832
20130614,-1.260643064637156
20130617,-0.09978946370158837
20130618,-1.531333706203632
20130619,-1.2755759874019317
20130620,2.507800956271873
20130621,-1.320096695130672
20130624,-1.1857284013504783
20130625,-0.27784171755317144
20130626,-0.29779043554845197
20130627,1.4043790193580126
20130628,-0.2255415158608578
20130701,2.169632980368482
20130702,-1.5044887994364267
20130703,1.5906167389350787
20130704,3.0517295381791225
20130705,0.7273220882781465
20130708,2.10379873993719
20130709,-0.17319781423602731
20130710,1.0943446236563907
20130711,0.3203895266705523
20130712,0.28632890598512883
20130715,3.3989474138276012
20130716,0.6317505495010769
20130717,2.599540869423471
20130718,1.1635058921975092
20130719,1.1903915887240006
20130722,2.2577796923684645
20130723,-0.03108161376835228
20130724,0.4578388151315469
20130725,1.1500804246701852
20130726,0.3748229513764789
20130729,-0.5809792934200668
20130730,-0.6434442737432593
20130731,-1.1031829552243604
20130801,-0.29812383866225955
20130802,1.0239028340744678
20130805,-2.2819792220551354
20130806,1.4127818512969492
20130807,-2.8158144873224926
20130808,-3.4790885887016687
20130812,-6.026304248305432
20130813,0.3481216534715479
20130814,-1.9881321591913368
20130816,-1.0375479940232157
20130819,-6.183876401910539
20130820,-3.103308965534552
20130821,-0.6230261719512185
20130822,-5.9147458680558245
20130823,-2.428827623081812
20130826,2.678442106673981
20130827,-2.6692133795175583
20130828,-2.282919687965976
20130829,3.86027084781159
20130830,2.508653079678471
20130902,-2.2904116269540773
20130903,-1.665818758751679
20130904,-0.0067538826767084
20130905,3.7423330489173847
20130906,1.0847483147138344
20130910,0.7886725295547183
20130911,-3.0428712001005556
20130912,2.2700765991459417
20130913,2.564463589708606
20130916,0.6025141938279439
20130917,1.063348794248788
20130918,0.033780850308434585
20130919,-0.8825688230466211
20130920,1.1595697910621232
20130923,0.10814840943369752
20130924,-0.07028968371803496
20130925,1.1086995713759857
20130926,-3.424702623279642
20130927,3.174040146817478
20130930,2.8339455528465187
20131001,-0.7857185775763142
20131003,-0.5550929512810052
20131004,-1.0744761516909507
20131007,-3.896406004485544
20131008,1.5462902194387667
20131009,-0.4049549422039662
20131010,-1.184449629016496
20131011,0.809951236010856
20131014,2.3999167120982454
20131015,-4.02485728798829
20131017,-0.5830909510447775
20131018,-3.555294679129662
20131021,-0.9594181525999843
20131022,-0.34499931023509034
20131023,1.1859695248887037
20131024,0.170430866144189
20131025,2.0309809645106833
20131028,1.3307879068602926
20131029,-1.9578783279747123
20131030,0.19469612620664667
20131031,-0.5231066262834121
20131101,1.6380673855597716
20131103,0.15068106043725749
20131105,0.28817430911985936
