Date,ANSALHSG
20130102,0.7497926088258111
20130103,-2.1573605697823206
20130104,1.665916466737599
20130107,-0.44953223068978976
20130108,-0.01880142259917167
20130109,1.309637089246009
20130110,-0.9587023704871565
20130111,-12.540896264527657
20130114,-0.5062875443252289
20130115,3.9729343609433867
20130116,0.9507709450974837
20130117,-2.5263648631267115
20130118,0.8815508584222471
20130121,-5.4184836997082835
20130122,2.4849726122926903
20130123,2.375685043782046
20130124,1.237306588248158
20130125,-1.7356290201419189
20130128,1.765238414795875
20130129,-4.064142392564623
20130130,1.0290722686021625
20130131,1.4694142460209028
20130201,-0.1612610446034756
20130204,3.250781326783386
20130205,-10.712082421135486
20130206,-0.8004090910543576
20130207,1.912124223067453
20130208,1.2041554501618215
20130211,2.448846570896156
20130212,-4.050424042165981
20130213,-1.3103679320480643
20130214,-9.542543350386381
20130215,-3.737617433528821
20130218,-1.5601030327198409
20130219,3.57377967381215
20130220,-0.33882092808635716
20130221,1.7562060905947483
20130222,-0.12893430879091558
20130225,0.03068213446821977
20130226,-1.8361262918527588
20130227,0.06588628215112535
20130228,0.7746361794532572
20130301,-3.9959957082687323
20130304,-7.165624225914369
20130305,0.578594435891322
20130306,0.5930546822333833
20130307,2.8957046327232345
20130308,4.9075392640825335
20130311,-1.8045790995409536
20130312,0.021971936141963244
20130313,1.7311395709828559
20130314,-4.476274327362674
20130315,-0.7478595513634733
20130318,-4.247839907203383
20130319,2.0507722807309476
20130320,-0.6521996568205144
20130321,-3.035666079737489
20130322,1.1118866340530378
20130325,3.4415745937885522
20130326,1.7302795999181146
20130328,-1.6590425699769071
20130401,0.2235535289499868
20130402,0.9658797174788509
20130403,-3.6473433414129772
20130404,-6.730636908650462
20130405,2.0428166067406215
20130408,0.5938602706238336
20130409,-1.7908515568849042
20130410,61.01958893981788
20130411,0.11443621989029272
20130412,1.664028867324829
20130415,3.39051046740997
20130416,2.676541045746054
20130417,3.344917861314115
20130418,-3.2522840123204073
20130422,3.033975559525921
20130423,0.742616397630012
20130425,1.7165567778004076
20130426,-0.4844497595612761
20130429,2.9026214837077413
20130430,3.094158615125383
20130502,-0.3295006058932354
20130503,-1.7890371189673748
20130506,1.929862002171656
20130507,1.5458106064898094
20130508,1.4782154236476341
20130509,0.48904459862634986
20130510,-1.5863530422033738
20130511,1.1947309795748842
20130513,-1.8931767137612603
20130514,-0.49675015588444943
20130515,0.39584164776284525
20130516,-1.026377666764196
20130517,0.082627464540598
20130520,0.204747062761581
20130521,-1.4362883019081911
20130522,-5.077944089791362
