Date,REVATHI
20130301,-0.10948398614476529
20130304,0.039585805317950085
20130305,-1.43932636774037
20130306,0.5312754046224997
20130307,1.0828500068336535
20130308,0.7529660805870104
20130311,1.2689766179167552
20130312,-5.365894075825851
20130313,5.1715973067127425
20130314,-1.8442849569570834
20130315,0.28941930817907924
20130318,-0.2167727701259694
20130319,-0.1917737608590191
20130320,2.4478935230560177
20130321,6.419934550476713
20130322,-1.1056838998933671
20130325,1.4507733808779895
20130326,-0.3275441627256087
20130328,-3.6611722018233808
20130401,0.17443018453177683
20130403,-4.086656603504154
20130405,6.366039114056087
20130408,-0.4639546071109584
20130416,7.199622953802237
20130417,-9.447959832367358
20130429,-0.5335188105190749
20130430,2.191218321598909
20130502,-10.092096231956381
20130503,-4.313626441115837
20130510,10.0201235293016
20130515,-2.817503110394689
20130516,0.30084263803973593
20130517,-0.7104323426133299
20130520,-4.025246614183167
20130521,5.329680656222422
20130522,-1.6639945655443806
20130523,7.397066762266312
20130527,5.383853652402551
20130528,-19.030963477199858
20130531,10.808632455859591
20130603,-3.197431814572666
20130606,-12.193351746653654
20130607,12.255597059324607
20130612,15.74193209340669
20130614,-19.02269148685603
20130619,-5.025557569977543
20130626,2.149700809800295
20130701,3.4111851556158745
20130710,-4.554052020329897
20130711,1.3479951834248176
20130712,0.2571758187390495
20130715,0.6311376069610294
20130716,-0.9194548084187786
20130717,-0.019300342056329085
20130718,0.4426416297459666
20130719,4.202962661102307
20130726,-4.958879367399385
20130729,3.6230496320071355
20130731,2.629269739103187
20130801,-5.369884675779313
20130808,6.813360727201019
20130812,0.16789016487261454
20130813,6.005340894013388
20130814,5.423337827356952
20130819,1.6285153625495412
20130828,-5.1682039350513245
20130904,0.640473650696052
20130906,1.2308952872680705
20130911,-3.685369744932517
20130912,3.28643438485204
20130918,1.3092534270752332
20130919,0.0796866309989297
20130923,-1.406221232192342
20131010,0.8605854774230071
20131011,4.400944610042313
20131017,-2.106703548105597
20131018,1.1381995538530976
20131021,1.226727622252807
20131022,1.211942278929889
20131023,2.503117115007079
20131025,4.229972987022608
20131101,-3.705949135419439
20131105,0.575886735158614
20131111,1.444416150320091
20131112,-1.010210349334128
20131119,5.602551773593035
20131120,-1.1822818639378445
20131125,-3.2078489108778965
20131126,-0.2563231121000653
20131203,-4.620864382231956
20131204,1.3943078020996178
20131206,0.06921597810947244
20131209,-2.0818914978016245
20131211,0.8785740433948239
20131227,1.416421933906979
20131230,-0.25968446122369565
20131231,0.1972560607072889
20140103,-4.257754079321694
20140106,0.7550976169316448
20140108,1.2912888991988623
20140109,3.9246479813971726
20140113,-4.099739370961089
20140114,-0.4805860842719044
20140115,3.8653978088119025
20140116,-4.081729451297658
20140117,2.6596967146712034
20140120,3.2633576010732543
20140122,-1.4895879145942956
20140123,3.990404065926183
20140127,0.7573335021032848
20140129,4.413383565981196
