Date,INDBANK
20130102,1.1095908596769033
20130103,-4.090802633312827
20130104,3.928427801961131
20130107,-0.7445013716740645
20130108,-1.1340698516987824
20130109,-1.8024129887429199
20130110,0.3470262023603661
20130111,-0.5756346642690419
20130114,4.4643144775922
20130115,0.11480226841695498
20130116,1.2142821552042586
20130117,1.4483126127656296
20130118,-1.7387724767708368
20130121,1.860226156789938
20130122,2.3754780135217453
20130123,3.2012724492764257
20130124,0.7035067597886959
20130125,-2.9965719150098815
20130128,0.43353888189698275
20130129,-10.361305955262988
20130130,2.330929513030024
20130131,0.21922527147435927
20130201,0.5184094713210139
20130204,2.2755872690966994
20130205,-0.5077856471134886
20130206,0.4836786335952018
20130207,0.4818642160071942
20130208,3.327571263170321
20130211,-3.5102792507849667
20130212,1.4338342533404989
20130213,1.6177630564119863
20130214,1.1238368836376869
20130215,-2.891938882809774
20130218,3.296719756433464
20130219,-2.702122776690523
20130220,2.813115572658189
20130221,0.10791152283217809
20130222,-1.4806526641947535
20130225,-0.44308992042821727
20130226,0.14982286226618546
20130227,1.0218503467943325
20130228,-0.29162485796856097
20130301,-3.6748550324842704
20130304,1.287696241305429
20130305,-1.4082647111702133
20130306,1.0560985264231209
20130307,3.733058600790107
20130308,2.336129019256636
20130311,-1.66236573536662
20130312,3.9393177170262517
20130313,0.136587601685904
20130314,-1.0263778378506174
20130315,-2.6413696012766668
20130318,-2.7059775224271956
20130319,3.0507129492129494
20130320,-0.3727243911382119
20130321,3.0460062831234915
20130322,2.523876007360367
20130325,-2.8786638440837935
20130326,-7.9486386898662005
20130328,9.780299845160245
20130401,4.782898966787235
20130402,1.666848322256668
20130403,-1.0886593651429475
20130404,-3.144704485065109
20130405,-0.7430022120115702
20130408,1.5990048268046182
20130409,0.9323285227310316
20130410,-5.6313550264476735
20130411,-0.4855030368147004
20130412,-2.0128598633241426
20130415,1.2828647902710633
20130416,1.6452923095114138
20130417,3.3149840496861467
20130418,-0.09827610893969463
20130422,-3.8004789574959066
20130423,2.571560096850561
20130425,-2.9152940180757114
20130426,-0.8526018653190132
20130429,-0.9810858022451053
20130430,4.437666617694637
20130502,-0.4246151513024417
20130503,-0.5911755736931424
20130506,4.011751234545261
20130507,3.3069722184387986
20130508,-1.5075444000689817
20130509,-1.230334692349817
20130510,-0.12367233204829081
20130511,2.0346668882497028
20130513,-2.630288858406345
20130514,-0.531908912674876
20130515,0.7846468025111937
20130516,0.151002160071049
20130517,1.6382526659000463
20130520,-1.069043705472355
20130521,-0.735376705819602
20130522,2.824102133215996
20130523,-0.7166919665723133
20130524,-2.0482552265215865
20130527,4.050986022972873
20130528,0.8659192496373967
20130529,-2.7015303535186885
20130530,0.848495410341966
20130531,0.719582322313284
20130603,4.925999390648851
20130604,4.143463180741075
20130605,1.0491811633207042
20130606,-0.6438621765151684
20130607,-0.723199556213139
20130610,1.3709355748287866
20130611,0.9922504178670479
20130612,-9.699446426241964
20130613,6.621360601612734
20130614,-0.32438338253073007
20130617,-2.8181989207177045
20130618,5.553613146137502
20130619,-3.476172842135926
20130620,-1.2704090494668567
20130621,1.2918920449260187
20130624,-3.810989489730492
20130625,1.9386074891001819
20130626,-1.030583927271394
20130627,1.5981210773466914
20130628,-2.755372821485017
20130701,-3.978750129734864
20130702,-0.11238970308775881
20130703,2.8910215686579033
20130704,1.6291330206425945
20130705,-2.4836295911217774
20130708,-3.164016634372261
20130709,5.1761835821855895
20130710,1.1918746319640228
20130711,1.0972514955571735
20130712,2.4749908924414457
20130715,1.1133712981050838
20130716,0.5297696181573406
20130717,-0.3333002928432755
20130718,-0.9381424565378196
20130719,2.6256696628888987
20130722,-3.650541583244026
20130723,3.175822664801391
20130724,-0.9683023108168907
20130725,5.432185934329984
20130726,0.22902442697254588
20130729,4.487786455094472
20130730,3.10275138585963
20130731,3.929178446977789
20130801,1.5195067854054036
20130802,-1.765989149581788
20130805,0.4468988987356357
20130806,4.968212357456381
20130807,5.244178416067768
20130808,-15.236326320282991
20130812,-15.523553521229186
20130813,-17.322242237954917
20130814,-8.549546288370722
20130816,7.014520399502239
20130819,8.228969175609564
20130820,7.518560219973174
20130821,-1.1177342252132625
20130822,0.8183010585457108
20130823,-1.3456435658548265
20130826,-3.5305105782890753
20130827,-2.214426687100022
20130828,3.290593065999757
20130829,0.2973004280851593
20131129,6.0664887311952
20131202,7.064250373150134
20131203,0.622041921380022
20131204,5.01308482055809
20131205,0.5766338535835809
20131206,3.8001645871471386
20131209,0.3026650273857679
20131210,-0.2604229192919798
20131211,-1.613299287096141
20131212,2.724579726167757
20131213,-1.7129384334371118
20131216,-3.653423669800854
20131217,-1.7507857421127597
20131218,-2.9170476441823596
20131219,-4.06913736972826
20131220,2.031848346896678
20131223,-1.547986959060896
20131224,-2.097533335961486
20131226,-0.6044044821792856
20131227,-3.3467069277700725
20131230,-2.5887692463247904
20131231,-3.930673147501375
20140102,-6.717607733867163
20140303,28.63015330057183
20140304,-3.6431923862952864
20140305,-2.93120900553283
20140306,2.5848382092266116
20140307,5.636164504391966
20140310,-1.2704523149438258
20140311,5.553801976665715
20140312,-2.784115191168585
20140313,1.1439114280123404
20140314,-10.073372469615338
20140318,-8.917149206382819
20140319,-9.743843705566974
20140320,-4.963788314412901
20140321,5.383358096669894
20140322,-1.0734606536127111
20140324,3.868300281097138
20140325,3.8293434914275344
20140326,0.7052591357708069
20140327,-3.2601873775814916
20140806,-22.244894686545365
20140807,-2.236944925910699
20140808,2.314084661225209
20140811,-4.933549390073924
20140812,-2.8297508444974953
20140813,1.6598399512937978
20140814,4.268323134113372
20140818,2.1707432839685663
