Date,MAHINDCIE
20130102,0.7242724811169257
20130103,-1.4636160078939924
20130104,1.1813833858128189
20130107,-2.1554665492577474
20130108,1.3347177608778091
20130109,0.7335338862683383
20130110,-0.7396193885597173
20130111,-0.09361090695686158
20130114,0.3585217487287994
20130115,-0.8197670055754444
20130116,-0.6448026997698584
20130117,-0.6259711252972139
20130118,3.90549677200897
20130121,0.31106513596050583
20130122,1.2742126268557625
20130123,-0.5308924357600464
20130124,0.9487900618982308
20130125,3.856911644468666
20130128,0.8056455409891183
20130129,-1.057177013742829
20130130,-0.1929166588449474
20130131,0.50217660199151
20130201,0.7516604551233932
20130204,-0.017161437155107317
20130205,3.162627468797925
20130206,1.1829120947451044
20130207,-0.014490201871517838
20130208,1.3415103960745838
20130211,1.295834071857504
20130212,3.0650606844621295
20130213,-2.850035547855491
20130214,1.6353649836868598
20130215,0.3255356618121059
20130218,-4.438981156589747
20130219,-4.165394390155571
20130220,-6.599861583537034
20130221,2.5497921341750382
20130222,-0.625587434118087
20130225,2.2677444718042405
20130226,2.8187429305549077
20130227,-5.033424322176413
20130228,1.9975777602242228
20130301,1.01838399036905
20130304,1.1242473318798147
20130305,-3.099859630021
20130306,1.53337435152644
20130307,1.7680590620953964
20130308,0.25980203886082653
20130311,0.46021355121120433
20130312,0.18576807966767145
20130313,3.0704797660756453
20130314,-2.1149006843932225
20130315,-5.347947630331985
20130318,1.1649590503402627
20130319,1.977506260229101
20130320,1.5712710539681498
20130321,0.7194773540831991
20130322,1.7010596625231484
20130325,0.43461088999641595
20130326,0.04772918073585598
20130328,5.058494462000654
20130401,0.2554340837675577
20130402,0.9581968569190078
20130403,5.301291033892722
20130404,-2.9722251761018805
20130405,-0.16422505202843576
20130408,0.8943892277165224
20130409,0.6513354121461237
20130410,-1.018778440077023
20130411,-0.2335549618362045
20130412,1.9388060710134691
20130415,-3.8897314579915316
20130416,0.6630839641749846
20130417,1.1621679868698043
20130418,0.3207943887716014
20130422,0.3899598911410016
20130423,-2.2154596061924234
20130425,3.4193815470770295
20130426,2.8421608255144184
20130429,-1.6338287553115896
20130430,1.4729703634685352
20130502,1.0787867399205688
20130503,2.1122815084261717
20130506,0.8891861351199714
20130507,0.3625842481472482
20130508,0.4217774715811803
20130509,-0.05897346213540612
20130510,0.5282793046371055
20130511,-5.238330893346012
20130513,-4.156816149623959
20130514,0.7263707191896018
20130515,0.2764392259070152
20130516,-3.982859651954387
20130517,-10.164701124355766
20130520,-2.276598446629498
20130521,-0.33272104363229243
20130522,9.098763541610907
20130523,1.8147956181960032
20130524,-0.053094379277176085
20130527,0.7134640473543509
20130528,-0.7810101720533267
20130529,-3.7963227893037863
20130530,-1.933522891339037
20130531,-1.675074473526477
20130603,-3.072159445032824
20130604,-9.416318670980456
20130605,-10.199397172145686
20130606,-8.029332093556878
20130607,-2.2807183363368972
20130610,4.287028864017305
20130611,0.9262585487352755
20130612,-1.720363888189053
20130613,-4.401171202545725
20130614,-12.767731560441373
20130617,1.4265716886315052
20130618,-2.6956337461948565
20130619,3.434179784199886
20130620,1.0491546593889685
20130621,1.4894224614823899
20130624,0.6116543095452411
20130625,3.150802236785906
20130626,-0.27524455329580033
20130627,1.4029649042858612
20130628,2.2239078764967086
20130701,1.6764420332034393
20130702,0.11538141037503699
20130703,-5.623543633200995
20130704,1.254520994874182
20130705,0.9831422818925485
20130708,2.3644503204890404
20130709,-0.9327554327821739
20130710,0.5870241204544031
20130711,-0.9778629786049371
20130712,0.023242161205545175
20130715,0.155364914904368
