Date,M&MFIN
20130102,0.7987221962368701
20130103,-2.4898457012464394
20130104,-0.7210978189872401
20130107,0.7271913674145984
20130108,0.7132425696298281
20130109,3.0969220758905953
20130110,-0.16670273026726928
20130111,2.7822267087969124
20130114,0.5505385806383887
20130115,-0.6070584590501231
20130116,0.16794521347256186
20130117,-2.323769168626176
20130118,1.5727216238607908
20130121,3.331415824943638
20130122,2.8492860142646177
20130123,-2.188050477142335
20130124,2.6090591667218077
20130125,-4.885121306688535
20130128,0.682052888990585
20130129,0.15818931045292606
20130130,3.1992941523910288
20130131,-1.2861604675091949
20130201,-2.7357941629311036
20130204,-0.7459915975015183
20130205,-0.5443761323676813
20130206,2.87204057709669
20130207,-2.7788717510758585
20130208,-0.05003595265524741
20130211,-0.0700096107165642
20130212,0.5304368659102845
20130213,1.1956555074925144
20130214,-0.6282376572313607
20130215,79.25028100071073
20130218,-4.3300102560488805
20130219,-1.4968022298950128
20130220,1.4444109879038438
20130221,2.3281798826450184
20130222,2.8017555223979334
20130225,-1.581269713131416
20130226,1.1767119464639952
20130227,-0.12846351861233846
20130228,1.721164926496471
20130301,0.8506304148475706
20130304,0.8957297984856474
20130305,-4.048351861466533
20130306,-6.442651334102905
20130307,-3.8257309520339495
20130308,1.3003635662931088
20130311,0.6624368600059589
20130312,-0.46475325611235646
20130313,2.690417740610279
20130314,-3.0734119939764635
20130315,2.0812240241741726
20130318,0.07836000769145635
20130319,-2.278242657799272
20130320,4.001030170756679
20130321,1.0343749029635407
20130322,-5.3358247068861315
20130325,-4.92701156326053
20130326,2.7442929686333155
20130328,2.6403801135751257
20130401,-1.0556844882738248
20130402,0.05218702994767965
20130403,-4.074577806520949
20130404,-3.4722546302534814
20130405,0.6718792819628844
20130408,0.025672244284815404
20130409,-1.992695568879077
20130410,3.9919901880968647
20130411,0.04948959754190135
20130412,-1.1552104252768007
20130415,1.8726444739397996
20130416,0.611115985356376
20130417,-0.548207037077056
20130418,0.9975652212202378
20130422,-5.292031694928142
20130423,2.9915879852178757
20130425,-9.241678421492889
20130426,-1.7105034762207534
20130429,-0.12757313023918065
20130430,1.5454657490423882
20130502,-1.4665097877961963
20130503,-1.3129799001989735
20130506,0.3780390802262948
20130507,-9.497788238837547
20130508,-1.7445931678687925
20130509,-0.18130674449190357
20130510,3.1947346020308753
20130511,0.6467225338700521
20130513,1.9567873412946957
20130514,-4.127245902817986
20130515,1.8285257636983627
20130516,3.085111951304147
20130517,3.500451097762476
20130520,2.2858588210091275
20130521,-2.968212432778595
20130522,-1.1574435864869659
20130523,-3.8193298535832176
20130524,-1.6116393552182242
20130527,2.4360057137550766
20130528,-3.8446327689757425
20130529,-2.2970528370497227
20130530,1.4041671538694795
20130531,-0.2821639057236023
20130603,3.1067404714174782
20130604,1.682888186448169
20130605,-2.7341855776831125
20130606,0.5644964898430858
20130607,-5.0213205919092925
20130610,-0.8974170443113125
20130611,0.60528317979335
20130612,2.869702610519465
20130613,-4.657451813111317
20130614,-2.653456928496719
20130617,-2.959540698212579
20130618,-3.216979439832448
20130619,-4.184640437138387
20130620,2.7509279257124066
20130621,1.9322106202616427
20130624,5.825554406811282
20130625,-4.252971877847792
20130626,-2.864494379469208
20130627,1.53595712947575
20130628,-1.6655748879592962
20130701,1.0411215728724013
20130702,-2.1783794292551937
20130703,-1.980819010615933
20130704,-0.01919295389741682
20130705,-2.9067500389882692
20130708,-1.8442831195504668
20130709,-0.7663042581517043
20130710,4.093408966433769
20130711,4.719037020583681
20130712,-0.9714985842793439
20130715,-5.424773193272765
20130716,3.6141817415262385
20130717,2.796542829284251
20130718,2.7839675544422837
20130719,1.9679255706269485
20130722,-3.474680742784858
20130723,-2.5182815093970397
20130724,4.6226076745041835
20130725,1.727782555950924
20130726,3.9938376470213868
20130729,2.784234918418271
20130730,-6.373314443188998
20130731,-2.967557522786625
20130801,-4.542199151510299
20130802,-3.3817961311237004
20130805,0.65418116728673
20130806,3.2787835682991173
20130807,1.7795157474522607
20130808,-2.3309041696161623
20130812,-2.601109455011291
20130813,1.003937806634822
20130814,-2.137000610086495
20130816,-3.196887827862988
20130819,1.547486323167123
20130820,3.821759481015249
20130821,0.5429794882210446
20130822,6.454128375845506
20130823,2.3865891867253928
20130826,-7.780095260887843
20130827,-1.3237859095857776
20130828,2.3651190153343142
20130829,-3.9678266459617237
20130830,-6.923489212216155
20130902,-7.162427386240174
20130903,-0.697695356273702
20130904,1.545743885197049
20130905,2.827811931766923
20130906,0.7649179728450214
