Date,GTNTEX
20130102,0.6845042550453178
20130103,-0.16941921729639708
20130104,-1.6219047295422981
20130107,3.519126850304668
20130108,-2.1490433243710814
20130109,-1.7681820910870716
20130110,-1.7888905413695144
20130111,2.021287949787202
20130114,3.1985156385791447
20130115,-6.11005546094398
20130116,-2.6974673830331994
20130117,-0.1512171543275214
20130118,-0.2802177783444776
20130121,-2.689831822244493
20130122,3.1825815180609216
20130123,-0.6589389606396565
20130125,-3.9375182530642223
20130128,-2.8711314808334842
20130129,7.7130635452470395
20130130,8.861507447753096
20130131,0.185344090648028
20130201,-2.1246740587438215
20130204,3.0312927541700803
20130205,-3.4506756040694495
20130206,-1.7496611451105357
20130207,3.6313663214036294
20130208,-1.2195943404301754
20130211,2.1316128510858525
20130212,-7.791233803918044
20130213,1.4667066300800318
20130214,3.215710554430448
20130215,-4.959972952464454
20130218,2.962376227537237
20130219,3.6679416619634324
20130220,-6.139209406409847
20130221,3.71655193459386
20130225,4.751090931533235
20130226,-2.285496609881042
20130227,2.307440452734112
20130228,-0.7317906253722904
20130301,3.058234028936424
20130304,0.8188629680615642
20130305,-9.016399253335816
20130308,8.184960985571186
20130311,0.6321356903419179
20130312,-12.142108234287539
20130313,5.025366558090818
20130314,2.974076518158047
20130315,2.8037454792015204
20130318,6.92653252767518
20130319,8.653160475971706
20130320,-6.320923425197156
20130321,1.9784279168279477
20130322,-1.688235165402408
20130325,1.4810980404069252
20130326,-7.301432084748177
20130328,1.2790909769056813
20130401,10.184438757164287
20130402,-7.155246939645006
20130403,2.29622389444248
20130404,-0.9906599793666074
20130405,1.1481561903737156
20130620,1.8523456977117478
20130709,-3.942416051856123
20130711,1.3835153521068244
20130712,-4.567945536158211
20130724,-5.343289584156317
20130729,4.601865658599342
20130730,-4.9704882852894805
20130731,-2.36511339023449
20130801,-0.018919280326890386
20130802,-0.7652399354156875
20130805,0.15038678560254215
20130806,-1.0948263827983928
20130813,0.8620413211831836
20130814,0.5181162204520042
20130816,-1.0357019730131245
20130819,4.248196036666396
20130821,-3.7076201473630794
20130823,-3.501774628140564
20130826,2.0706626159802406
20130827,-1.5063976343635144
20130829,4.903993917953963
20130830,4.659621948674861
20130903,2.5845473816555566
20130911,-4.200486787972162
20130913,-1.7337391917565448
20130917,4.556296837154926
20130919,-4.278878283904272
20130920,-0.5601889163376643
20130923,-0.028684478895651684
20130925,-4.249039410929823
20130930,-4.748718874866807
20131001,-4.146196126337817
20131008,-3.4589729203225157
20131009,3.8882784391885363
20131011,3.1010930124502125
20131015,-5.378870345588765
20131017,-3.6796381001032747
20131018,-0.5499196726149614
20131021,5.19276805697625
20131030,2.8952002221548927
20131031,-0.8302249580161739
20131105,4.27458977855612
20131107,1.6246491802359158
20131112,-0.3958548906716075
20131113,4.116665653670834
20131118,3.8833865347318324
20131120,-4.123629293805642
20131122,-3.134846577801527
20131126,3.922119658975133
20131129,4.720288843252581
20131202,4.850664072137139
20131203,4.036561762445652
20131204,-4.116319548404969
20131205,-4.155342169865555
20131206,-3.7948499225342833
20131210,-5.699389456488572
20131212,4.493863849444247
20131213,-3.8221334985664557
20131216,4.645999749461487
20131217,4.010639537542668
20131219,-3.635126879884054
20131223,4.116493805047877
20131224,-1.0564866828358332
20131226,-2.657006683194851
20131227,-3.4342884526499113
20131230,-2.796089081214454
20131231,-2.1715238830216506
20140103,-3.8842168834195925
20140106,5.431853442690952
20140109,-5.531520631701995
20140113,-0.12943155131040773
20140114,-0.5161887366588112
20140115,4.595728620581171
20140116,-2.053170980482741
20140117,-5.608356048342101
20140123,4.780017529358635
20140124,-4.729025723387199
20140205,5.360950275011795
20140206,-3.727874486981883
20140220,-1.3956800186601446
20140221,2.2822956664812426
20140224,0.26313202279242603
20140326,4.44652920655814
20140402,5.80783306468955
20140403,4.406819500566142
20140404,5.9519872308517705
20140407,1.2288771896450625
20140409,3.639660856177322
20140410,2.951284483504913
20140411,3.4102504297776495
20140415,-4.426569765354286
20140417,3.5976151231195477
20140421,1.2397177579413252
20140422,-2.6777241369815252
20140428,0.4059534208748348
20140429,5.492763903009195
20140430,-1.5294643523153297
20140505,-1.6190714113392883
20140506,1.01267306319727
20140507,-4.394168401616129
20140508,-0.43982043362690265
20140509,4.838352371490702
20140512,-0.22504471993413766
20140513,0.3034061100663926
20140514,1.9390698476809154
20140515,-5.374159115502965
20140516,-4.918605543850542
20140519,8.292784481752177
20140520,4.941174780735018
20140521,-2.1384755226870413
20140522,0.07898985496845601
20140523,-3.322846437304932
20140526,-6.944750300427917
20140527,-5.78179272634676
20140528,-2.6296238856248757
20140529,-4.61229278477407
20140530,-4.289259258244492
20140602,-0.9907203260565995
20140603,-1.7647678697647193
20140604,-2.406472502598753
20140605,1.9604224649792816
20140606,3.998377015229551
20140609,-1.694359925811257
20140610,4.933708359805201
20140611,-3.1960641258066356
20140612,4.338471160113368
20140806,6.739630265803431
20140807,1.8718240935518524
20140808,-1.0985084757019923
20140811,4.530913922518368
20140812,2.960889252451671
20140813,-0.27805442747752185
20140814,4.0120915510624435
20140818,3.4318396738065413
20140819,0.4436061353640973
20140820,-4.037235043235539
20140821,-0.5996924049718916
20140822,-0.7532679789722261
20140825,2.761844480463017
20140826,1.3028806922438556
