Date,PILITA
20131031,-0.3214813542549265
20131105,-20.54494947242103
20131108,0.3326513764265304
20131119,-0.11438302450481164
20131120,0.4266990361622092
20131121,4.3252676084009725
20131122,-3.40930628728216
20131125,4.553857458988713
20131126,4.6859848523306855
20131127,1.947791770886025
20131128,-1.1468644544369004
20140613,-123.57452344377143
20140616,4.668677130028253
20140617,-1.1384744114387986
20140618,-2.2463159133921953
20140619,2.747444068499802
20140620,-3.6557359252109562
20140623,2.871990547614857
20140624,2.401038918684065
20140625,-0.6780106951189557
20140626,3.81986341661466
20140627,-1.9504140474470821
20140806,-10.507520234987801
20140807,-0.21867666078482173
20140808,-1.205493796096757
20140811,-0.6587946915244627
20140812,1.4920691329499731
20140813,0.6270987947362752
20140814,0.018140825364830526
20140818,0.3161438966053627
20140819,3.287934364581803
20140820,1.6282350949590536
20140821,-0.589791194171363
20140822,-1.6644701398066042
20140825,-1.2932204448355418
20140826,-4.8686567222035855
20140827,-3.4613923715290777
20140828,-1.7453289990741723
20140901,-1.025464724729578
20140902,-0.2774597077806171
20140903,-1.339948907750395
20140904,-1.7958862200672137
20140905,-0.27940052204501464
20140908,-1.7034576416306182
20140909,-1.1934241980757847
20140910,-0.2497717646421067
20140911,1.590094001427272
20140912,-2.1674460769839325
20140915,-0.5293174452058653
20140916,-2.034219884120157
20140917,-1.2038111474982633
20140918,-0.22502981116848275
20140919,-0.5673596585887767
20140922,-1.097961592523501
20140923,-1.2255617585784166
20140924,-2.860561701959607
20140925,2.3337038819459996
20140926,-0.6380730888970427
20140929,2.4658801029934447
20140930,-0.34712694194121474
20141001,-0.4233503487573568
20141007,-1.1116514880002826
20141008,-4.242428914557114
20141009,-1.8987883544928026
20141010,-2.682590428247965
20141013,-1.2506150444456505
20141014,-3.9505768980711036
20141016,-8.1014433349952
20141017,-1.1783316348391615
20141020,-3.46766536516007
20141021,-2.027375921045239
20141022,-4.6172751512314925
20141023,-1.4137433973295321
20141027,-2.133443883805208
20141028,3.956403288279339
20141029,5.245370919774602
20141030,6.019381620088077
20141031,2.27844287046364
20141103,-2.7313628432655706
20141105,-0.9734575798105767
20141107,-1.0128150036826902
20141110,-1.4703522522207368
20141111,0.31599107086974765
20141112,-1.607235494092836
20141113,-4.055286247989599
20141114,-2.0822286278983064
20141117,-0.9003000964797896
20141118,3.858994939350528
20141119,5.334675871275909
20141120,-0.34007658711578787
20141121,2.3576988433147834
20141124,3.863639077898637
20141125,4.2894510704072175
20141126,3.8203179010990027
20141127,4.253967972885009
20141128,-6.579402782832938
20141201,-5.323747810795149
20141202,0.8712009815040644
20141203,6.680864607621802
20141204,0.49918713808166293
20141205,-0.33562468639335186
20141208,-1.1332946478455896
20141209,-5.002024786273951
20141210,-8.502578022709159
20141211,-8.280121231873453
20141212,-4.983828425934648
20141215,0.06312246186840265
20141216,7.564958890825993
20141217,5.499226780183404
20141218,-5.823259741720886
20141219,-1.4305881350528162
20141222,-5.64714549498246
20141223,-1.8845430392165048
20141224,-1.202010074223107
20141226,-1.749542319550479
20141229,0.9326769232105446
20141230,2.4954000456757486
20141231,-0.8003384509126914
20150102,-1.4040979989350957
20150105,-7.8394987606683735
20150106,6.771713940903291
20150107,5.6482763483310645
20150108,2.532778023187878
20150109,1.7299968381122344
20150112,8.90838441667518
20150113,3.6626042624966058
20150114,4.411568866991778
20150115,-0.5512832259923084
20150116,-6.930059464951656
20150119,-3.5977451913418355
20150120,-2.40011201628349
20150121,3.214942290648455
20150122,6.079392720559945
20150123,7.073234947960407
20150127,3.3105185948159144
20150128,2.4849765207490924
20150129,9.739739443517038
20150130,0.24567935143501174
20150202,-7.393843409918405
20150203,-3.5650101027305583
20150204,0.4603960435288501
20150205,1.443524804558681
20150206,2.982354364870091
20150209,0.5489392067942136
20150210,4.633609590776781
20150211,-1.7148012954069536
20150212,0.397647804716057
20150213,3.866250566912786
20150216,1.3962426050914991
20150218,1.3576494891696496
20150219,4.222711995388435
20150220,0.2959191443138206
20150223,2.3319083261962494
20150224,-6.605898195537677
20150225,1.174438015278358
20150226,-0.1282150294655443
20150227,4.7144705891326035
20150228,-0.4799886585319073
20150302,4.883939530098009
20150303,-2.901587962566177
20150304,2.633848903361053
20150305,3.704307947289048
20150309,4.3413426392376495
20150310,-1.3160281324771397
20150311,3.441499364835285
20150312,0.04903007123946734
20150313,-2.4926160661573404
20150316,7.559238364214916
20150317,2.996587464803866
20150318,7.331929498656008
20150319,2.6568831314503676
20150320,1.786656673710136
20150323,-5.312640752810123
20150324,-2.40414471982783
20150325,-4.356131618511239
20150326,2.127943737350246
20150327,-0.14151934014358858
20150330,-0.013073098354802859
20150331,4.042229009159242
20150401,-1.273971006278665
20150406,-3.9858477242335337
20150407,0.8766539832513638
20150408,1.899568336609961
20150409,2.2211368855166063
