Date,QGOLDHALF
20130102,-0.05272862719312471
20130103,-0.2950462581870046
20130104,1.4967161663509383
20130107,-0.7357283299262272
20130108,1.013832015903648
20130109,-0.4590276693857751
20130110,0.28761599421833145
20130111,-0.2520560568037802
20130114,0.022845313979258666
20130115,-0.2208266989166354
20130116,0.07165061188902414
20130117,0.10531276153819892
20130118,-0.011254844812955044
20130121,0.4794502101974061
20130122,-0.8597981987687311
20130123,0.09448521314773449
20130124,0.12663515052804827
20130125,0.08814394785432789
20130128,0.6075809069800986
20130129,0.10100124127706052
20130130,0.20710286698383207
20130131,-0.38898745932379974
20130201,0.6971697495733509
20130204,0.5125770213017209
20130205,-0.4582525769275475
20130206,0.18301075008254095
20130207,-0.6941015456109996
20130208,0.6083183775627109
20130211,-0.4189710738180285
20130212,0.23251822985695159
20130213,0.3990652926743401
20130214,0.11415552591837795
20130215,1.0553869056495293
20130218,0.2884895784661447
20130219,0.026427198473014973
20130220,0.723680727184019
20130221,2.1600487932918346
20130222,-0.9147206890006196
20130225,0.1601141425545904
20130226,-0.3943270449420356
20130227,-0.2806234921520074
20130228,0.5064994308111337
20130301,-0.5327044396643847
20130304,0.49344964626757615
20130305,0.028276192024421207
20130306,0.2165997384356187
20130307,-0.2173560736949836
20130308,0.32933883116567847
20130311,0.060419181392699715
20130312,-0.2456008140233103
20130313,0.16346512726419352
20130314,0.5004685578064905
20130315,-0.7778104511056274
20130318,0.060067207908020975
20130319,-0.3610068855945371
20130320,-0.18030692492452838
20130321,0.5173669083671055
20130322,-0.10778005623952834
20130325,0.4537626059089911
20130326,-0.1590906610965249
20130328,-0.30418794117347403
20130401,0.004896677613095479
20130402,0.3763155461383515
20130403,1.0859455686886212
20130404,0.7967515213725307
20130405,-0.019478636810340427
20130408,-1.4536834248807893
20130409,1.2339663216542132
20130410,0.017143044367567917
20130411,1.3110671607188615
20130412,0.4633389501112162
20130415,6.762416243713139
20130416,3.3565295641457604
20130417,0.14249542363594972
20130418,-0.7193128076353118
20130422,-3.185216027153049
20130423,0.22182779600295002
20130425,-0.7412190154200429
20130426,-0.8561003922800208
20130429,-0.3892848489460347
20130430,0.36993317173130413
20130502,0.6795532397980988
20130503,-0.6776552079647804
20130506,0.028727130413232778
20130507,0.08096298455602721
20130508,0.4283188033046038
