Symbol,Entropy
RELIGARE,2.1578090430183003
ITC,2.1499449302454554
HINDCOPPER,2.1471002010114346
GODREJIND,2.13550485054124
ATFL,2.1350546340495757
REPRO,2.1327422740320534
MANINFRA,2.1317729534617387
EROSMEDIA,2.128487849668775
PIDILITIND,2.119955847763496
CHOLAFIN,2.1188052179778425
BHARTIARTL,2.117640900231884
PCJEWELLER,2.1123496341995747
BERGEPAINT,2.098852949775108
SELAN,2.0898786066110047
VEDL,2.088651257701906
NIITTECH,2.087918019819508
MOTHERSUMI,2.087015884777923
IDEA,2.0780622956817387
SSWL,2.077187117199435
SADBHAV,2.0670742914987814
ZENSARTECH,2.06323090583753
INDIAGLYCO,2.0605718011073075
SYNDIBANK,2.0592179765662326
MOIL,2.056008607248022
GAIL,2.054775845117818
TITAN,2.0531604771301346
BINANIIND,2.044034161533259
PRESTIGE,2.042222445520499
MANINDS,2.0294643974925743
TATAMTRDVR,2.0259627618897844
AEGISCHEM,2.023934808099162
DALMIABHA,2.0222253775969863
CYIENT,2.018933287406738
N100,2.0151966192853465
ZEEL,2.014926010293631
RSSOFTWARE,2.005464310609791
DENABANK,2.0045817772481227
EIDPARRY,2.0002054732681693
MANGLMCEM,1.9985875875951733
AJMERA,1.991586907800707
CIPLA,1.9739859124045114
ESCORTS,1.9732651077221306
APARINDS,1.9731425280661143
RUSHIL,1.9705217224381222
TALWALKARS,1.967659115669955
MAHLIFE,1.9666882899801004
KIRLOSENG,1.9664584021392086
PREMIER,1.9493578101074516
JINDALSAW,1.9466540155114498
KOLTEPATIL,1.9423084741295977
KPIT,1.9343761179174537
SPECIALITY,1.934356677664397
HEG,1.9335954271655682
IFBIND,1.9321271904798003
INFRATEL,1.9283585580037574
UPL,1.927694986491213
ANDHRABANK,1.927666339143943
AUTOIND,1.925884129963195
VINATIORGA,1.922934425796559
TATASPONGE,1.9207256565849347
JPASSOCIAT,1.9143403250184643
JKTYRE,1.911825814331473
ASHOKA,1.9116934640956376
GET&D,1.9103262641009033
NMDC,1.9012596700561974
OMKARCHEM,1.8989045320309976
RSWM,1.893941331623783
BAJAJCORP,1.8825215773562292
RALLIS,1.8757852142746618
IRB,1.872832186385877
TREEHOUSE,1.8708022730658935
GUJALKALI,1.8627310362466507
PHILIPCARB,1.8531902903026767
DOLPHINOFF,1.8460994078865343
PANACEABIO,1.8435026442840021
TDPOWERSYS,1.8321245186207253
NBCC,1.8319028749392914
VISAKAIND,1.8314930813692418
GENESYS,1.8271217339666712
PGIL,1.816278514379435
JYOTHYLAB,1.8052630308875532
TIRUMALCHM,1.7953113906528637
WSTCSTPAPR,1.7759093089894737
HERCULES,1.7734266860508312
HUBTOWN,1.7713357080344907
IDBI,1.7703537722399012
GICHSGFIN,1.7702618141508086
DELTACORP,1.7676624408331498
NFL,1.760504950852684
SINTEX,1.7584445693839326
HEXAWARE,1.749560238799705
COX&KINGS,1.7490057824200613
PATELENG,1.7482806864210285
HSIL,1.7481599680007278
GRUH,1.74735187587389
DBCORP,1.7458329516279227
GANESHHOUC,1.743559480743181
KSBPUMPS,1.7405288514321777
IOB,1.7378059841388767
UNICHEMLAB,1.7359112237774554
HDIL,1.728161449460095
METALFORGE,1.7257787745400286
GLOBUSSPR,1.724621509430762
RAJESHEXPO,1.723142988564561
RANEHOLDIN,1.715609721859186
SANGHVIMOV,1.7124904070718243
ADORWELD,1.7098423388877686
PURVA,1.7075677642785796
INDIANHUME,1.7052993358098134
RADICO,1.704401664192011
MASTEK,1.7026356961221736
CAPF,1.7009623277866766
DABUR,1.6940737419158933
CEBBCO,1.6931279371029901
GAYAPROJ,1.690527568853364
SAIL,1.6876725015720484
IGL,1.6826865911545281
RNAVAL,1.6803075635470175
WELCORP,1.6801297659181238
INFINITE,1.670476766596265
DHANUKA,1.66366573433929
CENTENKA,1.6631182525059125
SARDAEN,1.6606719960704257
ARVIND,1.6598706989834635
AMRUTANJAN,1.6576528312197936
JMCPROJECT,1.654757337154022
INOXLEISUR,1.6516944911712885
BBTC,1.6494554090091504
BAJAJELEC,1.643008753520529
KPRMILL,1.64254599486975
HATHWAY,1.64096719753287
EDL,1.6409572367342924
ZICOM,1.6274295465862723
UNITEDBNK,1.624218382459232
UFLEX,1.6211282886221763
FIEMIND,1.6197124055407734
ZUARIGLOB,1.6021650817183914
CARBORUNIV,1.5991106147864385
BHUSANSTL,1.5983354373358158
PETRONET,1.5911545609159583
LAKSHVILAS,1.5907151546480427
KALPATPOWR,1.5863421203655614
DBREALTY,1.5839900507362366
PENINLAND,1.5794537614023056
KEC,1.5774370584947108
VARDMNPOLY,1.5747296263677586
SUNDRMBRAK,1.5647124863618602
ANANTRAJ,1.5593801049229798
GRAVITA,1.5542700468872024
SASKEN,1.5493478023344196
HINDALCO,1.5470857000837774
NUCLEUS,1.5459511598177824
TEXRAIL,1.545005997835727
CGPOWER,1.5417128183884832
TVTODAY,1.5415123487686182
BLUESTARCO,1.5412215003356353
JAICORPLTD,1.534425462252514
OMAXE,1.5326592255151854
UTTAMSTL,1.5316474090807257
MCDHOLDING,1.529754882840765
VIPIND,1.52411071284131
POLARIS,1.5216487986477556
VOLTAS,1.5126621951843424
JAYAGROGN,1.5088351266306785
AMBUJACEM,1.499915693037765
PSL,1.4960769640902865
USHERAGRO,1.492632175257202
HINDZINC,1.480925036492009
SWELECTES,1.4772171811556318
AARTIIND,1.4705693094674583
GOACARBON,1.4646251665459529
DAAWAT,1.4587562643745067
PSB,1.4575594613745848
TIMKEN,1.4552091064216472
GPIL,1.4478558198636704
NAHARSPING,1.4450890483701417
NCC,1.4403384487005968
INDIACEM,1.4387886754269694
DHANBANK,1.4379532238139217
SUNILHITEC,1.4334835700961288
IIFL,1.4325721831550675
APOLLOTYRE,1.428812645711113
JSL,1.428348910869073
DPL,1.4258320479211253
WALCHANNAG,1.425505866885198
NBVENTURES,1.4249164978465467
SWANENERGY,1.4211079881715047
BRIGADE,1.4201830636782349
JBCHEPHARM,1.41393063136668
MRPL,1.4133589549612269
MAGMA,1.4107635522285047
PTC,1.408587645926587
JSWENERGY,1.4036892960937806
DEEPAKFERT,1.4019615227447564
ADANIPORTS,1.3975250921013531
CENTRALBK,1.3902350917342052
APTECHT,1.3872579834739107
MOTILALOFS,1.38710231288179
RAMCOIND,1.3866960940167452
PUNJLLOYD,1.385393547015214
MANGCHEFER,1.3843247478181744
LIBERTSHOE,1.3838027529592216
MMFL,1.3829311176041434
COSMOFILMS,1.3794336802084193
MADHUCON,1.3734057977595044
GDL,1.3561442407503645
TATAPOWER,1.3532292830798145
SUVEN,1.3527702192430415
OCL,1.3454244955203256
TATAGLOBAL,1.3424315651349499
IL&FSENGG,1.336858670650234
HIRECT,1.3264611510891655
HTMEDIA,1.3201780491709763
GMBREW,1.3064608452353725
SURYALAXMI,1.305745250012513
MTEDUCARE,1.3038007581520161
UCOBANK,1.298739354133061
DISHTV,1.2977373432082409
RUCHISOYA,1.2878942115306071
CHAMBLFERT,1.2790632457975057
VIJAYABANK,1.276603631731735
SCHNEIDER,1.2724056034869085
VISASTEEL,1.2676123974707534
SHAKTIPUMP,1.2654860685601543
SEAMECLTD,1.2607272631918023
NLCINDIA,1.259126350051982
JISLJALEQS,1.2513500189564133
GREAVESCOT,1.2469666778450696
TNPL,1.2464603315640357
MAHINDCIE,1.2434390554494508
GUJAPOLLO,1.239977122229
TI,1.2360384040658077
ADANIPOWER,1.2127663187019613
FLEXITUFF,1.2081567053747393
ADFFOODS,1.2058130672967762
SAREGAMA,1.204247627812858
SANGAMIND,1.1957501328656466
RPGLIFE,1.1944733540831989
TCI,1.193079426291432
NTPC,1.1887250848839257
INDOCO,1.1844452374120507
MAHABANK,1.1772569374860689
GSPL,1.1756804191642498
IBREALEST,1.1725192862617415
UNITY,1.1705597111842942
HARRMALAYA,1.1666762050035158
JAGRAN,1.1625212380109058
TVSMOTOR,1.1607787114347585
EXIDEIND,1.1545981598362376
DEEPIND,1.1502775201885052
SANWARIA,1.1462892415223194
ARSHIYA,1.1450651593890253
KSL,1.140445302386537
SREINFRA,1.136774894720625
VAKRANGEE,1.1297848004668238
BANCOINDIA,1.1284398910615416
GNFC,1.1250984371322679
RJL,1.1190051128186032
SCI,1.1167452957584432
KIRLOSBROS,1.1133001145809256
PFOCUS,1.1069976101548347
RPOWER,1.1051211221268356
GIPCL,1.100201820132819
FINCABLES,1.0957848249781899
POWERGRID,1.0953670773573752
JPPOWER,1.0902585149215134
FORTIS,1.0898562658620132
ARIES,1.087727488310885
RATNAMANI,1.0817850065563317
HEIDELBERG,1.0801056633470036
AVTNPL,1.0729594417658905
WELSPUNIND,1.0728796842746957
PRSMJOHNSN,1.0694941242833036
INDHOTEL,1.068557955065692
LEEL,1.068091717561264
FDC,1.059278321658923
BAFNAPHARM,1.0536134314906414
RCF,1.0481155953068282
NATIONALUM,1.0332344064927943
EIHOTEL,1.0325663534902114
THOMASCOOK,1.0251192753412581
PARSVNATH,1.009325362691628
FEDDERELEC,1.0048944381912803
ANSALAPI,1.00414620786272
UNITECH,1.0017489295799042
BALAMINES,0.9931772561381446
ONMOBILE,0.9857492873833726
ELECON,0.9756894811441131
CUB,0.9725877313514778
GOKUL,0.9606407862644569
KSK,0.9576702019212557
ASAHIINDIA,0.9536606163393786
PRAKASH,0.9479864517202642
SUZLON,0.9414190438155978
IVRCLINFRA,0.9377803956804666
ELGIEQUIP,0.9213880221139539
WELENT,0.9167525235764264
JUNIORBEES,0.9091411186398253
ROHLTD,0.9066176673690769
GSFC,0.9018565249771491
SABTN,0.8853891274129948
NCLIND,0.8844298506119551
KITEX,0.8781878245475552
RENUKA,0.875499398628851
OILCOUNTUB,0.8748001279425658
DCM,0.8614528943644233
MANAPPURAM,0.8579339537229413
KANANIIND,0.852420537627376
SUNDRMFAST,0.8504815276780174
HIMATSEIDE,0.8493606379639823
JISLDVREQS,0.8476112601653232
MUNJALAU,0.8429833608678399
SMARTLINK,0.8347189284961086
STRTECH,0.8336225809852856
TAJGVK,0.8293264401331745
SHANTIGEAR,0.8219748715807146
KOHINOOR,0.8132180521753835
HCL-INSYS,0.8114200828930479
ASTRAMICRO,0.8056894393377468
PAISALO,0.8007919510998028
ZEELEARN,0.8003768147037373
ROHITFERRO,0.7984716563372565
ESSELPACK,0.7945204346985896
TV18BRDCST,0.7932917984611226
TIMETECHNO,0.7870967627298902
GRAPHITE,0.785272023182327
NETWORK18,0.7806545949744638
KCP,0.7716546400621903
ANSALHSG,0.7645844712174303
MUKANDENGG,0.7638399173993806
MUNJALSHOW,0.754397916665277
BLISSGVS,0.7533764157800809
JMFINANCIL,0.7464114823442426
DCW,0.7450095959090998
UJAAS,0.7383699678399085
IFCI,0.7283485560161904
ROLTA,0.7083639183289789
NIITLTD,0.7049176928785221
PRAJIND,0.7026717935199414
MTNL,0.7007873955400089
COMPUSOFT,0.6966832599981856
ASHOKLEY,0.6931151802186033
PNBGILTS,0.6930191750980527
SJVN,0.6926350931428009
TNPETRO,0.6923469670899615
IVC,0.691994737783755
KEI,0.6915783599888489
NITINSPIN,0.6910977801629237
GEOJITFSL,0.6905529364152048
RESPONIND,0.6899437584583995
SUNFLAG,0.6877293893152671
GAMMNINFRA,0.6868620016589055
SITINET,0.6859298002523728
GMRINFRA,0.6849326630370529
GABRIEL,0.6838704590270674
SUPPETRO,0.6827430482038837
HOTELEELA,0.6761223439739077
MSPL,0.674600230714884
NAVNETEDUL,0.6713564357727346
LOKESHMACH,0.671176509736138
ACE,0.6682525840899363
RPPINFRA,0.6659884092518018
BALRAMCHIN,0.6618929340003535
LYKALABS,0.6600115406504978
NHPC,0.6578826606351565
SRIPIPES,0.6578826606351565
SICAL,0.6576232780672556
ALKALI,0.6510819591876105
EDELWEISS,0.6461997616444423
M50,0.6452698912872744
TAKE,0.6436530712983656
GPPL,0.6410158394980146
BAJAJHIND,0.6327532106005813
HBLPOWER,0.6268694575724263
JKPAPER,0.6238175238348482
GALLANTT,0.6206915638874382
DCBBANK,0.6107651839146601
GATI,0.6044308876839625
EMMBI,0.6003511877776578
SONATSOFTW,0.5971462036697326
KWALITY,0.5966915958005322
FACT,0.588433488347156
PROVOGE,0.5852379538624384
20MICRONS,0.5720735736340178
ALEMBICLTD,0.5688313232795487
DCMSHRIRAM,0.560127234322942
TRIDENT,0.560127234322942
SURYAROSNI,0.5515363358232181
VICEROY,0.5510799280869728
PAPERPROD,0.5486852114920417
JAYNECOIND,0.5464251820728714
FSL,0.5423896195347376
JVLAGRO,0.5368484029613974
KRBL,0.53418326406184
GVKPIL,0.5319242077044304
BALLARPUR,0.5271883557723342
DPSCLTD,0.5269079614313803
TRITURBINE,0.5257783560656952
RTNPOWER,0.5165944939436616
ELECTCAST,0.5090817883761078
BPL,0.49313498269097017
ITI,0.48330991375882404
METKORE,0.4774049859313724
GTL,0.46527357921001766
KCPSUGIND,0.45904333713922807
TEXINFRA,0.4583749752633479
RKDL,0.45270073967914404
NELCAST,0.45270073967914404
NDL,0.44624366428015794
KOPRAN,0.44624366428015794
TTML,0.44624366428015794
INDORAMA,0.4261626606619693
RAMANEWS,0.41922414160647103
HSCL,0.40496348506393853
SUBROS,0.4044825888200812
MARALOVER,0.3979771594978521
HINDMOTORS,0.3669249912727096
SUMEETINDS,0.3594216577655864
SANGHIIND,0.35887877344212193
SUPRAJIT,0.3450504386112917
TFCILTD,0.33378401544589653
HCC,0.33283181065461825
MANALIPETC,0.307140834123651
SOUTHBANK,0.30451298072224364
GHCL,0.28843167783779533
GAEL,0.21846438487631809
USHAMART,0.21581648345961607
MADRASFERT,0.2043625374781422
NECLIFE,0.19258371733717855
HFCL,0.18045437021259397
NOIDATOLL,0.14162706960881927
RICOAUTO,0.1277197107616846
VARDHACRLC,0.046594424222104566
PFS,0.02607783298339765
UGARSUGAR,0.02607783298339765
LIQUIDBEES,0.02607783298339765
INDOWIND,-0.0
SELMCL,-0.0
NATNLSTEEL,-0.0
M100,-0.0
AKSHOPTFBR,-0.0
PENIND,-0.0
NRBBEARING,-0.0
TEXMOPIPES,-0.0
ASSAMCO,-0.0
NOCIL,-0.0
GREENPOWER,-0.0
DALMIASUG,-0.0
INDRAMEDCO,-0.0
