Date,ACC
2013-09-27,1099.55
2013-09-30,1111.95
2013-10-01,1099.4
2013-10-03,1139.65
2013-10-04,1132.45
2013-10-07,1124.15
2013-10-08,1128.6
2013-10-09,1113.0
2013-10-10,1129.85
2013-10-11,1127.0
2013-10-14,1153.6
2013-10-15,1132.1
2013-10-17,1129.15
2013-10-18,1144.7
2013-10-21,1149.6
2013-10-22,1136.85
2013-10-23,1157.15
2013-10-24,1154.45
2013-10-25,1136.75
2013-10-28,1112.65
2013-10-29,1149.95
2013-10-30,1149.55
2013-10-31,1134.85
2013-11-01,1141.65
2013-11-03,1143.75
2013-11-05,1139.35
2013-11-06,1111.65
2013-11-07,1116.55
2013-11-08,1089.65
2013-11-11,1050.1
2013-11-12,1022.95
2013-11-13,1041.15
2013-11-14,1043.9
2013-11-18,1065.3
2013-11-19,1056.5
2013-11-20,1064.85
2013-11-21,1030.0
2013-11-22,1050.7
2013-11-25,1078.65
2013-11-26,1068.4
2013-11-27,1065.8
2013-11-28,1066.8
2013-11-29,1096.6
2013-12-02,1092.65
2013-12-03,1100.45
2013-12-04,1101.95
2013-12-05,1106.5
2013-12-06,1115.95
2013-12-09,1166.6
2013-12-10,1150.45
2013-12-11,1135.65
2013-12-12,1120.0
2013-12-13,1091.85
2013-12-16,1087.35
2013-12-17,1090.1
2013-12-18,1095.25
2013-12-19,1082.25
2013-12-20,1097.25
2013-12-23,1104.95
2013-12-24,1109.65
2013-12-26,1110.5
2013-12-27,1122.45
2013-12-30,1094.5
2013-12-31,1108.75
