Date,EICHERMOT
2013-11-11,4186.0
2013-11-12,4206.35
2013-11-13,4202.95
2013-11-14,4201.8
2013-11-18,4211.0
2013-11-19,4219.2
2013-11-20,4232.0
2013-11-21,4205.8
2013-11-22,4202.0
2013-11-25,4202.65
2013-11-26,4325.1
2013-11-27,4490.55
2013-11-28,4644.75
2013-11-29,4687.3
2013-12-02,4998.65
2013-12-03,5137.75
2013-12-04,4926.65
2013-12-05,4755.55
2013-12-06,4828.75
2013-12-09,4681.45
2013-12-10,4700.3
2013-12-11,4855.35
2013-12-12,4948.15
2013-12-13,4915.25
2013-12-16,4853.35
2013-12-17,4777.2
2013-12-18,4959.75
2013-12-19,4910.15
2013-12-20,5073.5
2013-12-23,4966.0
2013-12-24,4975.5
2013-12-26,4976.8
2013-12-27,4992.6
2013-12-30,4974.8
2013-12-31,4975.85
