Date,SBIN
2013-05-13,2277.7
2013-05-14,2293.05
2013-05-15,2382.75
2013-05-16,2419.35
2013-05-17,2424.85
2013-05-20,2411.8
2013-05-21,2360.7
2013-05-22,2363.0
2013-05-23,2177.6
2013-05-24,2151.2
2013-05-27,2162.1
2013-05-28,2129.8
2013-05-29,2106.3
2013-05-30,2088.55
2013-05-31,2046.75
2013-06-03,2069.85
2013-06-04,2028.2
2013-06-05,2031.75
2013-06-06,2048.8
2013-06-07,2024.15
2013-06-10,2011.55
2013-06-11,1997.5
2013-06-12,2006.05
2013-06-13,2018.8
2013-06-14,2045.85
2013-06-17,2065.8
2013-06-18,2043.6
2013-06-19,2045.8
2013-06-20,1997.55
2013-06-21,1989.1
2013-06-24,1948.45
2013-06-25,1907.8
2013-06-26,1900.05
2013-06-27,1912.5
2013-06-28,1953.8
2013-07-01,2015.6
2013-07-02,1989.9
2013-07-03,1898.75
2013-07-04,1899.95
2013-07-05,1894.45
2013-07-08,1873.2
2013-07-09,1894.65
2013-07-10,1876.3
2013-07-11,1911.35
2013-07-12,1893.4
2013-07-15,1912.3
2013-07-16,1827.65
2013-07-17,1806.7
2013-07-18,1824.25
2013-07-19,1811.3
2013-07-22,1824.7
2013-07-23,1860.95
2013-07-24,1801.25
2013-07-25,1798.15
2013-07-26,1765.25
2013-07-29,1740.05
2013-07-30,1723.3
2013-07-31,1708.4
2013-08-01,1683.2
2013-08-02,1680.6
2013-08-05,1682.25
2013-08-06,1641.4
2013-08-07,1716.1
2013-08-08,1664.15
2013-08-12,1605.35
2013-08-13,1619.95
2013-08-14,1624.4
2013-08-16,1570.6
2013-08-19,1530.5
2013-08-20,1554.05
2013-08-21,1548.0
2013-08-22,1564.75
2013-08-23,1559.1
2013-08-26,1557.25
2013-08-27,1520.0
2013-08-28,1497.85
2013-08-29,1487.8
2013-08-30,1518.95
2013-09-02,1516.35
2013-09-03,1475.65
2013-09-04,1494.2
2013-09-05,1638.15
2013-09-06,1634.55
2013-09-10,1633.5
2013-09-11,1690.05
2013-09-12,1658.4
2013-09-13,1661.1
2013-09-16,1646.35
2013-09-17,1633.65
2013-09-18,1673.65
2013-09-19,1807.75
2013-09-20,1747.55
2013-09-23,1654.65
2013-09-24,1644.95
2013-09-25,1692.65
2013-09-26,1676.1
2013-09-27,1640.7
2013-09-30,1614.9
2013-10-01,1643.35
2013-10-03,1660.2
2013-10-04,1650.65
2013-10-07,1633.05
2013-10-08,1607.55
2013-10-09,1609.0
2013-10-10,1632.95
2013-10-11,1652.8
2013-10-14,1657.2
2013-10-15,1622.8
2013-10-17,1621.3
2013-10-18,1664.6
2013-10-21,1671.55
2013-10-22,1675.25
2013-10-23,1716.55
2013-10-24,1718.3
2013-10-25,1720.95
2013-10-28,1675.4
2013-10-29,1740.45
2013-10-30,1721.05
2013-10-31,1796.75
2013-11-01,1879.0
2013-11-03,1886.3
2013-11-05,1875.95
2013-11-06,1809.55
2013-11-07,1752.6
2013-11-08,1744.3
2013-11-11,1704.35
2013-11-12,1672.95
2013-11-13,1697.05
2013-11-14,1723.1
2013-11-18,1767.6
2013-11-19,1823.4
2013-11-20,1795.7
2013-11-21,1762.95
2013-11-22,1737.95
2013-11-25,1806.65
2013-11-26,1785.25
2013-11-27,1763.7
2013-11-28,1763.6
2013-11-29,1819.45
2013-12-02,1822.15
2013-12-03,1813.5
2013-12-04,1817.35
2013-12-05,1855.95
2013-12-06,1859.55
2013-12-09,1890.85
2013-12-10,1843.3
2013-12-11,1796.55
2013-12-12,1777.0
2013-12-13,1743.6
2013-12-16,1732.1
2013-12-17,1718.3
2013-12-18,1763.4
2013-12-19,1731.05
2013-12-20,1751.2
2013-12-23,1758.45
2013-12-24,1759.25
2013-12-26,1753.45
2013-12-27,1770.1
2013-12-30,1764.6
2013-12-31,1766.5
