Date,COLPAL
2013-01-01,1559.7
2013-01-02,1527.05
2013-01-03,1527.55
2013-01-04,1523.9
2013-01-07,1534.8
2013-01-08,1545.1
2013-01-09,1541.25
2013-01-10,1524.75
2013-01-11,1501.2
2013-01-14,1489.85
2013-01-15,1469.0
2013-01-16,1464.55
2013-01-17,1445.3
2013-01-18,1493.4
2013-01-21,1497.6
2013-01-22,1483.8
2013-01-23,1430.8
2013-01-24,1427.55
2013-01-25,1408.9
2013-01-28,1388.05
2013-01-29,1364.5
2013-01-30,1385.0
2013-01-31,1350.1
2013-02-01,1344.6
2013-02-04,1343.35
2013-02-05,1355.2
2013-02-06,1362.35
2013-02-07,1355.75
2013-02-08,1332.5
2013-02-11,1332.3
2013-02-12,1346.85
2013-02-13,1335.3
2013-02-14,1311.85
2013-02-15,1316.8
2013-02-18,1331.85
2013-02-19,1349.1
2013-02-20,1353.95
2013-02-21,1335.1
2013-02-22,1316.4
2013-02-25,1303.7
2013-02-26,1295.0
2013-02-27,1298.4
2013-02-28,1272.2
2013-03-01,1305.6
2013-03-04,1360.05
2013-03-05,1356.3
2013-03-06,1355.5
2013-03-07,1332.05
2013-03-08,1331.05
2013-03-11,1315.75
2013-03-12,1315.7
2013-03-13,1305.3
2013-03-14,1317.3
2013-03-15,1309.9
2013-03-18,1328.85
2013-03-19,1337.55
2013-03-20,1315.6
2013-03-21,1322.6
2013-03-22,1307.8
2013-03-25,1277.75
2013-03-26,1240.05
2013-03-28,1241.65
2013-04-01,1276.8
2013-04-02,1300.9
2013-04-03,1312.5
2013-04-04,1311.05
2013-04-05,1324.8
2013-04-08,1309.1
2013-04-09,1317.0
2013-04-10,1324.05
2013-04-11,1333.65
2013-04-12,1355.05
2013-04-15,1341.6
2013-04-16,1343.15
2013-04-17,1350.85
2013-04-18,1386.1
2013-04-22,1399.1
2013-04-23,1383.4
2013-04-25,1387.8
2013-04-26,1393.55
2013-04-29,1390.65
2013-04-30,1471.45
2013-05-02,1507.7
2013-05-03,1511.15
2013-05-06,1512.75
2013-05-07,1514.9
2013-05-08,1514.2
2013-05-09,1526.45
2013-05-10,1537.2
2013-05-11,1541.4
2013-05-13,1532.55
2013-05-14,1549.3
2013-05-15,1549.05
2013-05-16,1542.05
2013-05-17,1483.75
2013-05-20,1424.6
2013-05-21,1418.7
2013-05-22,1412.15
2013-05-23,1437.9
2013-05-24,1462.25
2013-05-27,1491.9
2013-05-28,1474.5
2013-05-29,1483.2
2013-05-30,1459.2
2013-05-31,1450.05
2013-06-03,1451.0
2013-06-04,1445.0
2013-06-05,1477.5
2013-06-06,1463.0
2013-06-07,1451.15
2013-06-10,1432.0
2013-06-11,1401.25
2013-06-12,1363.7
2013-06-13,1311.05
2013-06-14,1321.05
2013-06-17,1319.75
2013-06-18,1303.3
2013-06-19,1341.95
2013-06-20,1316.5
2013-06-21,1301.1
2013-06-24,1287.05
2013-06-25,1256.65
2013-06-26,1302.0
2013-06-27,1336.8
2013-06-28,1356.9
2013-07-01,1349.35
2013-07-02,1346.8
2013-07-03,1320.8
2013-07-04,1356.7
2013-07-05,1387.9
2013-07-08,1410.95
2013-07-09,1416.45
2013-07-10,1400.3
2013-07-11,1418.1
2013-07-12,1409.95
2013-07-15,1455.4
2013-07-16,1463.0
2013-07-17,1502.35
2013-07-18,1515.85
2013-07-19,1497.05
2013-07-22,1497.5
2013-07-23,1488.25
2013-07-24,1489.9
2013-07-25,1450.35
2013-07-26,1443.5
2013-07-29,1407.85
2013-07-30,1342.3
2013-07-31,1375.9
2013-08-01,1321.15
2013-08-02,1297.0
2013-08-05,1293.3
2013-08-06,1263.05
2013-08-07,1256.4
2013-08-08,1295.85
2013-08-12,1327.9
2013-08-13,1354.55
2013-08-14,1351.5
2013-08-16,1320.4
2013-08-19,1284.7
2013-08-20,1265.1
2013-08-21,1269.55
2013-08-22,1247.7
2013-08-23,1238.05
2013-08-26,1225.95
2013-08-27,1213.0
2013-08-28,1219.25
2013-08-29,1226.2
2013-08-30,1203.3
2013-09-02,1251.45
2013-09-03,1201.95
2013-09-04,1213.05
2013-09-05,1231.95
2013-09-06,1230.7
2013-09-10,1240.45
2013-09-11,1226.5
2013-09-12,1218.9
2013-09-13,1209.05
2013-09-16,1206.5
2013-09-17,1215.7
2013-09-18,1216.6
2013-09-19,1260.05
2013-09-20,1293.05
2013-09-23,1263.45
2013-09-24,1274.8
2013-09-25,1237.75
2013-09-26,1217.75
2013-09-27,1234.6
2013-09-30,1239.9
2013-10-01,1260.45
2013-10-03,1261.65
2013-10-04,1282.85
2013-10-07,1297.25
2013-10-08,1277.95
2013-10-09,1276.95
2013-10-10,1269.7
2013-10-11,1260.35
2013-10-14,1228.1
2013-10-15,1242.4
2013-10-17,1264.2
2013-10-18,1272.95
2013-10-21,1263.05
2013-10-22,1283.55
2013-10-23,1283.4
2013-10-24,1278.15
2013-10-25,1279.1
2013-10-28,1230.0
2013-10-29,1241.15
2013-10-30,1241.2
2013-10-31,1239.05
2013-11-01,1248.15
2013-11-03,1260.1
2013-11-05,1244.0
2013-11-06,1241.15
2013-11-07,1234.65
2013-11-08,1239.3
2013-11-11,1235.65
2013-11-12,1231.7
2013-11-13,1238.45
2013-11-14,1249.75
2013-11-18,1260.0
2013-11-19,1253.95
2013-11-20,1259.45
2013-11-21,1253.75
2013-11-22,1248.6
2013-11-25,1247.05
2013-11-26,1246.05
2013-11-27,1252.05
2013-11-28,1237.7
2013-11-29,1263.0
2013-12-02,1286.05
2013-12-03,1274.0
2013-12-04,1273.35
2013-12-05,1257.3
2013-12-06,1275.7
2013-12-09,1278.3
2013-12-10,1274.6
2013-12-11,1272.9
2013-12-12,1270.45
2013-12-13,1263.8
2013-12-16,1262.8
2013-12-17,1264.05
2013-12-18,1297.4
2013-12-19,1300.15
2013-12-20,1300.65
2013-12-23,1310.1
2013-12-24,1301.9
2013-12-26,1296.65
2013-12-27,1307.2
2013-12-30,1354.65
2013-12-31,1353.35
