Date,MINDTREE
2013-09-06,1031.25
2013-09-10,1035.0
2013-09-11,1058.45
2013-09-12,1060.15
2013-09-13,1072.1
2013-09-16,1066.25
2013-09-17,1082.2
2013-09-18,1142.4
2013-09-19,1096.1
2013-09-20,1091.85
2013-09-23,1109.8
2013-09-24,1161.85
2013-09-25,1197.7
2013-09-26,1188.1
2013-09-27,1193.5
2013-09-30,1219.1
2013-10-01,1200.05
2013-10-03,1249.4
2013-10-04,1256.65
2013-10-07,1228.8
2013-10-08,1176.7
2013-10-09,1244.75
2013-10-10,1326.65
2013-10-11,1317.2
2013-10-14,1380.65
2013-10-15,1379.05
2013-10-17,1319.9
2013-10-18,1305.35
2013-10-21,1311.95
2013-10-22,1338.3
2013-10-23,1378.1
2013-10-24,1373.95
2013-10-25,1421.2
2013-10-28,1396.65
2013-10-29,1385.65
2013-10-30,1369.3
2013-10-31,1384.25
2013-11-01,1389.1
2013-11-03,1399.0
2013-11-05,1394.95
2013-11-06,1383.5
2013-11-07,1377.65
2013-11-08,1384.8
2013-11-11,1382.8
2013-11-12,1368.0
2013-11-13,1387.45
2013-11-14,1391.35
2013-11-18,1408.05
2013-11-19,1430.9
2013-11-20,1426.0
2013-11-21,1415.25
2013-11-22,1373.35
2013-11-25,1373.9
2013-11-26,1383.3
2013-11-27,1368.4
2013-11-28,1372.25
2013-11-29,1390.0
2013-12-02,1383.4
2013-12-03,1396.35
2013-12-04,1386.3
2013-12-05,1362.05
2013-12-06,1362.45
2013-12-09,1347.7
2013-12-10,1384.65
2013-12-11,1385.35
2013-12-12,1380.0
2013-12-13,1378.2
2013-12-16,1389.2
2013-12-17,1400.2
2013-12-18,1391.65
2013-12-19,1414.1
2013-12-20,1532.0
2013-12-23,1562.3
2013-12-24,1563.55
2013-12-26,1546.25
2013-12-27,1556.25
2013-12-30,1540.9
2013-12-31,1528.6
