Date,GOLDSHARE
2013-09-04,2972.0
2013-09-05,2918.3
2013-09-06,2861.7
2013-09-10,2830.6
2013-09-11,2819.3
2013-09-12,2827.1
2013-09-13,2798.6
2013-09-16,2790.75
2013-09-17,2793.45
2013-09-18,2781.85
2013-09-19,2819.85
2013-09-20,2808.25
2013-09-23,2794.35
2013-09-24,2777.4
2013-09-25,2800.65
2013-09-26,2795.25
2013-09-27,2797.4
2013-09-30,2825.25
2013-10-01,2801.85
2013-10-03,2786.5
2013-10-04,2789.35
2013-10-07,2804.1
2013-10-08,2838.6
2013-10-09,2813.95
2013-10-10,2830.5
2013-10-11,2804.05
2013-10-14,2814.15
2013-10-15,2802.55
2013-10-17,2852.3
2013-10-18,2852.1
2013-10-21,2872.9
2013-10-22,2888.9
2013-10-23,2917.3
2013-10-24,2906.55
2013-10-25,2901.25
2013-10-28,2923.75
2013-10-29,2871.15
2013-10-30,2844.6
2013-10-31,2822.0
2013-11-01,2862.45
2013-11-03,2871.95
2013-11-05,2831.05
2013-11-06,2829.0
2013-11-07,2821.8
2013-11-08,2820.35
2013-11-11,2805.3
2013-11-12,2824.7
2013-11-13,2802.45
2013-11-14,2807.2
2013-11-18,2804.1
2013-11-19,2807.3
2013-11-20,2801.25
2013-11-21,2792.9
2013-11-22,2791.05
2013-11-25,2766.0
2013-11-26,2771.6
2013-11-27,2760.45
2013-11-28,2746.6
2013-11-29,2756.5
2013-12-02,2737.9
2013-12-03,2725.6
2013-12-04,2729.15
2013-12-05,2732.0
2013-12-06,2715.5
2013-12-09,2701.4
2013-12-10,2698.45
2013-12-11,2676.45
2013-12-12,2671.3
2013-12-13,2663.95
2013-12-16,2649.1
2013-12-17,2623.9
2013-12-18,2611.55
2013-12-19,2604.7
2013-12-20,2616.1
2013-12-23,2590.5
2013-12-24,2568.65
2013-12-26,2562.6
2013-12-27,2540.7
2013-12-30,2522.15
2013-12-31,2501.5
