Date,MRF
2013-07-15,12837.85
2013-07-16,12576.85
2013-07-17,12594.5
2013-07-18,13588.35
2013-07-19,13819.6
2013-07-22,14397.25
2013-07-23,14386.5
2013-07-24,13811.35
2013-07-25,13850.15
2013-07-26,13793.4
2013-07-29,13637.2
2013-07-30,13181.3
2013-07-31,13217.45
2013-08-01,12855.8
2013-08-02,12735.25
2013-08-05,12744.55
2013-08-06,12504.05
2013-08-07,12846.45
2013-08-08,12984.85
2013-08-12,13450.05
2013-08-13,14134.75
2013-08-14,14173.95
2013-08-16,13409.85
2013-08-19,13114.85
2013-08-20,13475.2
2013-08-21,12953.75
2013-08-22,13044.8
2013-08-23,13202.25
2013-08-26,13237.2
2013-08-27,12901.65
2013-08-28,12925.1
2013-08-29,13127.95
2013-08-30,12893.95
2013-09-02,13582.55
2013-09-03,13033.25
2013-09-04,13421.55
2013-09-05,13101.45
2013-09-06,12985.85
2013-09-10,13076.3
2013-09-11,12788.8
2013-09-12,12893.1
2013-09-13,12823.8
2013-09-16,12821.8
2013-09-17,12824.4
2013-09-18,12859.15
2013-09-19,13169.35
2013-09-20,12990.6
2013-09-23,12851.05
2013-09-24,12842.7
2013-09-25,12833.1
2013-09-26,12792.05
2013-09-27,13472.55
2013-09-30,13385.05
2013-10-01,13855.65
2013-10-03,14549.25
2013-10-04,14389.05
2013-10-07,14824.05
2013-10-08,14991.4
2013-10-09,14867.45
2013-10-10,14671.55
2013-10-11,15184.35
2013-10-14,15335.75
2013-10-15,15086.9
2013-10-17,15114.8
2013-10-18,15265.55
2013-10-21,15297.8
2013-10-22,15721.9
2013-10-23,15638.9
2013-10-24,15643.65
2013-10-25,15472.65
2013-10-28,15353.5
2013-10-29,15541.1
2013-10-30,15645.45
2013-10-31,15751.1
2013-11-01,16020.4
2013-11-03,16094.7
2013-11-05,16646.25
2013-11-06,16466.6
2013-11-07,16182.85
2013-11-08,16404.0
2013-11-11,16591.45
2013-11-12,16417.3
2013-11-13,16507.2
2013-11-14,16523.4
2013-11-18,16977.9
2013-11-19,16982.65
2013-11-20,16861.9
2013-11-21,16836.3
2013-11-22,16851.2
2013-11-25,17155.35
2013-11-26,17668.4
2013-11-27,17696.8
2013-11-28,17552.15
2013-11-29,17348.9
2013-12-02,17364.5
2013-12-03,17265.05
2013-12-04,17406.8
2013-12-05,17494.95
2013-12-06,17830.2
2013-12-09,17735.1
2013-12-10,18513.5
2013-12-11,19115.95
2013-12-12,19567.35
2013-12-13,19124.2
2013-12-16,19786.85
2013-12-17,19744.6
2013-12-18,19898.05
2013-12-19,19795.35
2013-12-20,19831.25
2013-12-23,19627.1
2013-12-24,19603.9
2013-12-26,19072.95
2013-12-27,19408.6
2013-12-30,19260.6
2013-12-31,19364.4
