Date,AXISBANK
2013-07-11,1287.75
2013-07-12,1291.55
2013-07-15,1308.9
2013-07-16,1230.85
2013-07-17,1193.7
2013-07-18,1238.2
2013-07-19,1191.9
2013-07-22,1200.1
2013-07-23,1202.85
2013-07-24,1125.15
2013-07-25,1127.25
2013-07-26,1107.5
2013-07-29,1098.25
2013-07-30,1093.0
2013-07-31,1034.55
2013-08-01,1085.8
2013-08-02,1103.2
2013-08-05,1124.35
2013-08-06,1089.85
2013-08-07,1068.75
2013-08-08,1085.6
2013-08-12,1070.45
2013-08-13,1142.75
2013-08-14,1149.6
2013-08-16,1048.95
2013-08-19,988.0
2013-08-20,981.3
2013-08-21,977.95
2013-08-22,969.65
2013-08-23,981.5
2013-08-26,934.1
2013-08-27,877.65
2013-08-28,837.95
2013-08-29,850.75
2013-08-30,832.95
2013-09-02,864.3
2013-09-03,782.85
2013-09-04,801.5
2013-09-05,927.5
2013-09-06,952.4
2013-09-10,998.3
2013-09-11,1029.7
2013-09-12,1019.95
2013-09-13,1059.6
2013-09-16,1087.55
2013-09-17,1053.55
2013-09-18,1079.6
2013-09-19,1140.2
2013-09-20,1102.35
2013-09-23,1030.05
2013-09-24,1025.55
2013-09-25,1034.05
2013-09-26,1031.35
2013-09-27,1030.9
2013-09-30,1007.85
2013-10-01,1044.1
2013-10-03,1104.7
2013-10-04,1092.55
2013-10-07,1071.85
2013-10-08,1066.8
2013-10-09,1079.3
2013-10-10,1066.25
2013-10-11,1099.65
2013-10-14,1109.1
2013-10-15,1081.45
2013-10-17,1096.35
2013-10-18,1156.2
2013-10-21,1175.85
2013-10-22,1201.15
2013-10-23,1210.1
2013-10-24,1207.2
2013-10-25,1190.75
2013-10-28,1191.5
2013-10-29,1250.4
2013-10-30,1221.9
2013-10-31,1222.7
2013-11-01,1218.9
2013-11-03,1219.3
2013-11-05,1227.0
2013-11-06,1213.0
2013-11-07,1171.3
2013-11-08,1119.2
2013-11-11,1077.15
2013-11-12,1047.85
2013-11-13,1030.6
2013-11-14,1097.1
2013-11-18,1139.85
2013-11-19,1135.05
2013-11-20,1131.45
2013-11-21,1086.3
2013-11-22,1082.25
2013-11-25,1115.45
2013-11-26,1116.1
2013-11-27,1120.85
2013-11-28,1120.25
2013-11-29,1155.95
2013-12-02,1190.75
2013-12-03,1193.65
2013-12-04,1191.05
2013-12-05,1241.5
2013-12-06,1279.75
2013-12-09,1303.5
2013-12-10,1264.85
2013-12-11,1273.2
2013-12-12,1247.7
2013-12-13,1239.8
2013-12-16,1261.4
2013-12-17,1256.1
2013-12-18,1282.85
2013-12-19,1257.0
2013-12-20,1277.85
2013-12-23,1291.25
2013-12-24,1282.95
2013-12-26,1297.05
2013-12-27,1294.5
2013-12-30,1286.25
2013-12-31,1299.55
