Date,ULTRACEMCO
2013-09-27,1829.0
2013-09-30,1809.3
2013-10-01,1813.3
2013-10-03,1892.0
2013-10-04,1910.4
2013-10-07,1905.4
2013-10-08,1944.65
2013-10-09,1970.05
2013-10-10,1975.55
2013-10-11,1970.35
2013-10-14,1976.95
2013-10-15,1974.3
2013-10-17,1960.05
2013-10-18,1964.6
2013-10-21,1958.8
2013-10-22,1960.85
2013-10-23,1936.9
2013-10-24,1950.8
2013-10-25,1949.5
2013-10-28,1944.1
2013-10-29,1986.35
2013-10-30,1970.95
2013-10-31,1966.85
2013-11-01,1962.5
2013-11-03,1959.65
2013-11-05,1951.1
2013-11-06,1946.4
2013-11-07,1935.6
2013-11-08,1926.55
2013-11-11,1904.4
2013-11-12,1884.3
2013-11-13,1866.45
2013-11-14,1877.2
2013-11-18,1934.9
2013-11-19,1922.05
2013-11-20,1894.45
2013-11-21,1845.25
2013-11-22,1815.25
2013-11-25,1888.7
2013-11-26,1853.5
2013-11-27,1871.15
2013-11-28,1910.4
2013-11-29,1907.8
2013-12-02,1899.4
2013-12-03,1895.75
2013-12-04,1875.6
2013-12-05,1871.65
2013-12-06,1881.35
2013-12-09,1928.5
2013-12-10,1923.6
2013-12-11,1907.9
2013-12-12,1871.4
2013-12-13,1800.7
2013-12-16,1770.3
2013-12-17,1753.85
2013-12-18,1753.35
2013-12-19,1730.05
2013-12-20,1744.2
2013-12-23,1766.35
2013-12-24,1796.45
2013-12-26,1779.9
2013-12-27,1770.05
2013-12-30,1739.2
2013-12-31,1764.1
