Symbol,Renyi_entropy
MRF,5.108027640104897
ORISSAMINE,4.517892177881029
PAGEIND,4.5062302381331865
GSKCONS,4.438978011124019
EICHERMOT,4.4122384500821195
NESTLEIND,4.3533225665455255
TIDEWATER,4.323908681339232
BOSCHLTD,4.242751767422293
SBIN,4.207737249577191
3MINDIA,4.163566031264054
BLUEDART,4.1594592493114
OFSS,4.111450030125042
SHREECEM,4.095945843589079
MCDOWELL-N,4.061916095002764
INFY,4.056355376318067
GODFRYPHLP,3.9781628079326925
DRREDDY,3.9628953358019037
LT,3.891436371819758
TCS,3.886745198243878
ASIANPAINT,3.856020815312863
MCX,3.848484984624159
AXISBANK,3.842496942779537
TTKPRESTIG,3.7845096851291875
LAXMIMACH,3.774698814564928
GRASIM,3.7622246403397535
MARUTI,3.7526289532778963
ICRA,3.740425411997168
HEROMOTOCO,3.7404254119971676
BAJAJ-AUTO,3.6956221349813285
BAYERCROP,3.6930481309861567
TECHM,3.682817862735342
AJANTPHARM,3.6752132633501224
KSCL,3.6651629274966204
BSLGOLDETF,3.6356041252550764
GILLETTE,3.6343912688298667
SANOFI,3.6271448603091
PNB,3.625942214343339
GLAXO,3.619950584675074
ICICIGOLD,3.6104380278073744
SUNPHARMA,3.609255295558324
GOLDSHARE,3.5998434613759778
KOTAKGOLD,3.594005733180293
AXISGOLD,3.5755507688069335
BAJFINANCE,3.5630577045594665
JSWSTEEL,3.544052101747562
GOLDBEES,3.541839711464622
IDBIGOLD,3.5396322050494113
HDFCMFGETF,3.535231757904589
IVZINGOLD,3.5145900690172454
WABCOINDIA,3.5135153778874813
SETFGOLD,3.513515377887481
HCLTECH,3.480760204498842
RELAXO,3.440021373519737
ICICIBANK,3.4390238672026117
MINDTREE,3.4261460270261184
PGHH,3.420257884400897
BANKBARODA,3.397046010539679
BANKBEES,3.392277284287596
BRITANNIA,3.3724933135338
ACC,3.3687689144428177
TATACOFFEE,3.3585977680433383
HONAUT,3.341269473082267
ECLERX,3.34036572245591
SCHAEFFLER,3.332268512223291
JUBLFOOD,3.328690690875407
BEL,3.296188927970871
VSTIND,3.2953249970316065
ASTRAZEN,3.2622009496065734
COLPAL,3.2580325400693955
ULTRACEMCO,3.2530532766697866
BAJAJFINSV,3.2431685174372453
JETAIRWAYS,3.239078532185721
J&KBANK,3.226907996565465
JSWHL,3.2093216120633894
CRISIL,3.206947254002927
SRTRANSFIN,3.199857819032439
BATAINDIA,3.1975057991320086
CONCOR,3.197505799132008
CARERATING,3.186602264317905
ABB,3.1628736347529163
LAOPALA,3.149349762219591
UBL,3.1456253631286084
63MOONS,3.1352702410134037
CANBK,3.106261680499067
SIEMENS,3.058118445990087
BBL,3.0486268493085156
TRENT,3.018714349945915
AKZOINDIA,3.018714349945915
TORNTPHARM,3.018059685438082
BAJAJHLDNG,2.990943756822194
LUPIN,2.9839618179550755
ORIENTBANK,2.9814349688531667
GODREJPROP,2.971390942167833
ASTRAL,2.9701425025549946
APOLLOHOSP,2.9583594204891894
YESBANK,2.950376571833194
SOLARINDS,2.9497651380018555
STAR,2.938218367353384
DIVISLAB,2.9303940722458557
SHRIRAMCIT,2.9279988615199013
QGOLDHALF,2.8991138589530085
IPCALAB,2.895633577017869
FEDERALBNK,2.8858380506956225
BANKINDIA,2.8835470989490672
ABBOTINDIA,2.879550519264581
TATASTEEL,2.8750024727666776
ZYDUSWELL,2.8642830471337932
CLNINDIA,2.862040893728103
JINDALSTEL,2.839891594009634
WHEELS,2.8398915940096336
SOBHA,2.8333413522489153
RELINFRA,2.8284566749653077
HAVELLS,2.8209053985222967
M&M,2.805971787663038
INEOSSTYRO,2.7964880495641284
EMAMILTD,2.7959638031563157
VSTTILLERS,2.783463640392084
SKFINDIA,2.7594277095619817
CADILAHC,2.7589225314759664
POLYMED,2.749872695956048
KARURVYSYA,2.7418965818860395
PSUBNKBEES,2.7414001807837645
KOTAKPSUBK,2.7389218647692974
SOTL,2.736943624757191
ABAN,2.7354625087125477
CERA,2.7344763153387333
WIPRO,2.7310322774941334
KOTAKBANK,2.728089656439937
GODREJCP,2.7246675069256474
PERSISTENT,2.7086904059896333
RAYMOND,2.70773025229129
KANSAINER,2.705333893607982
HONDAPOWER,2.7048553102056907
M&MFIN,2.699605954319547
SUNTECK,2.6854280230659304
RIIL,2.684489936693197
BASF,2.6835527295018227
HINDUJAVEN,2.673301008775391
HINDPETRO,2.654471520200981
NATCOPHARM,2.6508384553510997
KKCL,2.644962732231953
CENTURYTEX,2.6382256755354017
WABAG,2.62753991045494
CORPBANK,2.6117223574752315
JUBILANT,2.6073726333487657
INGERRAND,2.6000212488901107
RELIANCE,2.5927235131325332
OBEROIRLTY,2.5910141110068845
NAVINFLUOR,2.5833577571448916
VIVIMEDLAB,2.5770219386958053
AUTOAXLES,2.575339144861589
OIL,2.5740789052493027
HINDUNILVR,2.5657176525246186
PFIZER,2.555363449437946
MONSANTO,2.5483833348730616
