Date,CRISIL
2013-01-01,1069.7
2013-01-02,1062.75
2013-01-03,1047.95
2013-01-04,1049.25
2013-01-07,1045.45
2013-01-08,1044.25
2013-01-09,1043.95
2013-01-10,1030.55
2013-01-11,1015.15
2013-01-14,1030.3
2013-01-15,1034.2
2013-01-16,1001.75
2013-01-17,1019.35
2013-01-18,1004.4
2013-01-21,1004.55
2013-01-22,1026.4
2013-01-23,1041.1
2013-01-24,1012.65
2013-01-25,1003.4
2013-01-28,1006.8
2013-01-29,1000.5
2013-01-30,997.55
2013-01-31,1005.9
2013-02-01,995.55
2013-02-04,1005.3
2013-02-05,1003.85
2013-02-06,980.05
2013-02-07,964.15
2013-02-08,961.05
2013-02-11,943.45
2013-02-12,938.95
2013-02-13,966.4
2013-02-14,967.1
2013-02-15,956.8
2013-02-18,956.4
2013-02-19,962.1
2013-02-20,969.05
2013-02-21,988.3
2013-02-22,973.85
2013-02-25,963.3
2013-02-26,965.2
2013-02-27,974.15
2013-02-28,966.2
2013-03-01,942.2
2013-03-04,952.35
2013-03-05,951.5
2013-03-06,941.85
2013-03-07,933.1
2013-03-08,922.7
2013-03-11,929.55
2013-03-12,929.0
2013-03-13,917.5
2013-03-14,902.05
2013-03-15,900.85
2013-03-18,910.0
2013-03-19,908.55
2013-03-20,899.75
2013-03-21,905.4
2013-03-22,905.05
2013-03-25,908.25
2013-03-26,894.1
2013-03-28,884.35
2013-04-01,910.3
2013-04-02,929.25
2013-04-03,946.0
2013-04-04,941.0
2013-04-05,941.25
2013-04-08,929.25
2013-04-09,924.45
2013-04-10,919.25
2013-04-11,925.5
2013-04-12,919.65
2013-04-15,928.65
2013-04-16,929.35
2013-04-17,925.45
2013-04-18,899.7
2013-04-22,898.5
2013-04-23,895.8
2013-04-25,903.05
2013-04-26,900.05
2013-04-29,896.3
2013-04-30,893.5
2013-05-02,901.95
2013-05-03,899.9
2013-05-06,956.05
2013-05-07,998.65
2013-05-08,1001.05
2013-05-09,977.05
2013-05-10,968.9
2013-05-11,970.1
2013-05-13,957.55
2013-05-14,957.3
2013-05-15,967.05
2013-05-16,963.8
2013-05-17,975.45
2013-05-20,969.75
2013-05-21,969.2
2013-05-22,960.15
2013-05-23,932.65
2013-05-24,918.7
2013-05-27,923.1
2013-05-28,936.9
2013-05-29,924.3
2013-05-30,938.5
2013-05-31,941.6
2013-06-03,1129.9
2013-06-04,1158.95
2013-06-05,1151.15
2013-06-06,1160.5
2013-06-07,1160.55
2013-06-10,1165.0
2013-06-11,1165.0
2013-06-12,1166.5
2013-06-13,1160.8
2013-06-14,1155.05
2013-06-17,1149.55
2013-06-18,1143.9
2013-06-19,1143.4
2013-06-20,1142.9
2013-06-21,1136.9
2013-06-24,1129.25
2013-06-25,1115.0
2013-06-26,1112.25
2013-06-27,1098.8
2013-06-28,1109.9
2013-07-01,1105.25
2013-07-02,1104.85
2013-07-03,1112.7
2013-07-04,1129.4
2013-07-05,1155.25
2013-07-08,1151.85
2013-07-09,1161.95
2013-07-10,1163.8
2013-07-11,1166.45
2013-07-12,1174.9
2013-07-15,1175.2
2013-07-16,1178.95
2013-07-17,1181.8
2013-07-18,1184.25
2013-07-19,1183.3
2013-07-22,1186.6
2013-07-23,1187.0
2013-07-24,1184.0
2013-07-25,1184.5
2013-07-26,1184.8
2013-07-29,1185.2
2013-07-30,1187.2
2013-07-31,1183.0
2013-08-01,1180.1
2013-08-02,1170.7
2013-08-05,1149.35
2013-08-06,1152.6
2013-08-07,1138.6
2013-08-08,1135.85
2013-08-12,1130.1
2013-08-13,1146.95
2013-08-14,1154.0
2013-08-16,1163.25
2013-08-19,1153.95
2013-08-20,1161.3
2013-08-21,1148.2
2013-08-22,1161.0
2013-08-23,1156.4
2013-08-26,1130.9
2013-08-27,1119.85
2013-08-28,1113.95
2013-08-29,1132.85
2013-08-30,1112.55
2013-09-02,1093.25
2013-09-03,1079.2
2013-09-04,1079.95
2013-09-05,1083.15
2013-09-06,1077.8
2013-09-10,1098.35
2013-09-11,1110.35
2013-09-12,1110.85
2013-09-13,1108.25
2013-09-16,1129.45
2013-09-17,1134.45
2013-09-18,1144.05
2013-09-19,1182.15
2013-09-20,1241.65
2013-09-23,1206.85
2013-09-24,1214.4
2013-09-25,1209.55
2013-09-26,1197.85
2013-09-27,1179.45
2013-09-30,1178.25
2013-10-01,1168.3
2013-10-03,1176.05
2013-10-04,1159.95
2013-10-07,1160.6
2013-10-08,1160.1
2013-10-09,1160.55
2013-10-10,1160.6
2013-10-11,1167.25
2013-10-14,1165.2
2013-10-15,1162.3
2013-10-17,1157.7
2013-10-18,1163.3
2013-10-21,1170.2
2013-10-22,1176.75
2013-10-23,1173.2
2013-10-24,1180.05
2013-10-25,1168.1
2013-10-28,1149.65
2013-10-29,1131.55
2013-10-30,1130.55
2013-10-31,1119.4
2013-11-01,1118.35
2013-11-03,1137.65
2013-11-05,1121.9
2013-11-06,1109.6
2013-11-07,1104.8
2013-11-08,1098.65
2013-11-11,1086.6
2013-11-12,1079.35
2013-11-13,1080.45
2013-11-14,1072.5
2013-11-18,1060.25
2013-11-19,1052.6
2013-11-20,1058.95
2013-11-21,1050.6
2013-11-22,1038.05
2013-11-25,1054.0
2013-11-26,1030.4
2013-11-27,1038.9
2013-11-28,1044.5
2013-11-29,1059.7
2013-12-02,1070.05
2013-12-03,1058.85
2013-12-04,1058.8
2013-12-05,1060.05
2013-12-06,1048.45
2013-12-09,1069.45
2013-12-10,1079.55
2013-12-11,1061.3
2013-12-12,1047.75
2013-12-13,1040.0
2013-12-16,1068.15
2013-12-17,1083.35
2013-12-18,1091.85
2013-12-19,1081.6
2013-12-20,1117.1
2013-12-23,1115.9
2013-12-24,1143.8
2013-12-26,1127.95
2013-12-27,1144.1
2013-12-30,1145.9
2013-12-31,1200.85
