Date,LIQUIDBEES
2017-01-02,999.99
2017-01-03,1000.0
2017-01-04,999.99
2017-01-05,1000.0
2017-01-06,999.99
2017-01-09,999.99
2017-01-10,999.99
2017-01-11,999.99
2017-01-12,1000.0
2017-01-13,1000.0
2017-01-16,999.99
2017-01-17,1000.0
2017-01-18,1000.0
2017-01-19,1000.0
2017-01-20,1000.0
2017-01-23,1000.0
2017-01-24,1000.0
2017-01-25,1000.0
2017-01-27,999.99
2017-01-30,1000.0
2017-01-31,1000.0
2017-02-01,999.99
2017-02-02,1000.0
2017-02-03,1000.0
2017-02-06,1000.0
2017-02-07,1000.0
2017-02-08,1000.0
2017-02-09,1000.0
2017-02-10,1000.0
2017-02-13,1000.0
2017-02-14,999.99
2017-02-15,1000.0
2017-02-16,999.99
2017-02-17,1000.0
2017-02-20,999.99
2017-02-21,999.99
2017-02-22,999.99
2017-02-23,1000.0
2017-02-27,1000.0
2017-02-28,1000.0
2017-03-01,1000.0
2017-03-02,1000.0
2017-03-03,1000.0
2017-03-06,1000.0
2017-03-07,999.99
2017-03-08,1000.0
2017-03-09,999.99
2017-03-10,1000.0
2017-03-14,1000.0
2017-03-15,1000.0
2017-03-16,1000.0
2017-03-17,1000.0
2017-03-20,999.99
2017-03-21,1000.0
2017-03-22,999.99
2017-03-23,1000.0
2017-03-24,999.99
2017-03-27,999.99
2017-03-28,999.99
2017-03-29,999.99
2017-03-30,1000.0
2017-03-31,1000.0
2017-04-03,1000.0
2017-04-05,1000.0
2017-04-06,999.99
2017-04-07,1000.0
2017-04-10,1000.0
2017-04-11,1000.0
2017-04-12,999.99
2017-04-13,999.99
2017-04-17,1000.0
2017-04-18,1000.0
2017-04-19,999.99
2017-04-20,999.99
2017-04-21,1000.0
2017-04-24,1000.0
2017-04-25,1000.0
2017-04-26,999.99
2017-04-27,1000.0
2017-04-28,999.99
2017-05-02,999.99
2017-05-03,1000.0
2017-05-04,1000.0
2017-05-05,1000.0
2017-05-08,999.99
2017-05-09,1000.0
2017-05-10,1000.0
2017-05-11,1000.0
2017-05-12,1000.0
2017-05-15,1000.0
2017-05-16,1000.0
2017-05-17,1000.0
2017-05-18,1000.0
2017-05-19,999.99
2017-05-22,1000.0
2017-05-23,1000.0
2017-05-24,999.99
2017-05-25,999.99
2017-05-26,999.99
2017-05-29,1000.0
2017-05-30,999.99
2017-05-31,999.99
2017-06-01,1000.0
2017-06-02,1000.0
2017-06-05,1000.0
2017-06-06,1000.0
2017-06-07,1000.0
2017-06-08,1000.0
2017-06-09,1000.0
2017-06-12,1000.0
2017-06-13,1000.0
2017-06-14,999.99
2017-06-15,1000.0
2017-06-16,1000.0
2017-06-19,999.99
2017-06-20,1000.0
2017-06-21,1000.0
2017-06-22,1000.0
2017-06-23,1000.0
2017-06-27,1000.0
2017-06-28,1000.0
2017-06-29,999.99
2017-06-30,1000.0
2017-07-03,1000.0
2017-07-04,999.99
2017-07-05,1000.0
2017-07-06,1000.0
2017-07-07,1000.0
2017-07-10,1000.0
2017-07-11,1000.0
2017-07-12,999.99
2017-07-13,1000.0
2017-07-14,1000.0
2017-07-17,1000.0
2017-07-18,1000.0
2017-07-19,1000.0
2017-07-20,1000.0
2017-07-21,1000.0
2017-07-24,1000.0
2017-07-25,1000.0
2017-07-26,1000.0
2017-07-27,1000.0
2017-07-28,1000.0
2017-07-31,1000.0
2017-08-01,1000.0
2017-08-02,1000.0
2017-08-03,1000.0
2017-08-04,1000.0
2017-08-07,1000.0
2017-08-08,1000.0
2017-08-09,1000.0
2017-08-10,1000.0
2017-08-11,1000.0
2017-08-14,1000.0
2017-08-16,1000.0
2017-08-17,1000.0
2017-08-18,1000.0
2017-08-21,1000.0
2017-08-22,1000.0
2017-08-23,999.99
2017-08-24,1000.0
2017-08-28,999.99
2017-08-29,999.99
2017-08-30,1000.0
2017-08-31,1000.0
2017-09-01,999.99
2017-09-04,1000.0
2017-09-05,999.99
2017-09-06,1000.0
2017-09-07,1000.0
2017-09-08,1000.0
2017-09-11,1000.0
2017-09-12,999.99
2017-09-13,1000.0
2017-09-14,1000.0
2017-09-15,1000.0
2017-09-18,999.99
2017-09-19,1000.0
2017-09-20,999.99
2017-09-21,1000.0
2017-09-22,1000.0
2017-09-25,1000.0
2017-09-26,1000.0
2017-09-27,1000.0
2017-09-28,999.99
2017-09-29,1000.0
2017-10-03,1000.0
2017-10-04,1000.0
2017-10-05,1000.0
2017-10-06,999.99
2017-10-09,1000.0
2017-10-10,1000.0
2017-10-11,1000.0
2017-10-12,999.99
2017-10-13,999.99
2017-10-16,1000.0
2017-10-17,1000.0
2017-10-18,1000.0
2017-10-19,1000.88
2017-10-23,1000.0
2017-10-24,999.99
2017-10-25,1000.0
2017-10-26,999.99
2017-10-27,999.99
2017-10-30,1000.0
2017-10-31,1000.0
2017-11-01,1000.0
2017-11-02,1000.0
2017-11-03,1000.0
2017-11-06,1000.0
2017-11-07,1000.0
2017-11-08,999.99
2017-11-09,1000.0
2017-11-10,1000.0
2017-11-13,1000.0
2017-11-14,1000.0
2017-11-15,1000.0
