Date,SSWL
2017-01-02,627.85
2017-01-03,656.55
2017-01-04,670.45
2017-01-05,687.55
2017-01-06,680.5
2017-01-09,683.25
2017-01-10,677.9
2017-01-11,684.15
2017-01-12,691.7
2017-01-13,686.4
2017-01-16,682.85
2017-01-17,684.35
2017-01-18,683.65
2017-01-19,680.35
2017-01-20,670.2
2017-01-23,666.85
2017-01-24,670.15
2017-01-25,671.5
2017-01-27,671.15
2017-01-30,693.8
2017-01-31,685.5
2017-02-01,699.5
2017-02-02,690.5
2017-02-03,692.25
2017-02-06,693.3
2017-02-07,691.75
2017-02-08,691.6
2017-02-09,694.0
2017-02-10,696.8
2017-02-13,687.95
2017-02-14,671.2
2017-02-15,669.15
2017-02-16,677.95
2017-02-17,692.5
2017-02-20,685.15
2017-02-21,701.3
2017-02-22,684.4
2017-02-23,686.45
2017-02-27,682.6
2017-02-28,720.25
2017-03-01,715.3
2017-03-02,699.55
2017-03-03,695.6
2017-03-06,693.9
2017-03-07,691.25
2017-03-08,686.6
2017-03-09,706.2
2017-03-10,691.55
2017-03-14,715.7
2017-03-15,714.45
2017-03-16,727.55
2017-03-17,715.7
2017-03-20,718.95
2017-03-21,725.45
2017-03-22,712.2
2017-03-23,754.0
2017-03-24,762.45
2017-03-27,794.1
2017-03-28,823.95
2017-03-29,835.45
2017-03-30,809.2
2017-03-31,825.6
2017-04-03,850.5
2017-04-05,892.4
2017-04-06,899.1
2017-04-07,873.25
2017-04-10,886.2
2017-04-11,888.95
2017-04-12,889.6
2017-04-13,897.15
2017-04-17,927.7
2017-04-18,922.25
2017-04-19,928.1
2017-04-20,936.5
2017-04-21,934.7
2017-04-24,941.85
2017-04-25,935.45
2017-04-26,915.5
2017-04-27,900.1
2017-04-28,905.85
2017-05-02,902.35
2017-05-03,896.3
2017-05-04,897.55
2017-05-05,893.4
2017-05-08,873.65
2017-05-09,895.65
2017-05-10,911.2
2017-05-11,902.4
2017-05-12,894.55
2017-05-15,898.75
2017-05-16,894.5
2017-05-17,901.7
2017-05-18,878.15
2017-05-19,887.25
2017-05-22,856.2
2017-05-23,851.1
2017-05-24,821.05
2017-05-25,826.95
2017-05-26,832.9
2017-05-29,848.9
2017-05-30,840.85
2017-05-31,848.7
2017-06-01,871.65
2017-06-02,877.45
2017-06-05,898.0
2017-06-06,897.6
2017-06-07,910.5
2017-06-08,932.7
2017-06-09,945.95
2017-06-12,934.6
2017-06-13,916.15
2017-06-14,918.25
2017-06-15,908.45
2017-06-16,909.15
2017-06-19,919.35
2017-06-20,906.55
2017-06-21,912.35
2017-06-22,903.55
2017-06-23,888.35
2017-06-27,869.15
2017-06-28,881.35
2017-06-29,889.95
2017-06-30,872.45
2017-07-03,884.05
2017-07-04,881.25
2017-07-05,886.3
2017-07-06,867.75
2017-07-07,868.25
2017-07-10,876.05
2017-07-11,876.7
2017-07-12,892.2
2017-07-13,881.75
2017-07-14,877.0
2017-07-17,876.6
2017-07-18,875.15
2017-07-19,893.5
2017-07-20,881.6
2017-07-21,880.1
2017-07-24,883.75
2017-07-25,882.2
2017-07-26,870.65
2017-07-27,867.55
2017-07-28,868.15
2017-07-31,883.45
2017-08-01,865.55
2017-08-02,854.35
2017-08-03,857.45
2017-08-04,868.1
2017-08-07,866.95
2017-08-08,865.95
2017-08-09,853.9
2017-08-10,807.35
2017-08-11,805.6
2017-08-14,818.9
2017-08-16,834.15
2017-08-17,843.85
2017-08-18,844.8
2017-08-21,844.05
2017-08-22,845.0
2017-08-23,850.0
2017-08-24,852.75
2017-08-28,851.35
2017-08-29,847.05
2017-08-30,863.45
2017-08-31,861.15
2017-09-01,870.1
2017-09-04,884.35
2017-09-05,901.25
2017-09-06,901.5
2017-09-07,899.8
2017-09-08,902.95
2017-09-11,890.2
2017-09-12,897.4
2017-09-13,878.9
2017-09-14,887.7
2017-09-15,867.35
2017-09-18,889.65
2017-09-19,900.85
2017-09-20,891.7
2017-09-21,877.05
2017-09-22,870.7
2017-09-25,853.3
2017-09-26,856.8
2017-09-27,843.9
2017-09-28,863.4
2017-09-29,858.2
2017-10-03,856.85
2017-10-04,867.7
2017-10-05,882.95
2017-10-06,878.75
2017-10-09,882.25
2017-10-10,889.45
2017-10-11,889.95
2017-10-12,890.55
2017-10-13,876.45
2017-10-16,889.05
2017-10-17,888.65
2017-10-18,887.9
2017-10-19,891.55
2017-10-23,887.7
2017-10-24,884.55
2017-10-25,876.45
2017-10-26,869.65
2017-10-27,871.25
2017-10-30,866.25
2017-10-31,847.25
2017-11-01,833.5
2017-11-02,848.35
2017-11-03,869.9
2017-11-06,874.0
2017-11-07,871.25
2017-11-08,866.05
2017-11-09,868.15
2017-11-10,875.7
2017-11-13,860.85
2017-11-14,852.45
2017-11-15,835.05
2017-11-16,822.85
2017-11-17,828.1
2017-11-20,828.9
2017-11-21,797.2
2017-11-22,798.2
2017-11-23,874.2
2017-11-24,924.0
2017-11-27,964.6
2017-11-28,948.75
2017-11-29,920.5
2017-11-30,954.7
2017-12-01,1001.75
2017-12-04,1045.45
2017-12-05,1061.95
2017-12-06,1044.4
2017-12-07,1031.15
2017-12-08,1028.65
2017-12-11,1001.2
2017-12-12,1002.0
2017-12-13,974.95
2017-12-14,972.15
2017-12-15,991.75
2017-12-18,988.8
2017-12-19,1018.2
2017-12-20,1039.85
2017-12-21,1049.1
2017-12-22,1076.05
2017-12-26,1135.8
2017-12-27,1124.3
2017-12-28,1133.35
2017-12-29,1132.7
