Date,VMART
2017-01-02,470.2
2017-01-03,475.0
2017-01-04,488.6
2017-01-05,481.0
2017-01-06,480.15
2017-01-09,482.5
2017-01-10,480.05
2017-01-11,479.8
2017-01-12,478.25
2017-01-13,480.45
2017-01-16,475.4
2017-01-17,475.95
2017-01-18,474.55
2017-01-19,477.3
2017-01-20,470.05
2017-01-23,476.95
2017-01-24,476.65
2017-01-25,497.65
2017-01-27,522.35
2017-01-30,511.3
2017-01-31,540.5
2017-02-01,533.45
2017-02-02,529.2
2017-02-03,529.55
2017-02-06,534.15
2017-02-07,582.85
2017-02-08,605.35
2017-02-09,612.45
2017-02-10,622.75
2017-02-13,620.0
2017-02-14,625.9
2017-02-15,670.4
2017-02-16,720.9
2017-02-17,680.6
2017-02-20,672.3
2017-02-21,666.2
2017-02-22,699.0
2017-02-23,700.45
2017-02-27,704.4
2017-02-28,718.55
2017-03-01,711.65
2017-03-02,691.8
2017-03-03,685.85
2017-03-06,720.95
2017-03-07,726.65
2017-03-08,861.0
2017-03-09,806.85
2017-03-10,817.55
2017-03-14,829.4
2017-03-15,835.4
2017-03-16,825.95
2017-03-17,790.55
2017-03-20,833.85
2017-03-21,755.4
2017-03-22,732.25
2017-03-23,746.7
2017-03-24,741.65
2017-03-27,749.2
2017-03-28,793.8
2017-03-29,827.2
2017-03-30,825.7
2017-03-31,824.6
2017-04-03,853.9
2017-04-05,930.35
2017-04-06,909.3
2017-04-07,937.15
2017-04-10,902.2
2017-04-11,911.45
2017-04-12,918.85
2017-04-13,901.25
2017-04-17,922.1
2017-04-18,876.55
2017-04-19,895.35
2017-04-20,911.55
2017-04-21,911.1
2017-04-24,918.6
2017-04-25,928.9
2017-04-26,941.2
2017-04-27,938.3
2017-04-28,934.3
2017-05-02,939.75
2017-05-03,958.55
2017-05-04,1012.4
2017-05-05,1018.7
2017-05-08,994.7
2017-05-09,1024.85
2017-05-10,1057.1
2017-05-11,1032.05
2017-05-12,1013.1
2017-05-15,1041.4
2017-05-16,1034.25
2017-05-17,1024.45
2017-05-18,1001.4
2017-05-19,947.9
2017-05-22,966.95
2017-05-23,989.1
2017-05-24,940.25
2017-05-25,942.5
2017-05-26,1000.5
2017-05-29,970.75
2017-05-30,971.9
2017-05-31,971.35
2017-06-01,987.7
2017-06-02,1008.9
2017-06-05,1131.55
2017-06-06,1110.1
2017-06-07,1102.7
2017-06-08,1123.4
2017-06-09,1173.25
2017-06-12,1153.4
2017-06-13,1157.6
2017-06-14,1148.05
2017-06-15,1132.05
2017-06-16,1144.45
2017-06-19,1146.55
2017-06-20,1160.4
2017-06-21,1150.95
2017-06-22,1161.05
2017-06-23,1140.2
2017-06-27,1105.4
2017-06-28,1119.85
2017-06-29,1136.1
2017-06-30,1137.4
2017-07-03,1188.95
2017-07-04,1212.1
2017-07-05,1206.1
2017-07-06,1252.65
2017-07-07,1257.85
2017-07-10,1249.4
2017-07-11,1243.9
2017-07-12,1214.85
2017-07-13,1213.05
2017-07-14,1207.25
2017-07-17,1179.0
2017-07-18,1173.3
2017-07-19,1134.6
2017-07-20,1206.55
2017-07-21,1212.5
2017-07-24,1176.55
2017-07-25,1179.0
2017-07-26,1177.4
2017-07-27,1169.05
2017-07-28,1160.95
2017-07-31,1179.75
2017-08-01,1174.35
2017-08-02,1194.8
2017-08-03,1166.5
2017-08-04,1161.55
2017-08-07,1182.0
2017-08-08,1167.05
2017-08-09,1155.7
2017-08-10,1074.1
2017-08-11,1073.25
2017-08-14,1164.35
2017-08-16,1182.75
2017-08-17,1214.9
2017-08-18,1224.75
2017-08-21,1455.1
2017-08-22,1469.15
2017-08-23,1441.15
2017-08-24,1432.15
2017-08-28,1442.8
2017-08-29,1415.3
2017-08-30,1405.9
2017-08-31,1417.05
2017-09-01,1403.1
2017-09-04,1398.8
2017-09-05,1413.45
2017-09-06,1419.75
2017-09-07,1409.65
2017-09-08,1415.2
2017-09-11,1441.65
2017-09-12,1426.4
2017-09-13,1439.8
2017-09-14,1442.9
2017-09-15,1448.1
2017-09-18,1454.0
2017-09-19,1445.6
2017-09-20,1421.75
2017-09-21,1427.65
2017-09-22,1437.5
2017-09-25,1448.05
2017-09-26,1444.95
2017-09-27,1402.1
2017-09-28,1383.85
2017-09-29,1437.5
2017-10-03,1436.0
2017-10-04,1432.4
2017-10-05,1468.4
2017-10-06,1443.2
2017-10-09,1443.0
2017-10-10,1441.05
2017-10-11,1408.55
2017-10-12,1472.25
2017-10-13,1434.85
2017-10-16,1434.85
2017-10-17,1430.45
2017-10-18,1439.9
2017-10-19,1449.0
2017-10-23,1416.95
2017-10-24,1393.65
2017-10-25,1408.8
2017-10-26,1434.05
2017-10-27,1425.65
2017-10-30,1424.0
2017-10-31,1438.0
2017-11-01,1415.3
2017-11-02,1417.05
2017-11-03,1412.15
2017-11-06,1421.65
2017-11-07,1402.75
2017-11-08,1412.6
2017-11-09,1413.8
2017-11-10,1406.1
2017-11-13,1333.6
2017-11-14,1279.25
2017-11-15,1250.4
2017-11-16,1235.7
2017-11-17,1238.5
2017-11-20,1257.95
2017-11-21,1304.7
2017-11-22,1309.85
2017-11-23,1307.85
2017-11-24,1319.75
2017-11-27,1325.65
2017-11-28,1360.5
2017-11-29,1364.2
2017-11-30,1389.45
2017-12-01,1362.25
2017-12-04,1359.1
2017-12-05,1361.2
2017-12-06,1360.75
2017-12-07,1358.8
2017-12-08,1343.3
2017-12-11,1352.0
2017-12-12,1343.55
2017-12-13,1353.4
2017-12-14,1326.0
2017-12-15,1351.85
2017-12-18,1384.5
2017-12-19,1437.3
2017-12-20,1488.55
2017-12-21,1515.95
2017-12-22,1497.9
2017-12-26,1497.7
2017-12-27,1499.95
2017-12-28,1498.95
2017-12-29,1491.45
