Date,ASIANPAINT
2017-01-02,904.65
2017-01-03,896.6
2017-01-04,906.6
2017-01-05,916.5
2017-01-06,929.5
2017-01-09,910.1
2017-01-10,923.6
2017-01-11,934.65
2017-01-12,933.55
2017-01-13,933.25
2017-01-16,935.25
2017-01-17,960.15
2017-01-18,963.35
2017-01-19,962.7
2017-01-20,967.2
2017-01-23,964.7
2017-01-24,973.45
2017-01-25,977.7
2017-01-27,969.6
2017-01-30,973.2
2017-01-31,970.7
2017-02-01,991.0
2017-02-02,989.0
2017-02-03,985.9
2017-02-06,992.5
2017-02-07,999.3
2017-02-08,997.7
2017-02-09,1002.85
2017-02-10,993.05
2017-02-13,984.75
2017-02-14,980.8
2017-02-15,981.7
2017-02-16,969.9
2017-02-17,960.8
2017-02-20,975.75
2017-02-21,991.5
2017-02-22,1020.3
2017-02-23,1009.0
2017-02-27,1001.95
2017-02-28,1024.2
2017-03-01,1032.75
2017-03-02,1028.75
2017-03-03,1013.7
2017-03-06,1029.4
2017-03-07,1023.95
2017-03-08,1022.55
2017-03-09,1031.1
2017-03-10,1030.25
2017-03-14,1071.4
2017-03-15,1064.05
2017-03-16,1087.55
2017-03-17,1079.45
2017-03-20,1079.7
2017-03-21,1068.7
2017-03-22,1057.85
2017-03-23,1061.6
2017-03-24,1064.25
2017-03-27,1042.9
2017-03-28,1057.85
2017-03-29,1068.1
2017-03-30,1070.1
2017-03-31,1073.5
2017-04-03,1089.85
2017-04-05,1082.55
2017-04-06,1086.9
2017-04-07,1082.95
2017-04-10,1059.2
2017-04-11,1072.5
2017-04-12,1070.45
2017-04-13,1078.3
2017-04-17,1059.35
2017-04-18,1040.45
2017-04-19,1048.9
2017-04-20,1058.8
2017-04-21,1065.45
2017-04-24,1069.95
2017-04-25,1097.9
2017-04-26,1104.65
2017-04-27,1105.35
2017-04-28,1120.45
2017-05-02,1112.1
2017-05-03,1118.9
2017-05-04,1132.6
2017-05-05,1146.8
2017-05-08,1167.35
2017-05-09,1165.3
2017-05-10,1158.3
2017-05-11,1166.45
2017-05-12,1132.95
2017-05-15,1148.05
2017-05-16,1142.85
2017-05-17,1154.95
2017-05-18,1151.35
2017-05-19,1123.15
2017-05-22,1112.55
2017-05-23,1098.9
2017-05-24,1091.2
2017-05-25,1113.2
2017-05-26,1132.45
2017-05-29,1146.55
2017-05-30,1159.45
2017-05-31,1151.2
2017-06-01,1160.45
2017-06-02,1164.3
2017-06-05,1161.55
2017-06-06,1153.15
2017-06-07,1161.5
2017-06-08,1143.3
2017-06-09,1155.75
2017-06-12,1150.7
2017-06-13,1149.7
2017-06-14,1149.6
2017-06-15,1140.3
2017-06-16,1145.4
2017-06-19,1154.15
2017-06-20,1149.45
2017-06-21,1155.4
2017-06-22,1162.55
2017-06-23,1153.65
2017-06-27,1134.15
2017-06-28,1109.15
2017-06-29,1104.55
2017-06-30,1102.95
2017-07-03,1120.25
2017-07-04,1108.55
2017-07-05,1126.65
2017-07-06,1132.15
2017-07-07,1115.45
2017-07-10,1127.75
2017-07-11,1131.75
2017-07-12,1133.7
2017-07-13,1125.5
2017-07-14,1117.35
2017-07-17,1125.45
2017-07-18,1146.6
2017-07-19,1155.85
2017-07-20,1155.55
2017-07-21,1156.1
2017-07-24,1155.75
2017-07-25,1150.1
2017-07-26,1134.0
2017-07-27,1148.8
2017-07-28,1153.25
2017-07-31,1161.7
2017-08-01,1148.2
2017-08-02,1144.5
2017-08-03,1146.1
2017-08-04,1157.3
2017-08-07,1149.65
2017-08-08,1147.35
2017-08-09,1155.55
2017-08-10,1151.1
2017-08-11,1143.9
2017-08-14,1154.0
2017-08-16,1141.3
2017-08-17,1134.95
2017-08-18,1140.0
2017-08-21,1134.45
2017-08-22,1129.45
2017-08-23,1141.3
2017-08-24,1135.6
2017-08-28,1155.9
2017-08-29,1151.7
2017-08-30,1153.35
2017-08-31,1168.55
2017-09-01,1215.9
2017-09-04,1197.05
2017-09-05,1206.35
2017-09-06,1206.05
2017-09-07,1198.65
2017-09-08,1203.95
2017-09-11,1238.05
2017-09-12,1256.35
2017-09-13,1254.95
2017-09-14,1246.05
2017-09-15,1245.5
2017-09-18,1255.95
2017-09-19,1253.3
2017-09-20,1237.3
2017-09-21,1229.1
2017-09-22,1213.25
2017-09-25,1196.95
2017-09-26,1174.0
2017-09-27,1160.0
2017-09-28,1130.0
2017-09-29,1131.7
2017-10-03,1148.8
2017-10-04,1154.05
2017-10-05,1153.25
2017-10-06,1157.3
2017-10-09,1158.6
2017-10-10,1163.0
2017-10-11,1160.6
2017-10-12,1158.8
2017-10-13,1174.25
2017-10-16,1171.05
2017-10-17,1197.15
2017-10-18,1179.65
2017-10-19,1178.5
2017-10-23,1174.15
2017-10-24,1222.9
2017-10-25,1201.7
2017-10-26,1191.15
2017-10-27,1184.55
2017-10-30,1182.55
2017-10-31,1180.85
2017-11-01,1175.95
2017-11-02,1178.4
2017-11-03,1172.45
2017-11-06,1162.35
2017-11-07,1141.45
2017-11-08,1172.2
2017-11-09,1195.6
2017-11-10,1178.6
2017-11-13,1174.95
2017-11-14,1155.05
2017-11-15,1181.55
2017-11-16,1179.55
2017-11-17,1171.3
2017-11-20,1166.35
2017-11-21,1160.3
2017-11-22,1174.3
2017-11-23,1159.6
2017-11-24,1159.6
2017-11-27,1156.5
2017-11-28,1171.0
2017-11-29,1153.85
2017-11-30,1146.75
2017-12-01,1133.75
2017-12-04,1121.0
2017-12-05,1115.0
2017-12-06,1104.35
2017-12-07,1144.4
2017-12-08,1135.5
2017-12-11,1125.85
2017-12-12,1117.4
2017-12-13,1116.55
2017-12-14,1123.45
2017-12-15,1118.7
2017-12-18,1137.15
2017-12-19,1137.7
2017-12-20,1135.5
2017-12-21,1137.9
2017-12-22,1138.0
2017-12-26,1150.75
2017-12-27,1149.05
2017-12-28,1144.4
2017-12-29,1158.5
