Date,CERA
2017-11-23,3574.4
2017-11-24,3543.4
2017-11-27,3595.4
2017-11-28,3634.65
2017-11-29,3654.35
2017-11-30,3750.9
2017-12-01,3715.4
2017-12-04,3757.9
2017-12-05,3716.8
2017-12-06,3675.05
2017-12-07,3655.7
2017-12-08,3764.85
2017-12-11,3719.15
2017-12-12,3642.75
2017-12-13,3600.35
2017-12-14,3554.85
2017-12-15,3663.8
2017-12-18,3703.7
2017-12-19,3785.55
2017-12-20,3731.45
2017-12-21,3713.45
2017-12-22,3795.6
2017-12-26,3757.95
2017-12-27,3743.05
2017-12-28,3738.0
2017-12-29,3728.4
