Date,BAJAJHLDNG
2017-01-02,1825.65
2017-01-03,1840.75
2017-01-04,1838.45
2017-01-05,1862.5
2017-01-06,1891.8
2017-01-09,1903.85
2017-01-10,1910.5
2017-01-11,1918.95
2017-01-12,1886.95
2017-01-13,1899.35
2017-01-16,1897.6
2017-01-17,1911.85
2017-01-18,1889.9
2017-01-19,1880.5
2017-01-20,1882.45
2017-01-23,1874.8
2017-01-24,1891.75
2017-01-25,1927.6
2017-01-27,1929.65
2017-01-30,1933.85
2017-01-31,1999.45
2017-02-01,2043.7
2017-02-02,2057.75
2017-02-03,2026.55
2017-02-06,2086.75
2017-02-07,2033.1
2017-02-08,2049.55
2017-02-09,2058.55
2017-02-10,2040.35
2017-02-13,2031.65
2017-02-14,2027.1
2017-02-15,2037.55
2017-02-16,2056.1
2017-02-17,2032.15
2017-02-20,2031.95
2017-02-21,2030.2
2017-02-22,2030.95
2017-02-23,2062.45
2017-02-27,2052.7
2017-02-28,2064.7
2017-03-01,2105.45
2017-03-02,2106.05
2017-03-03,2096.8
2017-03-06,2102.0
2017-03-07,2128.85
2017-03-08,2107.35
2017-03-09,2106.45
2017-03-10,2070.0
2017-03-14,2076.75
2017-03-15,2075.8
2017-03-16,2109.75
2017-03-17,2110.9
2017-03-20,2105.15
2017-03-21,2099.1
2017-03-22,2056.9
2017-03-23,2055.05
2017-03-24,2055.85
2017-03-27,2064.0
2017-03-28,2107.7
2017-03-29,2105.75
2017-03-30,2101.35
2017-03-31,2163.95
2017-04-03,2168.25
2017-04-05,2144.3
2017-04-06,2133.55
2017-04-07,2128.2
2017-04-10,2139.15
2017-04-11,2132.85
2017-04-12,2119.35
2017-04-13,2140.3
2017-04-17,2123.55
2017-04-18,2118.75
2017-04-19,2101.3
2017-04-20,2102.4
2017-04-21,2113.95
2017-04-24,2129.95
2017-04-25,2170.5
2017-04-26,2145.25
2017-04-27,2122.25
2017-04-28,2114.45
2017-05-02,2066.4
2017-05-03,2066.45
2017-05-04,2109.4
2017-05-05,2056.0
2017-05-08,2070.35
2017-05-09,2106.4
2017-05-10,2125.7
2017-05-11,2150.85
2017-05-12,2180.0
2017-05-15,2196.85
2017-05-16,2237.8
2017-05-17,2215.85
2017-05-18,2200.4
2017-05-19,2159.8
2017-05-22,2095.65
2017-05-23,2049.1
2017-05-24,2034.25
2017-05-25,2068.4
2017-05-26,2066.55
2017-05-29,2058.8
2017-05-30,2066.1
2017-05-31,2060.35
2017-06-01,2075.75
2017-06-02,2097.0
2017-06-05,2095.4
2017-06-06,2095.5
2017-06-07,2139.75
2017-06-08,2112.9
2017-06-09,2118.35
2017-06-12,2128.3
2017-06-13,2126.05
2017-06-14,2124.15
2017-06-15,2102.55
2017-06-16,2112.35
2017-06-19,2112.75
2017-06-20,2126.05
2017-06-21,2115.15
2017-06-22,2126.0
2017-06-23,2121.8
2017-06-27,2104.9
2017-06-28,2100.55
2017-06-29,2105.7
2017-06-30,2112.85
2017-07-03,2104.4
2017-07-04,2126.55
2017-07-05,2151.1
2017-07-06,2131.9
2017-07-07,2135.3
2017-07-10,2127.1
2017-07-11,2136.1
2017-07-12,2163.7
2017-07-13,2195.7
2017-07-14,2241.15
2017-07-17,2223.3
2017-07-18,2223.25
2017-07-19,2226.15
2017-07-20,2250.6
2017-07-21,2367.45
2017-07-24,2328.8
2017-07-25,2292.35
2017-07-26,2313.3
2017-07-27,2352.85
2017-07-28,2385.5
2017-07-31,2420.9
2017-08-01,2423.2
2017-08-02,2413.35
2017-08-03,2403.1
2017-08-04,2416.65
2017-08-07,2562.3
2017-08-08,2540.2
2017-08-09,2554.1
2017-08-10,2499.95
2017-08-11,2515.65
2017-08-14,2555.7
2017-08-16,2584.25
2017-08-17,2583.85
2017-08-18,2636.35
2017-08-21,2622.0
2017-08-22,2609.9
2017-08-23,2634.85
2017-08-24,2750.8
2017-08-28,2834.0
2017-08-29,2970.8
2017-08-30,2962.05
2017-08-31,2904.8
2017-09-01,2912.9
2017-09-04,2844.45
2017-09-05,2815.65
2017-09-06,2768.7
2017-09-07,2816.25
2017-09-08,2782.95
2017-09-11,2797.8
2017-09-12,2799.45
2017-09-13,2778.0
2017-09-14,2751.65
2017-09-15,2749.4
2017-09-18,2822.7
2017-09-19,2853.15
2017-09-20,2805.75
2017-09-21,2798.7
2017-09-22,2693.8
2017-09-25,2707.85
2017-09-26,2697.0
2017-09-27,2761.15
2017-09-28,2866.8
2017-09-29,2796.45
2017-10-03,2884.35
2017-10-04,2925.95
2017-10-05,2967.05
2017-10-06,2937.75
2017-10-09,2904.35
2017-10-10,2903.4
2017-10-11,2902.6
2017-10-12,2903.45
2017-10-13,2910.0
2017-10-16,2896.0
2017-10-17,2865.35
2017-10-18,2883.25
2017-10-19,2913.9
2017-10-23,2898.3
2017-10-24,2903.95
2017-10-25,2876.65
2017-10-26,2966.4
2017-10-27,2977.4
2017-10-30,2946.95
2017-10-31,2968.95
2017-11-01,2946.65
2017-11-02,2949.8
2017-11-03,2928.5
2017-11-06,2914.95
2017-11-07,2853.45
2017-11-08,2865.85
2017-11-09,2908.55
2017-11-10,2925.0
2017-11-13,2898.9
2017-11-14,2861.8
2017-11-15,2814.4
2017-11-16,2852.35
