Date,COLPAL
2017-01-02,900.3
2017-01-03,898.3
2017-01-04,897.65
2017-01-05,898.65
2017-01-06,899.15
2017-01-09,893.55
2017-01-10,891.9
2017-01-11,895.0
2017-01-12,890.65
2017-01-13,899.35
2017-01-16,911.0
2017-01-17,912.45
2017-01-18,915.35
2017-01-19,908.15
2017-01-20,902.35
2017-01-23,903.55
2017-01-24,898.8
2017-01-25,897.45
2017-01-27,878.9
2017-01-30,885.65
2017-01-31,887.65
2017-02-01,894.5
2017-02-02,905.65
2017-02-03,902.7
2017-02-06,892.85
2017-02-07,893.15
2017-02-08,884.35
2017-02-09,884.2
2017-02-10,890.9
2017-02-13,889.55
2017-02-14,881.8
2017-02-15,883.15
2017-02-16,907.35
2017-02-17,911.5
2017-02-20,923.1
2017-02-21,913.55
2017-02-22,899.85
2017-02-23,893.2
2017-02-27,889.85
2017-02-28,900.25
2017-03-01,897.3
2017-03-02,892.2
2017-03-03,910.35
2017-03-06,909.75
2017-03-07,927.3
2017-03-08,933.75
2017-03-09,944.4
2017-03-10,946.1
2017-03-14,953.1
2017-03-15,956.7
2017-03-16,978.7
2017-03-17,988.9
2017-03-20,981.5
2017-03-21,980.65
2017-03-22,980.15
2017-03-23,981.6
2017-03-24,979.9
2017-03-27,983.1
2017-03-28,987.55
2017-03-29,991.2
2017-03-30,1008.1
2017-03-31,995.5
2017-04-03,1006.6
2017-04-05,1002.7
2017-04-06,1006.15
2017-04-07,1011.25
2017-04-10,1015.25
2017-04-11,1021.05
2017-04-12,1022.15
2017-04-13,1015.35
2017-04-17,1002.65
2017-04-18,990.4
2017-04-19,989.05
2017-04-20,1006.5
2017-04-21,1032.95
2017-04-24,1036.35
2017-04-25,1040.7
2017-04-26,1040.45
2017-04-27,1035.4
2017-04-28,1035.75
2017-05-02,1033.45
2017-05-03,1037.3
2017-05-04,1041.9
2017-05-05,1012.95
2017-05-08,986.15
2017-05-09,1005.75
2017-05-10,1019.45
2017-05-11,1009.65
2017-05-12,1014.1
2017-05-15,994.35
2017-05-16,976.6
2017-05-17,976.5
2017-05-18,980.0
2017-05-19,1016.4
2017-05-22,1003.6
2017-05-23,987.1
2017-05-24,989.9
2017-05-25,980.05
2017-05-26,1000.6
2017-05-29,1019.5
2017-05-30,1012.45
2017-05-31,1014.55
2017-06-01,1036.3
2017-06-02,1025.95
2017-06-05,1020.75
2017-06-06,1027.05
2017-06-07,1066.1
2017-06-08,1076.35
2017-06-09,1076.25
2017-06-12,1081.05
2017-06-13,1070.3
2017-06-14,1072.9
2017-06-15,1078.75
2017-06-16,1094.75
2017-06-19,1098.95
2017-06-20,1081.75
2017-06-21,1101.95
2017-06-22,1103.1
2017-06-23,1111.3
2017-06-27,1093.8
2017-06-28,1088.45
2017-06-29,1087.15
2017-06-30,1110.85
2017-07-03,1133.4
2017-07-04,1119.35
2017-07-05,1113.6
2017-07-06,1106.05
2017-07-07,1088.7
2017-07-10,1094.4
2017-07-11,1079.05
2017-07-12,1077.1
2017-07-13,1074.9
2017-07-14,1069.4
2017-07-17,1070.8
2017-07-18,1073.2
2017-07-19,1071.35
2017-07-20,1062.9
2017-07-21,1069.2
2017-07-24,1069.9
2017-07-25,1066.8
2017-07-26,1065.7
2017-07-27,1077.65
2017-07-28,1070.75
2017-07-31,1079.55
2017-08-01,1069.75
2017-08-02,1039.25
2017-08-03,1083.3
2017-08-04,1073.5
2017-08-07,1071.85
2017-08-08,1066.85
2017-08-09,1056.75
2017-08-10,1054.65
2017-08-11,1047.25
2017-08-14,1047.1
2017-08-16,1066.8
2017-08-17,1059.65
2017-08-18,1074.2
2017-08-21,1080.45
2017-08-22,1084.75
2017-08-23,1087.15
2017-08-24,1093.75
2017-08-28,1100.25
2017-08-29,1096.8
2017-08-30,1105.2
2017-08-31,1112.55
2017-09-01,1124.25
2017-09-04,1112.05
2017-09-05,1109.6
2017-09-06,1115.9
2017-09-07,1145.9
2017-09-08,1159.0
2017-09-11,1149.7
2017-09-12,1157.45
2017-09-13,1147.5
2017-09-14,1141.6
2017-09-15,1137.6
2017-09-18,1139.6
2017-09-19,1144.05
2017-09-20,1137.15
2017-09-21,1117.35
2017-09-22,1100.75
2017-09-25,1084.85
2017-09-26,1080.1
2017-09-27,1061.6
2017-09-28,1075.95
2017-09-29,1066.75
2017-10-03,1059.6
2017-10-04,1077.9
2017-10-05,1089.8
2017-10-06,1089.65
2017-10-09,1090.2
2017-10-10,1091.05
2017-10-11,1085.8
2017-10-12,1108.85
2017-10-13,1092.1
2017-10-16,1063.45
2017-10-17,1041.9
2017-10-18,1054.3
2017-10-19,1046.9
2017-10-23,1061.6
2017-10-24,1057.45
2017-10-25,1037.95
2017-10-26,1054.65
2017-10-27,1057.55
2017-10-30,1065.1
2017-10-31,1064.65
2017-11-01,1040.4
2017-11-02,1039.55
2017-11-03,1034.45
2017-11-06,1044.2
2017-11-07,1033.7
2017-11-08,1020.8
2017-11-09,1040.45
2017-11-10,1039.6
2017-11-13,1047.5
2017-11-14,1056.8
2017-11-15,1040.65
2017-11-16,1038.3
2017-11-17,1041.4
2017-11-20,1045.15
2017-11-21,1044.3
2017-11-22,1035.9
2017-11-23,1047.4
2017-11-24,1055.25
2017-11-27,1060.6
2017-11-28,1054.1
2017-11-29,1049.3
2017-11-30,1036.65
2017-12-01,1028.65
2017-12-04,1033.15
2017-12-05,1032.65
2017-12-06,1040.1
2017-12-07,1050.75
2017-12-08,1069.45
2017-12-11,1079.9
2017-12-12,1067.05
2017-12-13,1050.7
2017-12-14,1057.75
2017-12-15,1072.4
2017-12-18,1078.85
2017-12-19,1074.3
2017-12-20,1083.3
2017-12-21,1090.55
2017-12-22,1091.65
2017-12-26,1083.85
2017-12-27,1079.45
2017-12-28,1085.7
2017-12-29,1100.0
