Date,NAVINFLUOR
2017-05-17,2992.85
2017-05-18,2995.5
2017-05-19,2964.95
2017-05-22,2961.4
2017-05-23,2891.6
2017-05-24,2888.85
2017-05-25,2919.5
2017-05-26,2946.15
2017-05-29,2967.65
2017-05-30,2920.75
2017-05-31,2913.6
2017-06-01,2907.35
2017-06-02,3049.7
2017-06-05,3066.4
2017-06-06,3097.2
2017-06-07,3125.75
2017-06-08,3175.85
2017-06-09,3187.45
2017-06-12,3214.55
2017-06-13,3216.05
2017-06-14,3211.1
2017-06-15,3192.65
2017-06-16,3149.95
2017-06-19,3118.7
2017-06-20,3128.85
2017-06-21,3079.65
2017-06-22,3033.8
2017-06-23,2977.1
2017-06-27,3038.9
2017-06-28,3068.1
2017-06-29,3053.5
2017-06-30,3035.45
2017-07-03,3024.8
2017-07-04,3021.15
2017-07-05,3031.9
2017-07-06,3034.35
2017-07-07,3027.65
2017-07-10,3039.15
2017-07-11,3153.2
2017-07-12,3259.5
2017-07-13,3315.25
2017-07-14,3237.3
2017-07-17,3299.1
2017-07-18,3286.1
2017-07-19,671.5
2017-07-20,673.75
2017-07-21,666.55
2017-07-24,648.3
2017-07-25,625.85
2017-07-26,663.05
2017-07-27,670.25
2017-07-28,682.6
2017-07-31,702.3
2017-08-01,742.05
2017-08-02,756.85
2017-08-03,728.3
2017-08-04,737.5
2017-08-07,739.55
2017-08-08,724.6
2017-08-09,687.3
2017-08-10,654.05
2017-08-11,680.3
2017-08-14,699.0
2017-08-16,703.4
2017-08-17,692.2
2017-08-18,680.35
2017-08-21,672.85
2017-08-22,657.6
2017-08-23,664.7
2017-08-24,662.35
2017-08-28,660.8
2017-08-29,658.75
2017-08-30,661.75
2017-08-31,659.2
2017-09-01,664.1
2017-09-04,663.15
2017-09-05,674.4
2017-09-06,674.1
2017-09-07,673.85
2017-09-08,667.3
2017-09-11,666.6
2017-09-12,669.0
2017-09-13,651.6
2017-09-14,658.15
2017-09-15,652.1
2017-09-18,655.85
2017-09-19,658.6
2017-09-20,652.55
2017-09-21,648.4
2017-09-22,645.95
2017-09-25,642.95
2017-09-26,660.4
2017-09-27,660.3
2017-09-28,666.15
2017-09-29,698.15
2017-10-03,691.6
2017-10-04,694.85
2017-10-05,747.95
2017-10-06,755.85
2017-10-09,745.85
2017-10-10,740.3
2017-10-11,721.1
2017-10-12,722.45
2017-10-13,718.2
2017-10-16,707.2
2017-10-17,704.7
2017-10-18,707.1
2017-10-19,713.7
2017-10-23,711.8
2017-10-24,710.3
2017-10-25,697.15
2017-10-26,725.95
2017-10-27,734.45
2017-10-30,742.2
2017-10-31,742.25
2017-11-01,734.95
2017-11-02,733.7
2017-11-03,730.45
2017-11-06,726.0
2017-11-07,709.7
2017-11-08,708.05
2017-11-09,701.75
2017-11-10,697.7
2017-11-13,684.15
2017-11-14,689.25
2017-11-15,693.3
2017-11-16,680.25
2017-11-17,686.35
2017-11-20,680.75
2017-11-21,696.7
2017-11-22,703.9
2017-11-23,707.9
2017-11-24,699.8
2017-11-27,704.35
2017-11-28,683.6
2017-11-29,696.9
2017-11-30,692.45
2017-12-01,696.75
2017-12-04,700.4
2017-12-05,696.55
2017-12-06,693.95
2017-12-07,696.45
2017-12-08,696.0
2017-12-11,699.2
2017-12-12,697.35
2017-12-13,693.1
2017-12-14,692.55
2017-12-15,696.75
2017-12-18,707.2
2017-12-19,731.5
2017-12-20,751.05
2017-12-21,776.6
2017-12-22,814.3
2017-12-26,869.45
2017-12-27,825.95
2017-12-28,821.85
2017-12-29,830.45
