Symbol,Renyi_entropy
WHEELS,3.494233873541177
INDIGO,3.4878304365059694
HEG,3.4867671721846407
IGL,3.48676717218464
JAYAGROGN,3.4835841456245182
VISAKAIND,3.481467742718141
RBL,3.478301513160091
HINDUNILVR,3.4657359027997265
INDNIPPON,3.4584782244934416
INSECTICID,3.453326229584013
YESBANK,3.4471786692395066
RUSHIL,3.428959541808179
BHARATFORG,3.418979419051455
VOLTAMP,3.4120521276188907
RAYMOND,3.4032155458183913
INEOSSTYRO,3.389623103540491
ICRA,3.3771648686184492
JETAIRWAYS,3.372414265859851
TATAMETALI,3.3714668475038105
BHARATFIN,3.3695746993517735
IMFA,3.3686299661686125
ASTRAL,3.367686124663906
TVSMOTOR,3.3639196418684287
MONSANTO,3.3611040604682643
INFIBEAM,3.3601672922498773
VADILALIND,3.357362241322269
SMLISUZU,3.35549656913932
RELCAPITAL,3.3508475603010766
GODREJCP,3.3443750457954575
HESTERBIO,3.340695188837057
LGBBROSLTD,3.3388603259369476
SUMMITSEC,3.337028823593479
IGPL,3.3288283220571584
LT,3.3279212925165154
NESCO,3.327921292516515
CARERATING,3.3206945221303887
GRASIM,3.3206945221303883
RKFORGE,3.320694522130388
CHOLAFIN,3.3144136580549746
DHFL,3.2914241398302755
APOLLOHOSP,3.2775350276696087
KAYA,3.2775350276696082
MANPASAND,3.2689512839782164
REVATHI,3.2672433416330606
IFBIND,3.266390463116541
HINDCOMPOS,3.257901447791631
MGL,3.2570564963260673
THERMAX,3.25452591716035
NSIL,3.2544806668054354
NATCOPHARM,3.252842415079237
CESC,3.2528424150792365
SRTRANSFIN,3.2520017256644427
GLAXO,3.247808847404408
TITAN,3.242800489690035
ABB,3.238645934482888
EVERESTIND,3.2378170906724875
NAUKRI,3.2378170906724866
SIEMENS,3.2345085682169263
CRISIL,3.227104174042716
ESCORTS,3.225466172038478
8KMILES,3.2156941073046856
GREENLAM,3.2156941073046847
MERCK,3.2100375265654115
BLUESTARCO,3.205214366089982
GARWALLROP,3.2004143568739507
BIOCON,3.199616590577153
RAJESHEXPO,3.1869381323173824
SUPREMEIND,3.186938132317382
AKZOINDIA,3.1822248478652826
MCX,3.1767539471543826
RATNAMANI,3.176753947154382
MAITHANALL,3.1767539471543818
SKFINDIA,3.1628218332575138
SOLARINDS,3.1628218332575133
BIRLACORPN,3.1528791127254627
AIAENG,3.1521183671581543
VINATIORGA,3.149081159052704
GUJFLUORO,3.1475660072476934
BATAINDIA,3.146053147655063
DIVISLAB,3.1452975752730645
SUNTV,3.144542573349696
MMFL,3.137773085294449
TORNTPHARM,3.1370237409356685
IGARASHI,3.1355267346680757
JKCEMENT,3.1325394284883403
TIL,3.1192058976188757
ESABINDIA,3.115533473366611
JAYBARMARU,3.113336475046069
ALPHAGEO,3.1002548931485805
ECLERX,3.09953313202017
ISFT,3.098091170703269
DREDGECORP,3.089482796166669
GODREJPROP,3.0844952546556303
VOLTAS,3.082365328397805
ALICON,3.0802399290854914
VAKRANGEE,3.076707604677946
TATASTEEL,3.0745941836729185
GICHSGFIN,3.071783219067268
SAREGAMA,3.071783219067267
IDBIGOLD,3.0662143485924096
EMAMILTD,3.066184883941847
DHANUKA,3.0640935621618497
HATSUN,3.0592307529961476
LALPATHLAB,3.0585379923172478
AUTOAXLES,3.0557717388243564
GUJGASLTD,3.052324648199736
LICHSGFIN,3.052324648199736
AARTIIND,3.044782617248762
KOTAKBANK,3.044782617248762
ACCELYA,3.0447826172487615
SOMANYCERA,3.0434174293234224
CONCOR,3.041373135596142
ZUARI,3.0406926319972367
TATAINVEST,3.037975239020737
SIMPLEXINF,3.0352652102618722
KKCL,3.033632742057334
ADVENZYMES,3.029867086492313
ASIANTILES,3.0244979460772563
M&M,3.023828825945232
DECCANCE,3.023160153235596
DCMSHRIRAM,3.0218241476928545
GODFRYPHLP,3.017826807260234
SHREYAS,3.0171621345870427
ALKYLAMINE,3.01649790341018
VESUVIUS,3.0013411058409565
GLENMARK,2.9948221779311397
CAPLIPOINT,2.9787083906647625
BBTC,2.978069208795763
QUESS,2.9748794134276646
WOCKPHARMA,2.9678974745605466
MUTHOOTCAP,2.9641095912436097
HDFCNIFETF,2.9615922834322324
GODREJIND,2.959708452419859
KPRMILL,2.957202185443799
KRBL,2.943528883543589
RUPA,2.9392172045509812
PIDILITIND,2.933089734398884
NIFTYBEES,2.932479047357005
V2RETAIL,2.9318687330261892
LUMAXTECH,2.930040021757645
PFIZER,2.930040021757645
TATASPONGE,2.922758436186382
SHAKTIPUMP,2.9203429760747786
ITDC,2.9161299093554742
KSBPUMPS,2.9113366107831955
TIMKEN,2.9113366107831946
PHOENIXLTD,2.910141867510852
INDIANHUME,2.909545030727991
JMCPROJECT,2.90894854994681
BPCL,2.9083524247428674
REPCOHOME,2.907756654692478
COLPAL,2.901818394962219
FINPIPE,2.8994529296368836
MONTECARLO,2.898272291955468
GULFOILLUB,2.8970930465357925
KINGFA,2.8888770378778257
PPAP,2.88363074196252
SUNTECK,2.8801484401266464
GOCLCORP,2.878411826086728
HARITASEAT,2.8720699195614445
PIIND,2.8709211543575712
SUNDRMFAST,2.870921154357571
JUSTDIAL,2.8703472662499983
HONDAPOWER,2.8640561388378907
FIEMIND,2.8617782335248965
SSWL,2.860641223737821
GENESYS,2.8595055052738942
HDFCMFGETF,2.857237930606114
MARATHON,2.8538461806049926
FINCABLES,2.853282005695811
LTI,2.852718148900494
MAJESCO,2.8521546098605035
GANECOS,2.849903624104184
ANDHRSUGAR,2.8476576939068785
TCIEXP,2.8431809097093073
SWELECTES,2.8426227182351433
PREMEXPLN,2.83594861114745
BSLGOLDETF,2.8350779409960736
TPLPLASTEH,2.832628187510147
SUNPHARMA,2.824375045753427
UPL,2.823827250615105
AMARAJABAT,2.8227325597559236
ADORWELD,2.818365740589583
KANSAINER,2.8178212265548934
SETFGOLD,2.8172770088543864
EXCELCROP,2.8086095656442183
PCJEWELLER,2.807531398423873
BLS,2.8069927504173124
ARROWGREEN,2.8048410551277683
GOLDSHARE,2.8043038539330065
ASIANPAINT,2.8016221682282962
REPRO,2.7883205621581957
NIITTECH,2.785681341835005
M&MFIN,2.7731091490014625
GRAPHITE,2.771029065048135
HINDPETRO,2.7689532988642904
MUTHOOTFIN,2.7668818325616886
TATACHEM,2.76636463575678
FOSECOIND,2.765847706306138
GOLDBEES,2.7606930557174727
WABAG,2.758125660212227
HSIL,2.7565883808933407
ZENSARTECH,2.7530105595454564
VTL,2.748429233130894
NATHBIOGEN,2.747414004617299
CIGNITITEC,2.7448714628812256
INGERRAND,2.7403361186487287
MHRIL,2.7388259245535003
SATIN,2.7388259245535
COROMANDEL,2.7383230329160475
CAPF,2.7363139915572248
EDELWEISS,2.7238481108564647
AUROPHARMA,2.716934503071647
MAHSEAMLES,2.7134955411955644
KAJARIACER,2.70860316353112
JUBILANT,2.694549140110847
SOBHA,2.6902274046928194
ALLSEC,2.690227404692818
UFLEX,2.6892695502134534
SHOPERSTOP,2.686878920339537
KSCL,2.6787932639216985
SQSBFSI,2.6770586843651696
GUJALKALI,2.6769002202896415
ARCOTECH,2.675955040635155
RML,2.6731248500667637
FLFL,2.671712752868126
CLNINDIA,2.6703026468765394
AMRUTANJAN,2.6670201116899337
CUMMINSIND,2.664215060762325
PGEL,2.6609524151275084
BHARTIARTL,2.6609524151275084
RIIL,2.6586284540536855
INFY,2.6572366653808626
GMBREW,2.65677316595194
AMBIKCO,2.651688800943145
HGS,2.6503066307161935
RELAXO,2.649386244088865
APCOTEXIND,2.6480072505354717
RELINFRA,2.6466301559868843
BAJAJELEC,2.6461715455683903
LINDEINDIA,2.645254955220075
ENIL,2.6425102142471566
IPCALAB,2.6379523212152582
MASTEK,2.6374976724236117
JKLAKSHMI,2.6374976724236117
AXISGOLD,2.636588994487394
CADILAHC,2.635681141497214
UJJIVAN,2.632057949127794
EXCELINDUS,2.6284478369036943
DHAMPURSUG,2.628447836903694
ASTRAZEN,2.627097397805823
THEMISMED,2.625859068494234
POLYPLEX,2.6252996445126513
SANDESH,2.6230569882688175
BIL,2.6097056550939532
KEI,2.6070566469223766
TCI,2.607056646922376
KEC,2.604854487917476
PETRONET,2.6035355165237974
SUTLEJTEX,2.6013410894856315
SESHAPAPER,2.598714117747238
KITEX,2.598714117747238
SASKEN,2.5943511090809213
FAIRCHEM,2.594351109080921
GRUH,2.591308289954237
GNFC,2.5887075082541804
GNA,2.5874096495385803
POWERMECH,2.585681787337643
RPGLIFE,2.575804103418272
SHILPAMED,2.5745228732622234
RSWM,2.5715397046318142
ADFFOODS,2.5689897669985413
JUBLINDS,2.568565408833888
AJMERA,2.5655999332440302
OBEROIRLTY,2.563909315766123
TVVISION,2.558854545104499
TTKHLTCARE,2.558854545104499
TATACOMM,2.5550801644442096
PLASTIBLEN,2.553825196699497
CONTROLPR,2.551737077335635
APARINDS,2.551737077335635
GET&D,2.5513199761825596
KIRIINDUS,2.550069715548766
GAIL,2.5492370760335503
LTTS,2.5446699101125425
MOIL,2.5426008011599914
SYNGENE,2.539299106043418
RELIGARE,2.538475382767847
RAMCOSYS,2.529458928241907
ASAHIINDIA,2.52701393924884
INDIANB,2.5257936828436107
GRINDWELL,2.518099779734829
TECHM,2.5172933280782184
MPHASIS,2.5112655822807013
ADANIPORTS,2.510464621084496
AHLUCONT,2.506868213611726
HAVELLS,2.5056722796441897
UFO,2.5016961312645503
VIPIND,2.499713970060559
SPARC,2.498922204381825
CANBK,2.497340551224895
UBL,2.495761395744736
ICICIPRULI,2.4922173873100064
TATAMOTORS,2.489861673617547
PRESTIGE,2.479717224545775
LEEL,2.4789411282708866
NUCLEUS,2.475842752438217
HEXAWARE,2.4677548978365174
TIIL,2.4673713887234756
CHENNPETRO,2.4662217430708906
GEPIL,2.464690935270996
VBL,2.4623991084466135
APTECHT,2.459731932165518
DHUNINV,2.455933978492759
KOLTEPATIL,2.4525281095429183
SUPPETRO,2.4502639576322793
JBMA,2.448381072496829
DEEPAKFERT,2.437157610126979
HITECHGEAR,2.426426702343672
STERTOOLS,2.422386292806667
ASAHISONG,2.421287190296314
CENTENKA,2.418727305921625
EVEREADY,2.416902820832416
SRIPIPES,2.416173957826388
JSLHISAR,2.4158097254421027
TRIL,2.415445625674745
STRTECH,2.415081658427779
SABTN,2.407107712588635
KSL,2.406746766907041
SAGCEM,2.4045838244632196
VEDL,2.399913436954608
BALAMINES,2.384618811939503
POLARIS,2.379338039238153
MAHLIFE,2.3779345302358323
PUNJABCHEM,2.3772335137332377
ORIENTBELL,2.3758329532802067
KAKATCEM,2.373386682621179
MOTHERSUMI,2.3692069482184714
CENTUM,2.3681647386400275
DEEPAKNTR,2.360899527648615
NIPPOBATRY,2.3598659358253324
DELTACORP,2.3567715548105843
MINDTREE,2.3523187301899497
VRLLOG,2.351977025078133
CARBORUNIV,2.350270248763477
POLYMED,2.3485663805713997
AARTIDRUGS,2.3482259550361966
APLLTD,2.346525563536546
JAMNAAUTO,2.3461858319212525
CYIENT,2.337393079973274
INFRATEL,2.337393079973274
SPAL,2.3363834887719213
MOLDTKPAC,2.3360471847499187
NOCIL,2.333696218091948
JKIL,2.3322588539463798
SURYAROSNI,2.3316854935539095
QUICKHEAL,2.3280096331074764
IMPAL,2.3236827832882856
PANAMAPET,2.3223552026087333
BHAGERIA,2.3197053169905613
DWARKESH,2.3164028040814384
IBREALEST,2.314755628614301
INDIAGLYCO,2.3131111618730484
KALPATPOWR,2.3104856270533496
BFUTILITIE,2.3068867355523905
COSMOFILMS,2.3055812523382597
TALWALKARS,2.302650131529401
TIMETECHNO,2.302650131529401
SKIPPER,2.294875553982271
GAYAPROJ,2.29423039266957
JINDALPOLY,2.2922974023769713
L&TFH,2.2919756002824805
SUPRAJIT,2.2884425951622163
RBLBANK,2.2852415681011373
EIDPARRY,2.280777274972451
HINDUJAVEN,2.280459158220922
RAMCOCEM,2.2791877022327256
MFSL,2.260619112076864
DICIND,2.2593726176805053
PERSISTENT,2.2584387654725613
ATFL,2.257816681471162
LAURUSLABS,2.253782541011744
MOHOTAIND,2.251617033591637
CENTURYPLY,2.2500731086284715
SAKSOFT,2.2491478965347156
EIHAHOTELS,2.246786236723713
FMGOETZE,2.2463773852966678
RANEENGINE,2.236284013172806
LAOPALA,2.236284013172806
ADANITRANS,2.2302160333890497
GRAVITA,2.222082233462279
RAMCOIND,2.216994686950907
OIL,2.2143117221577264
GEOJITFSL,2.202179601165766
ITI,2.2012976372691133
ZYDUSWELL,2.1980704084156333
BEPL,2.197192059654727
DLF,2.1957298573178803
NBCC,2.1948535610736934
NCLIND,2.1933947716100333
MAZDA,2.189843144294865
SHEMAROO,2.1835310420876937
PDSMFL,2.1806483649689685
ASTEC,2.17863542395858
SHREEPUSHK,2.178061041404018
CIPLA,2.177773973797626
WIPRO,2.1746216571021084
BRIGADE,2.1709089582779457
TATAGLOBAL,2.1709089582779457
ARVSMART,2.1709089582779453
RUBYMILLS,2.1677781744484337
BHARATGEAR,2.1657909488122034
PRECWIRE,2.163807664410874
IOC,2.1612634934272403
TRENT,2.157037539821564
PSUBNKBEES,2.1567564435442383
PRAKASH,2.155587920990436
DEEPIND,2.1455768972595406
GUJAPOLLO,2.1405865902579517
EMMBI,2.13892867332666
TORNTPOWER,2.138376644607149
VETO,2.1367223845111227
TECHNO,2.1347958667830302
TVTODAY,2.1323243565314107
TATAMTRDVR,2.1309539301143823
SANGHVIMOV,2.12985893958614
LINCPEN,2.1233140566652446
THYROCARE,2.1219559143948215
HCLTECH,2.1219559143948215
PANACEABIO,2.1214131735402506
DPL,2.121405393907792
MAANALU,2.1208707270935347
JINDALSTEL,2.116541716003949
KOTAKPSUBK,2.115732108619287
COALINDIA,2.11357635461816
WELENT,2.1106197606084853
RPPINFRA,2.107404323754511
COX&KINGS,2.1036660016439037
JUNIORBEES,2.1020681317966083
GAEL,2.0967602637085645
SHARDACROP,2.0920071520402006
GABRIEL,2.0917437515382167
N100,2.0846580375987274
JMA,2.084544100711343
HINDZINC,2.0838738263443166
INDOCO,2.081003635202374
CCL,2.072442161192371
QGOLDHALF,2.072183863373551
TALBROAUTO,2.071925632255266
RJL,2.070119879152699
SHIRPUR-G,2.067031868464123
TFCILTD,2.0639533642370362
TMRVL,2.0588434910847653
SHK,2.057315606906712
MPSLTD,2.056806830502961
BFINVEST,2.0565525393382087
VSSL,2.0535060784900447
BALAJITELE,2.0532526251874583
SUBROS,2.0499635646638885
SANGAMIND,2.049963564663888
BAJAJCORP,2.048953718579584
PODDARMENT,2.0487014163201405
RAMKY,2.0484491777010705
SETFNN50,2.0459302846815866
INOXWIND,2.0416626743386646
HSCL,2.0371637914694043
AIFL,2.0307009302965193
JMFINANCIL,2.0299578962066063
INOXLEISUR,2.027238151669434
GLOBALVECT,2.0230494058627944
SADBHAV,2.022312033333378
FILATEX,2.0198580443718113
ZEEL,2.018633304475916
MANGLMCEM,2.0166768352776163
ADANIENT,2.0139929249194135
HINDALCO,2.010101869426447
SARDAEN,2.002846698545274
SBIN,2.0026057637169803
GHCL,2.0004399585147103
PAPERPROD,1.9997190645750433
BANKINDIA,1.9989986899491017
LAKSHVILAS,1.998038996977172
FORTIS,1.9899185797731773
BHEL,1.9863568996456804
ARVIND,1.9851724863839217
GSPL,1.9769206418468053
LINCOLN,1.9757473459243386
CASTROLIND,1.9752784127387228
JBCHEPHARM,1.9731709303991583
MEP,1.9699014272531388
INDIACEM,1.9647851370228844
INFRABEES,1.9583111259716681
REDINGTON,1.9564690807812268
GPTINFRA,1.9564690807812268
ROHLTD,1.9525659648170577
ALBERTDAVD,1.9505057603570988
AHLEAST,1.9441232449589276
TBZ,1.9414003025004718
APOLLOTYRE,1.9341751638220137
JSWSTEEL,1.9335004758396006
DABUR,1.9303579367775412
CMICABLES,1.9301338471407488
ABAN,1.9270018535290534
AEGISCHEM,1.9265552255627185
HITECHCORP,1.926108796983876
KOTAKBKETF,1.9256625676145798
AXISBANK,1.921433290303341
BANSWRAS,1.9189929119430176
TDPOWERSYS,1.9158955643340603
KOTAKNIFTY,1.9143504807025447
SANGHIIND,1.913689032106055
AXISCADES,1.912807780672068
KIRLOSBROS,1.9125875891045148
FLEXITUFF,1.9117073073575304
CUPID,1.9112674568995924
JYOTHYLAB,1.910388335963852
AGRITECH,1.9086324092615874
PONNIERODE,1.9022928973751854
EROSMEDIA,1.8988123630806117
MAYURUNIQ,1.8953439008997521
MINDACORP,1.8912406665497177
RECLTD,1.8882279679077816
GANESHHOUC,1.8875835687876417
MAGMA,1.8852243183635724
SHREYANIND,1.8847959611070761
AMBUJACEM,1.8839397966712157
KIRLOSENG,1.8828706209038029
WALCHANNAG,1.8828706209038026
ICICIBANK,1.880096101996653
HIMATSEIDE,1.8663378153377375
UNICHEMLAB,1.8642378565651934
ELGIEQUIP,1.864028103024833
UNIVCABLES,1.8633991062539121
TNPL,1.8629799947641226
SONATSOFTW,1.8590071719747336
DENORA,1.8571308032390785
HCG,1.8544266934270017
IVP,1.8517298761095262
PARAGMILK,1.8504876399249353
ASHIANA,1.8455340694242741
WSTCSTPAPR,1.842655777963476
TINPLATE,1.8418349283380708
KARURVYSYA,1.8365157668604717
RAMASTEEL,1.8359038341539717
IPAPPM,1.830210447485784
CROMPTON,1.828387292924269
PENPEBS,1.822937688156704
VGUARD,1.8209268288424818
MUNJALSHOW,1.819321047686516
SWANENERGY,1.8151180994400742
PAISALO,1.8149183989900848
GMDCLTD,1.8149183989900843
FMNL,1.8141199957540601
SICAL,1.8099388049936593
ATULAUTO,1.805181610690036
JINDALSAW,1.803798347946007
THOMASCOOK,1.7926053003074685
NAVKARCORP,1.792019648753394
PNCINFRA,1.7879296635018687
KAMATHOTEL,1.7844372268903697
KWALITY,1.782502241766504
DALMIASUG,1.7809569449552307
ESSELPACK,1.778836053386093
KNRCON,1.7780659339795286
NDL,1.7723088656894614
MAWANASUG,1.771352568399408
PRECAM,1.7709703053978114
SDBL,1.764873887201943
SRHHYPOLTD,1.7635452355876755
ITC,1.7524161949472579
HINDNATGLS,1.7391901285429574
MEGH,1.73641287611212
GESHIP,1.7343842908152594
SETFNIFBK,1.733647642531487
SUDARSCHEM,1.7316246533358188
PURVA,1.7305229271869205
MANINDS,1.7303394241127292
WONDERLA,1.7275909111593801
RADICO,1.7243026363659704
CGCL,1.7217525439093586
NITINSPIN,1.7202982626132386
JKTYRE,1.719390409623059
MANGALAM,1.715948065432086
PNB,1.7096377587266853
BEL,1.7076627154416988
TNPETRO,1.7035456416946202
ZODIACLOTH,1.696626626227766
UCALFUEL,1.6927078346274949
GREAVESCOT,1.6905895637559911
JSL,1.6881239055853825
PRABHAT,1.6839111558057591
RUCHIRA,1.6819862273961754
VIMTALABS,1.676929106146728
BYKE,1.6720705159887532
GDL,1.669822741202978
COFFEEDAY,1.667063167185444
ORBTEXP,1.6668909463979689
RESPONIND,1.663624374250639
BASML,1.6623465954078767
HIKAL,1.6581467843823403
GREENPLY,1.6557597414756675
GEECEE,1.653038651361307
DATAMATICS,1.6521898269321058
INFINITE,1.6503249454897106
MUNJALAU,1.6479564788098642
UNIONBANK,1.6452565109192516
ORTEL,1.6444142637541588
PGIL,1.643404502645137
FDC,1.6418917701942972
CHAMBLFERT,1.6408845517106234
ARCHIDPLY,1.639710744247937
KTIL,1.6323639087308568
STARPAPER,1.6321975608971535
ZUARIGLOB,1.6321975608971533
BALMLAWRIE,1.6288764020822268
DCBBANK,1.6278822015032346
NRBBEARING,1.626558136430616
NAHARSPING,1.6239152541522706
BLISSGVS,1.6143929362636473
GANDHITUBE,1.6127602828397616
BERGEPAINT,1.610479036942511
KTKBANK,1.6101535690795892
ORIENTPPR,1.6091778005845392
SHANTIGEAR,1.6023739512368709
SALZERELEC,1.6014057407368363
ONGC,1.5986675575006815
BANCOINDIA,1.5922541957716556
ASHOKA,1.5919346048453176
NH,1.5916151160247087
IRB,1.583502449244309
AURIONPRO,1.5830272769854272
TOKYOPLAST,1.577657712599569
MIRZAINT,1.5685638901309975
ZENTEC,1.5659140561434215
HMVL,1.562805567473154
HUBTOWN,1.5620299527596417
ORIENTBANK,1.5597067115690872
SHIVAMAUTO,1.558624376712753
SUPERHOUSE,1.5578519969724933
SURYALAXMI,1.5567716665950235
GSFC,1.5543067138756699
63MOONS,1.5533839208234133
NAHARCAP,1.5493949618673617
ASHOKLEY,1.5481707842087433
NAVNETEDUL,1.5467953732789934
CAREERP,1.543593418877546
BANKBARODA,1.543289004872151
RSSOFTWARE,1.542376318468668
MARICO,1.5410088488337095
IL&FSTRANS,1.5394916280905293
SREINFRA,1.5373713789242873
ASIANHOTNR,1.5346756841690354
FCONSUMER,1.530586580940807
INTELLECT,1.5293851992074816
TAJGVK,1.5283351728603494
HPL,1.5280353677314364
CUB,1.5229523847438453
BODALCHEM,1.5222070616117798
ATLANTA,1.5219090878312675
VARDMNPOLY,1.518043486823802
DAMODARIND,1.5158201108245062
INDIANCARD,1.5087383462028783
EXIDEIND,1.5036059938562252
GUFICBIO,1.5025826767579349
MAHINDCIE,1.5024365740474699
ITDCEM,1.5005391787471531
SUVEN,1.4982088543602399
ORIENTREF,1.4862066858463774
PTC,1.4811883944346476
WELCORP,1.4796164041145012
NELCAST,1.4793308529989113
NAHARINDUS,1.4780468810698957
MCLEODRUSS,1.473494952868836
ORIENTCEM,1.4716516343745467
BIGBLOC,1.46981170745254
INDTERRAIN,1.4689636508646102
ACE,1.460522407719913
INDOTECH,1.4603823222675583
FEL,1.4550735643399473
JOCIL,1.452429716699595
KESARENT,1.4521518231310429
ABFRL,1.4517351275211523
NITCO,1.4482694000624337
VIVIMEDLAB,1.4474394096980066
UNIENTER,1.4415112197303257
KOPRAN,1.4378067495544369
EQUITAS,1.4371222399788013
TAKE,1.434388877610055
CAMLINFINE,1.4315268654350028
INDOTHAI,1.425421426212919
KPIT,1.4233945354440038
CENTRALBK,1.4215064701494762
BLKASHYAP,1.417741000396414
RCF,1.41747258004854
JAICORPLTD,1.4153278071084057
HEIDELBERG,1.4126532936125908
IDEA,1.4121192482060398
KABRAEXTRU,1.4094532908819202
TATACOFFEE,1.4042750279665934
BGRENERGY,1.4030838425964403
SCI,1.4026870959139894
DOLPHINOFF,1.401101681392449
SATHAISPAT,1.3999142678351613
TWL,1.3947850397817452
HDIL,1.3843451694170532
EIHOTEL,1.3833071519370583
RALLIS,1.381234343836435
GRANULES,1.3767149998411674
MUKANDLTD,1.3727291379264581
JPOLYINVST,1.3687591000553658
ONMOBILE,1.3679925227851701
NIITLTD,1.366843757581297
PFOCUS,1.3625158485855517
KCP,1.3565638269615474
ECEIND,1.3545540611206088
NBVENTURES,1.3535381060450107
GPPL,1.353286375395475
PRSMJOHNSN,1.3488913158940103
CYBERTECH,1.3481398128526303
RICOAUTO,1.3440166109094591
KOKUYOCMLN,1.3430196018537903
CTE,1.3406556816238864
LAKSHMIEFL,1.3335972658414998
GIPCL,1.3278144136755616
FELDVR,1.3268334203412189
BALRAMCHIN,1.3265883223007762
GATI,1.3161055349366637
OMAXE,1.3161055349366635
JTEKTINDIA,1.2939210409888755
BLUEBLENDS,1.2927357854275752
ASTRAMICRO,1.2911970504373382
HINDOILEXP,1.2889523805835146
MADHUCON,1.288126665408319
NMDC,1.2826001653643935
BHUSANSTL,1.2822484448613243
COMPINFO,1.2820140332334342
VLSFINANCE,1.2786212250651277
SEQUENT,1.2697839582493728
LOVABLE,1.264587941709374
SINTEX,1.2637820935105812
JKPAPER,1.2601064633673074
GINNIFILA,1.2571299299733607
PFC,1.2547322579906632
AYMSYNTEX,1.2543902022322402
WEIZMANIND,1.254263873010415
WELSPUNIND,1.244069725031621
MANGCHEFER,1.2397914028110875
FEDERALBNK,1.2388930310493753
BROOKS,1.234413238587161
LYPSAGEMS,1.2319578802107356
OMMETALS,1.2318464161299203
ASAL,1.2235218217442776
WINDMACHIN,1.2228588382945786
PROZONINTU,1.2160336246572556
GENUSPOWER,1.2124197566273474
DBCORP,1.2075127079062644
HERCULES,1.2065341810546053
SCHNEIDER,1.205990968482173
ASHAPURMIN,1.2049054277763547
TRIDENT,1.201439595215759
MAXINDIA,1.2012233789987008
VIJAYABANK,1.1929344031797455
KANORICHEM,1.1871620728816157
NTPC,1.1840758149112312
HIGHGROUND,1.1835446628299062
DISHTV,1.1834384662599557
