Date,QGOLDHALF
2017-01-02,1276.75
2017-01-03,1273.0
2017-01-04,1287.05
2017-01-05,1293.6
2017-01-06,1294.9
2017-01-09,1300.0
2017-01-10,1306.0
2017-01-11,1313.7
2017-01-12,1319.85
2017-01-13,1319.25
2017-01-16,1325.2
2017-01-17,1325.85
2017-01-18,1332.0
2017-01-19,1324.45
2017-01-20,1329.1
2017-01-23,1331.9
2017-01-24,1330.0
2017-01-25,1316.15
2017-01-27,1304.85
2017-01-30,1298.7
2017-01-31,1307.8
2017-02-01,1317.5
2017-02-02,1321.9
2017-02-03,1320.05
2017-02-06,1324.35
2017-02-07,1341.2
2017-02-08,1339.9
2017-02-09,1345.45
2017-02-10,1325.0
2017-02-13,1331.25
2017-02-14,1328.9
2017-02-15,1327.0
2017-02-16,1338.65
2017-02-17,1340.95
2017-02-20,1330.05
2017-02-21,1332.25
2017-02-22,1337.7
2017-02-23,1334.6
2017-02-27,1351.0
2017-02-28,1349.95
2017-03-01,1343.8
2017-03-02,1340.0
2017-03-03,1327.8
2017-03-06,1332.0
2017-03-07,1324.0
2017-03-08,1315.05
2017-03-09,1300.9
2017-03-10,1301.25
2017-03-14,1297.05
2017-03-15,1286.15
2017-03-16,1293.5
2017-03-17,1295.65
2017-03-20,1302.0
2017-03-21,1303.3
2017-03-22,1311.8
2017-03-23,1316.65
2017-03-24,1309.35
2017-03-27,1319.0
2017-03-28,1316.0
2017-03-29,1309.25
2017-03-30,1309.95
2017-03-31,1303.0
2017-04-03,1314.4
2017-04-05,1317.65
2017-04-06,1314.0
2017-04-07,1317.6
2017-04-10,1307.9
2017-04-11,1308.25
2017-04-12,1324.7
2017-04-13,1332.15
2017-04-17,1342.5
2017-04-18,1335.75
2017-04-19,1330.4
2017-04-20,1329.55
2017-04-21,1331.25
2017-04-24,1322.85
2017-04-25,1316.35
2017-04-26,1306.9
2017-04-27,1306.2
2017-04-28,1312.7
2017-05-02,1302.65
2017-05-03,1297.85
2017-05-04,1288.1
2017-05-05,1285.75
2017-05-08,1283.5
2017-05-09,1282.75
2017-05-10,1276.6
2017-05-11,1275.3
2017-05-12,1275.05
2017-05-15,1275.0
2017-05-16,1275.35
2017-05-17,1284.9
2017-05-18,1305.95
2017-05-19,1302.05
2017-05-22,1298.5
2017-05-23,1310.2
2017-05-24,1304.05
2017-05-25,1301.95
2017-05-26,1307.95
2017-05-29,1305.1
2017-05-30,1303.8
2017-05-31,1303.45
2017-06-01,1307.65
2017-06-02,1303.0
2017-06-05,1312.35
2017-06-06,1317.35
2017-06-07,1322.25
2017-06-08,1318.55
2017-06-09,1310.25
2017-06-12,1309.9
2017-06-13,1298.95
2017-06-14,1302.2
2017-06-15,1300.8
2017-06-16,1298.6
2017-06-19,1290.7
2017-06-20,1286.0
2017-06-21,1289.4
2017-06-22,1293.2
2017-06-23,1295.0
2017-06-27,1294.2
2017-06-28,1293.5
2017-06-29,1287.95
2017-06-30,1288.3
2017-07-03,1280.05
2017-07-04,1269.4
2017-07-05,1268.0
2017-07-06,1267.9
2017-07-07,1265.45
2017-07-10,1255.25
2017-07-11,1245.7
2017-07-12,1245.65
2017-07-13,1244.15
2017-07-14,1250.0
2017-07-17,1254.9
2017-07-18,1264.85
2017-07-19,1269.0
2017-07-20,1270.8
2017-07-21,1278.15
2017-07-24,1282.75
2017-07-25,1279.6
2017-07-26,1272.05
2017-07-27,1284.55
2017-07-28,1283.0
2017-07-31,1283.9
2017-08-01,1290.0
2017-08-02,1287.05
2017-08-03,1274.9
2017-08-04,1280.4
2017-08-07,1278.95
2017-08-08,1274.9
2017-08-09,1281.75
2017-08-10,1290.9
2017-08-11,1302.05
2017-08-14,1302.0
2017-08-16,1287.0
2017-08-17,1297.15
2017-08-18,1295.1
2017-08-21,1290.0
2017-08-22,1290.0
2017-08-23,1290.0
2017-08-24,1290.0
2017-08-28,1299.05
2017-08-29,1330.15
2017-08-30,1317.0
2017-08-31,1320.0
2017-09-01,1330.3
2017-09-04,1349.1
2017-09-05,1339.9
2017-09-06,1348.05
2017-09-07,1346.7
2017-09-08,1352.25
2017-09-11,1342.6
2017-09-12,1337.0
2017-09-13,1342.85
2017-09-14,1335.0
2017-09-15,1340.0
2017-09-18,1326.45
2017-09-19,1324.9
2017-09-20,1330.15
2017-09-21,1324.95
2017-09-22,1327.85
2017-09-25,1326.1
2017-09-26,1347.65
2017-09-27,1338.1
2017-09-28,1327.75
2017-09-29,1326.8
2017-10-03,1315.7
2017-10-04,1317.8
2017-10-05,1315.0
2017-10-06,1311.3
2017-10-09,1326.3
2017-10-10,1331.8
2017-10-11,1332.65
2017-10-12,1336.8
2017-10-13,1337.95
2017-10-16,1338.1
2017-10-17,1331.45
2017-10-18,1325.0
2017-10-19,1334.95
2017-10-23,1319.9
2017-10-24,1319.65
2017-10-25,1316.0
2017-10-26,1311.25
2017-10-27,1313.35
2017-10-30,1307.9
2017-10-31,1309.7
2017-11-01,1308.75
2017-11-02,1307.3
2017-11-03,1306.9
2017-11-06,1303.0
2017-11-07,1311.0
2017-11-08,1313.0
2017-11-09,1315.0
2017-11-10,1317.8
2017-11-13,1319.95
2017-11-14,1319.25
2017-11-15,1321.0
2017-11-16,1315.65
2017-11-17,1312.5
2017-11-20,1324.15
2017-11-21,1314.15
2017-11-22,1313.95
2017-11-23,1318.9
2017-11-24,1314.4
2017-11-27,1317.95
2017-11-28,1315.8
2017-11-29,1318.0
2017-11-30,1308.95
2017-12-01,1306.75
2017-12-04,1298.75
2017-12-05,1301.45
2017-12-06,1297.15
2017-12-07,1292.1
2017-12-08,1273.85
2017-12-11,1275.6
2017-12-12,1274.1
2017-12-13,1274.05
2017-12-14,1278.7
2017-12-15,1276.75
2017-12-18,1276.0
