Date,DRREDDY
2017-11-01,2354.2
2017-11-02,2411.4
2017-11-03,2419.1
2017-11-06,2392.25
2017-11-07,2378.0
2017-11-08,2346.6
2017-11-09,2370.1
2017-11-10,2347.85
2017-11-13,2344.1
2017-11-14,2320.3
2017-11-15,2310.15
2017-11-16,2333.55
2017-11-17,2322.6
2017-11-20,2274.45
2017-11-21,2394.15
2017-11-22,2360.65
2017-11-23,2306.25
2017-11-24,2295.05
2017-11-27,2294.8
2017-11-28,2290.9
2017-11-29,2276.8
2017-11-30,2284.05
2017-12-01,2233.9
2017-12-04,2242.4
2017-12-05,2209.35
2017-12-06,2200.2
2017-12-07,2196.35
2017-12-08,2185.45
2017-12-11,2192.9
2017-12-12,2256.35
2017-12-13,2260.7
2017-12-14,2310.65
2017-12-15,2371.5
2017-12-18,2395.0
2017-12-19,2399.5
2017-12-20,2356.0
2017-12-21,2351.75
2017-12-22,2332.7
2017-12-26,2360.3
2017-12-27,2400.3
2017-12-28,2430.0
2017-12-29,2414.2
